change_k_outputs/change_K_4, 864000, 80, 110, PRDE, 68197851, 60, 1136630.850000, 
change_k_outputs/change_K_5, 864000, 87, 96, PRDE, 71225603, 60, 1187093.383333, 
change_k_outputs/change_K_6, 864000, 96, 110, PRDE, 73631322, 60, 1227188.700000, 
change_k_outputs/change_K_7, 864000, 104, 109, PRDE, 71232289, 60, 1187204.816667, 
change_k_outputs/change_K_8, 864000, 106, 111, PRDE, 72445995, 60, 1207433.250000, 
change_k_outputs/change_K_9, 864000, 97, 115, PRDE, 68994148, 60, 1149902.466667, 
change_k_outputs/change_K_10, 864000, 94, 110, PRDE, 70346423, 60, 1172440.383333, 
change_k_outputs/change_K_11, 864000, 104, 110, PRDE, 69957272, 60, 1165954.533333, 
