Trd, 863285.634, 104
Trd, 863286.068, 107
Trd, 863286.434, 98
Trd, 863286.534, 93
Trd, 863287.068, 100
Trd, 863288.784, 107
Trd, 863288.818, 109
Trd, 863290.134, 94
Trd, 863291.151, 95
Trd, 863291.218, 94
Trd, 863291.501, 103
Trd, 863291.568, 106
Trd, 863291.651, 107
Trd, 863291.884, 99
Trd, 863292.068, 95
Trd, 863292.551, 100
Trd, 863293.034, 101
Trd, 863293.568, 102
Trd, 863294.901, 110
Trd, 863294.951, 112
Trd, 863295.151, 122
Trd, 863296.518, 96
Trd, 863296.568, 95
Trd, 863296.984, 110
Trd, 863297.684, 109
Trd, 863298.001, 107
Trd, 863299.684, 105
Trd, 863299.818, 104
Trd, 863299.884, 108
Trd, 863300.151, 104
Trd, 863300.584, 94
Trd, 863301.518, 100
Trd, 863302.284, 109
Trd, 863303.118, 94
Trd, 863303.351, 93
Trd, 863304.418, 94
Trd, 863304.434, 90
Trd, 863305.068, 97
Trd, 863305.118, 98
Trd, 863305.268, 85
Trd, 863305.718, 105
Trd, 863305.818, 103
Trd, 863306.501, 111
Trd, 863306.534, 97
Trd, 863307.234, 86
Trd, 863307.734, 85
Trd, 863310.284, 107
Trd, 863310.718, 112
Trd, 863310.918, 106
Trd, 863311.384, 104
Trd, 863311.834, 100
Trd, 863312.034, 94
Trd, 863312.551, 105
Trd, 863312.718, 92
Trd, 863312.868, 85
Trd, 863313.201, 93
Trd, 863313.551, 106
Trd, 863313.984, 88
Trd, 863314.034, 109
Trd, 863314.618, 110
Trd, 863314.934, 112
Trd, 863315.301, 123
Trd, 863315.651, 109
Trd, 863315.768, 91
Trd, 863315.818, 85
Trd, 863316.934, 106
Trd, 863317.068, 105
Trd, 863317.251, 108
Trd, 863318.551, 95
Trd, 863318.568, 88
Trd, 863319.268, 106
Trd, 863319.818, 104
Trd, 863320.818, 93
Trd, 863320.868, 108
Trd, 863320.951, 90
Trd, 863320.968, 111
Trd, 863321.534, 92
Trd, 863322.084, 100
Trd, 863322.118, 95
Trd, 863322.201, 103
Trd, 863322.701, 103
Trd, 863323.068, 103
Trd, 863323.668, 105
Trd, 863325.251, 98
Trd, 863325.718, 97
Trd, 863326.351, 89
Trd, 863326.634, 105
Trd, 863328.168, 105
Trd, 863328.268, 104
Trd, 863328.468, 104
Trd, 863328.868, 106
Trd, 863330.234, 100
Trd, 863331.701, 109
Trd, 863331.751, 99
Trd, 863332.068, 103
Trd, 863332.718, 95
Trd, 863333.268, 99
Trd, 863333.518, 110
Trd, 863334.051, 99
Trd, 863334.201, 111
Trd, 863334.684, 95
Trd, 863335.334, 106
Trd, 863335.434, 93
Trd, 863335.901, 100
Trd, 863336.618, 101
Trd, 863337.618, 95
Trd, 863337.784, 94
Trd, 863337.851, 107
Trd, 863338.401, 108
Trd, 863338.434, 94
Trd, 863340.934, 111
Trd, 863341.351, 99
Trd, 863341.368, 95
Trd, 863341.834, 98
Trd, 863342.584, 86
Trd, 863342.784, 85
Trd, 863343.351, 99
Trd, 863343.634, 106
Trd, 863344.351, 107
Trd, 863344.384, 110
Trd, 863344.584, 104
Trd, 863345.434, 104
Trd, 863345.868, 111
Trd, 863346.168, 112
Trd, 863346.434, 111
Trd, 863346.668, 93
Trd, 863347.451, 85
Trd, 863347.468, 119
Trd, 863347.851, 84
Trd, 863349.918, 101
Trd, 863350.234, 101
Trd, 863350.784, 117
Trd, 863351.001, 118
Trd, 863351.118, 120
Trd, 863351.234, 98
Trd, 863351.334, 123
Trd, 863351.801, 97
Trd, 863353.201, 102
Trd, 863353.518, 110
Trd, 863353.534, 95
Trd, 863354.018, 94
Trd, 863355.101, 93
Trd, 863355.234, 103
Trd, 863356.301, 106
Trd, 863356.901, 101
Trd, 863356.984, 100
Trd, 863358.234, 90
Trd, 863358.401, 107
Trd, 863358.468, 86
Trd, 863358.701, 108
Trd, 863360.151, 103
Trd, 863361.001, 109
Trd, 863361.101, 102
Trd, 863361.968, 101
Trd, 863361.984, 95
Trd, 863362.384, 106
Trd, 863362.568, 103
Trd, 863362.684, 108
Trd, 863363.018, 101
Trd, 863363.418, 96
Trd, 863364.168, 93
Trd, 863364.401, 106
Trd, 863364.601, 90
Trd, 863365.401, 89
Trd, 863366.018, 109
Trd, 863366.501, 110
Trd, 863366.601, 95
Trd, 863367.284, 98
Trd, 863367.518, 103
Trd, 863368.501, 94
Trd, 863369.001, 94
Trd, 863370.584, 103
Trd, 863370.851, 109
Trd, 863371.351, 111
Trd, 863371.534, 104
Trd, 863371.951, 112
Trd, 863372.918, 112
Trd, 863373.201, 103
Trd, 863373.351, 112
Trd, 863373.468, 100
Trd, 863374.718, 100
Trd, 863375.684, 109
Trd, 863375.718, 95
Trd, 863376.001, 112
Trd, 863376.401, 104
Trd, 863376.918, 110
Trd, 863377.584, 110
Trd, 863377.768, 109
Trd, 863378.784, 109
Trd, 863379.234, 94
Trd, 863379.534, 98
Trd, 863379.851, 100
Trd, 863380.068, 93
Trd, 863380.201, 102
Trd, 863380.284, 93
Trd, 863380.651, 105
Trd, 863382.251, 95
Trd, 863382.768, 84
Trd, 863382.968, 102
Trd, 863383.034, 106
Trd, 863384.184, 94
Trd, 863384.834, 95
Trd, 863385.468, 91
Trd, 863385.934, 106
Trd, 863386.701, 95
Trd, 863386.951, 101
Trd, 863387.501, 104
Trd, 863388.051, 100
Trd, 863389.268, 101
Trd, 863389.684, 105
Trd, 863389.701, 109
Trd, 863390.368, 112
Trd, 863390.618, 115
Trd, 863390.851, 98
Trd, 863391.901, 123
Trd, 863392.501, 96
Trd, 863393.134, 95
Trd, 863393.451, 90
Trd, 863393.551, 87
Trd, 863393.868, 96
Trd, 863395.734, 103
Trd, 863396.101, 103
Trd, 863396.501, 102
Trd, 863396.684, 102
Trd, 863397.518, 106
Trd, 863397.534, 123
Trd, 863398.501, 107
Trd, 863398.834, 105
Trd, 863399.334, 106
Trd, 863399.551, 99
Trd, 863399.651, 101
Trd, 863400.518, 95
Trd, 863400.734, 93
Trd, 863400.818, 98
Trd, 863401.084, 100
Trd, 863401.218, 101
Trd, 863401.818, 106
Trd, 863402.551, 112
Trd, 863402.618, 94
Trd, 863402.784, 90
Trd, 863403.384, 94
Trd, 863404.284, 92
Trd, 863406.201, 102
Trd, 863406.818, 96
Trd, 863406.884, 92
Trd, 863406.901, 89
Trd, 863407.018, 88
Trd, 863407.734, 105
Trd, 863408.534, 98
Trd, 863408.701, 106
Trd, 863410.051, 110
Trd, 863410.334, 109
Trd, 863410.684, 96
Trd, 863410.818, 96
Trd, 863411.334, 94
Trd, 863411.484, 94
Trd, 863411.651, 112
Trd, 863413.318, 103
Trd, 863413.418, 109
Trd, 863413.734, 121
Trd, 863414.201, 109
Trd, 863414.468, 96
Trd, 863414.518, 95
Trd, 863415.068, 90
Trd, 863415.568, 112
Trd, 863417.101, 109
Trd, 863417.251, 112
Trd, 863417.768, 110
Trd, 863418.118, 115
Trd, 863418.534, 95
Trd, 863418.868, 112
Trd, 863419.334, 93
Trd, 863420.834, 114
Trd, 863421.151, 114
Trd, 863421.884, 98
Trd, 863422.034, 89
Trd, 863422.434, 104
Trd, 863422.684, 112
Trd, 863422.784, 88
Trd, 863423.034, 112
Trd, 863423.401, 98
Trd, 863424.251, 105
Trd, 863424.868, 111
Trd, 863425.168, 112
Trd, 863425.701, 112
Trd, 863425.868, 104
Trd, 863426.051, 95
Trd, 863426.134, 94
Trd, 863427.284, 93
Trd, 863427.601, 102
Trd, 863427.734, 85
Trd, 863428.784, 101
Trd, 863429.984, 105
Trd, 863430.518, 103
Trd, 863430.651, 95
Trd, 863430.784, 101
Trd, 863431.668, 94
Trd, 863431.684, 93
Trd, 863432.068, 84
Trd, 863432.318, 91
Trd, 863432.401, 99
Trd, 863432.851, 84
Trd, 863433.251, 105
Trd, 863433.334, 106
Trd, 863433.818, 101
Trd, 863434.551, 95
Trd, 863435.818, 106
Trd, 863436.201, 104
Trd, 863436.334, 107
Trd, 863436.918, 98
Trd, 863437.451, 98
Trd, 863437.501, 94
Trd, 863437.551, 108
Trd, 863437.901, 112
Trd, 863439.201, 108
Trd, 863440.984, 95
Trd, 863441.084, 107
Trd, 863442.501, 105
Trd, 863442.751, 105
Trd, 863442.851, 104
Trd, 863442.884, 100
Trd, 863442.934, 106
Trd, 863443.451, 109
Trd, 863443.834, 103
Trd, 863443.951, 118
Trd, 863444.718, 96
Trd, 863445.268, 95
Trd, 863447.234, 117
Trd, 863447.251, 119
Trd, 863447.268, 115
Trd, 863447.668, 99
Trd, 863447.934, 95
Trd, 863448.318, 114
Trd, 863448.501, 85
Trd, 863448.834, 94
Trd, 863448.968, 103
Trd, 863450.784, 110
Trd, 863451.501, 113
Trd, 863452.384, 105
Trd, 863452.518, 116
Trd, 863452.718, 117
Trd, 863452.734, 118
Trd, 863452.951, 103
Trd, 863454.084, 100
Trd, 863454.251, 101
Trd, 863455.584, 97
Trd, 863456.118, 109
Trd, 863456.368, 108
Trd, 863456.734, 104
Trd, 863457.334, 109
Trd, 863457.618, 111
Trd, 863458.184, 109
Trd, 863458.768, 112
Trd, 863458.834, 120
Trd, 863459.301, 100
Trd, 863459.768, 97
Trd, 863460.268, 114
Trd, 863460.451, 96
Trd, 863460.884, 119
Trd, 863461.634, 112
Trd, 863461.801, 117
Trd, 863462.468, 105
Trd, 863464.034, 111
Trd, 863465.551, 100
Trd, 863466.134, 104
Trd, 863467.384, 102
Trd, 863467.518, 101
Trd, 863468.868, 103
Trd, 863468.918, 105
Trd, 863469.018, 96
Trd, 863469.468, 95
Trd, 863470.318, 94
Trd, 863471.934, 102
Trd, 863472.301, 95
Trd, 863473.001, 108
Trd, 863473.118, 107
Trd, 863473.651, 94
Trd, 863474.184, 108
Trd, 863475.368, 109
Trd, 863475.818, 108
Trd, 863476.584, 101
Trd, 863477.451, 103
Trd, 863477.718, 96
Trd, 863478.101, 103
Trd, 863478.351, 108
Trd, 863478.451, 93
Trd, 863479.568, 101
Trd, 863479.618, 101
Trd, 863480.134, 99
Trd, 863480.301, 103
Trd, 863480.351, 112
Trd, 863481.034, 94
Trd, 863481.418, 112
Trd, 863481.518, 122
Trd, 863481.534, 103
Trd, 863481.951, 99
Trd, 863482.518, 93
Trd, 863482.951, 111
Trd, 863483.668, 90
Trd, 863484.701, 100
Trd, 863485.068, 94
Trd, 863485.484, 93
Trd, 863486.601, 91
Trd, 863486.618, 90
Trd, 863486.784, 107
Trd, 863487.234, 104
Trd, 863487.268, 111
Trd, 863488.001, 106
Trd, 863488.718, 105
Trd, 863488.834, 111
Trd, 863490.084, 120
Trd, 863491.151, 107
Trd, 863491.201, 104
Trd, 863491.901, 108
Trd, 863492.001, 109
Trd, 863492.101, 103
Trd, 863492.151, 95
Trd, 863493.001, 111
Trd, 863493.318, 93
Trd, 863494.418, 102
Trd, 863494.734, 88
Trd, 863495.134, 108
Trd, 863495.268, 112
Trd, 863497.234, 103
Trd, 863497.651, 105
Trd, 863498.134, 101
Trd, 863498.568, 104
Trd, 863498.818, 101
Trd, 863499.468, 95
Trd, 863499.484, 107
Trd, 863500.384, 108
Trd, 863501.184, 104
Trd, 863501.584, 109
Trd, 863501.601, 105
Trd, 863502.268, 112
Trd, 863503.818, 114
Trd, 863503.868, 104
Trd, 863503.918, 95
Trd, 863503.934, 122
Trd, 863504.918, 108
Trd, 863504.951, 111
