B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 193798.633, 66, B03, S01, 1
B04, 2
B04, Trade, 8956.200, 70, B04, S03, 1
B04, Trade, 187898.567, 70, B04, S01, 1
B05, 5
B05, Trade, 116853.000, 73, B05, S00, 1
B05, Trade, 122523.650, 69, B05, S01, 1
B05, Trade, 176824.100, 72, B05, S01, 1
B05, Trade, 199186.067, 71, B05, S04, 1
B05, Trade, 207069.883, 69, B05, S01, 1
B06, 22
B06, Trade, 10121.867, 67, B06, S00, 1
B06, Trade, 32442.667, 75, B06, S01, 1
B06, Trade, 32503.733, 74, B06, S00, 1
B06, Trade, 32748.633, 76, B06, S00, 1
B06, Trade, 32880.667, 75, B06, S00, 1
B06, Trade, 33110.967, 75, B06, S02, 1
B06, Trade, 33458.350, 75, B06, S05, 1
B06, Trade, 35213.700, 76, B06, S00, 1
B06, Trade, 35477.167, 76, B06, S02, 1
B06, Trade, 35480.217, 75, B06, S04, 1
B06, Trade, 35613.967, 75, B06, S02, 1
B06, Trade, 36633.017, 71, B06, S00, 1
B06, Trade, 56639.300, 76, B06, S03, 1
B06, Trade, 93521.617, 76, B06, S05, 1
B06, Trade, 187604.950, 74, B06, S01, 1
B06, Trade, 188362.817, 74, B06, S04, 1
B06, Trade, 188916.983, 75, B06, S01, 1
B06, Trade, 189608.767, 71, S03, B06, 1
B06, Trade, 192667.250, 73, B06, S01, 1
B06, Trade, 193881.783, 71, B06, S04, 1
B06, Trade, 200873.183, 76, B06, S04, 1
B06, Trade, 202288.450, 73, B06, S00, 1
B07, 100
B07, Trade, 98269.600, 78, B07, S05, 1
B07, Trade, 99451.100, 74, B07, S01, 1
B07, Trade, 99518.000, 79, B07, S00, 1
B07, Trade, 99623.933, 77, B07, S03, 1
B07, Trade, 100085.100, 76, B07, S04, 1
B07, Trade, 100206.183, 78, B07, S00, 1
B07, Trade, 111312.467, 79, B07, S04, 1
B07, Trade, 111832.400, 79, B07, S03, 1
B07, Trade, 121258.500, 75, B07, S04, 1
B07, Trade, 122690.017, 75, B07, S03, 1
B07, Trade, 134920.283, 79, B07, S00, 1
B07, Trade, 139545.433, 79, B07, S03, 1
B07, Trade, 147293.950, 78, B07, S03, 1
B07, Trade, 160502.050, 73, B07, S00, 1
B07, Trade, 162798.967, 79, B07, S01, 1
B07, Trade, 163057.333, 78, B07, S05, 1
B07, Trade, 166973.217, 78, B07, S04, 1
B07, Trade, 171573.817, 79, B07, S05, 1
B07, Trade, 187304.233, 79, B07, S05, 1
B07, Trade, 187321.100, 79, B07, S01, 1
B07, Trade, 187458.300, 78, B07, S01, 1
B07, Trade, 187494.033, 79, B07, S04, 1
B07, Trade, 187542.917, 76, B07, S01, 1
B07, Trade, 187635.683, 76, B07, S01, 1
B07, Trade, 187758.933, 72, B07, S01, 1
B07, Trade, 187787.417, 77, B07, S05, 1
B07, Trade, 187844.333, 77, B07, S03, 1
B07, Trade, 187847.600, 78, B07, S01, 1
B07, Trade, 188130.833, 76, B07, S01, 1
B07, Trade, 188193.983, 78, B07, S04, 1
B07, Trade, 188225.483, 79, B07, S01, 1
B07, Trade, 188288.900, 78, B07, S01, 1
B07, Trade, 188514.733, 77, B07, S05, 1
B07, Trade, 188594.267, 78, B07, S02, 1
B07, Trade, 188632.633, 79, B07, S03, 1
B07, Trade, 188726.350, 78, B07, S05, 1
B07, Trade, 188800.517, 78, B07, S04, 1
B07, Trade, 188812.467, 79, B07, S01, 1
B07, Trade, 188823.133, 75, B07, S05, 1
B07, Trade, 188864.667, 76, B07, S01, 1
B07, Trade, 188917.100, 73, B07, S03, 1
B07, Trade, 189115.117, 78, B07, S01, 1
B07, Trade, 189158.417, 77, B07, S01, 1
B07, Trade, 189263.217, 77, B07, S01, 1
B07, Trade, 189320.917, 73, B07, S01, 1
B07, Trade, 189360.283, 73, B07, S01, 1
B07, Trade, 189603.533, 77, B07, S02, 1
B07, Trade, 189609.333, 75, S05, B07, 1
B07, Trade, 189733.983, 79, B07, S01, 1
B07, Trade, 189781.683, 78, B07, S04, 1
B07, Trade, 189831.083, 77, B07, S02, 1
B07, Trade, 190075.483, 78, B07, S04, 1
B07, Trade, 190087.067, 76, S05, B07, 1
B07, Trade, 190100.200, 79, B07, S07, 1
B07, Trade, 190632.117, 78, B07, S01, 1
B07, Trade, 190693.267, 79, B07, S01, 1
B07, Trade, 191171.850, 77, B07, S01, 1
B07, Trade, 191185.483, 79, B07, S01, 1
B07, Trade, 191250.350, 79, B07, S05, 1
B07, Trade, 191479.617, 79, B07, S04, 1
B07, Trade, 191523.800, 78, B07, S02, 1
B07, Trade, 192291.550, 78, B07, S01, 1
B07, Trade, 192359.883, 78, B07, S01, 1
B07, Trade, 192371.133, 78, B07, S02, 1
B07, Trade, 192409.967, 74, B07, S03, 1
B07, Trade, 192558.583, 78, B07, S03, 1
B07, Trade, 192740.917, 79, B07, S01, 1
B07, Trade, 192794.300, 77, B07, S01, 1
B07, Trade, 192833.867, 73, B07, S01, 1
B07, Trade, 192867.933, 79, B07, S07, 1
B07, Trade, 192883.100, 77, B07, S01, 1
B07, Trade, 192907.317, 73, B07, S04, 1
B07, Trade, 193027.567, 77, B07, S02, 1
B07, Trade, 193198.000, 77, B07, S03, 1
B07, Trade, 193343.850, 79, B07, S01, 1
B07, Trade, 193412.717, 76, B07, S01, 1
B07, Trade, 193597.733, 77, B07, S06, 1
B07, Trade, 193783.800, 77, B07, S03, 1
B07, Trade, 193797.267, 74, B07, S00, 1
B07, Trade, 193915.383, 79, B07, S04, 1
B07, Trade, 193956.700, 79, B07, S05, 1
B07, Trade, 193999.700, 78, B07, S02, 1
B07, Trade, 194007.583, 79, B07, S03, 1
B07, Trade, 194094.717, 78, B07, S01, 1
B07, Trade, 194223.233, 79, B07, S02, 1
B07, Trade, 194389.317, 78, B07, S01, 1
B07, Trade, 195509.117, 73, S03, B07, 1
B07, Trade, 196520.200, 72, B07, S04, 1
B07, Trade, 197752.850, 71, B07, S04, 1
B07, Trade, 204377.450, 76, B07, S02, 1
B07, Trade, 204979.433, 74, B07, S01, 1
B07, Trade, 210812.983, 79, S04, B07, 1
B07, Trade, 216146.000, 79, B07, S07, 1
B07, Trade, 217148.867, 79, B07, S04, 1
B07, Trade, 220483.900, 79, B07, S06, 1
B07, Trade, 221227.633, 79, B07, S01, 1
B07, Trade, 221756.983, 79, B07, S04, 1
B07, Trade, 222329.967, 79, B07, S03, 1
B07, Trade, 222601.667, 79, B07, S06, 1
B07, Trade, 240416.600, 74, B07, S01, 1
B08, 100
B08, Trade, 207475.950, 82, B08, S07, 1
B08, Trade, 207572.233, 82, B08, S08, 1
B08, Trade, 207580.417, 82, B08, S04, 1
B08, Trade, 207606.167, 82, B08, S04, 1
B08, Trade, 207614.600, 82, B08, S00, 1
B08, Trade, 207633.533, 82, B08, S04, 1
B08, Trade, 207652.783, 82, B08, S07, 1
B08, Trade, 207701.450, 82, B08, S00, 1
B08, Trade, 207711.150, 82, B08, S01, 1
B08, Trade, 207720.333, 82, B08, S04, 1
B08, Trade, 207749.317, 82, B08, S03, 1
B08, Trade, 207767.183, 82, B08, S04, 1
B08, Trade, 207797.650, 82, B08, S07, 1
B08, Trade, 207841.017, 82, B08, S08, 1
B08, Trade, 207880.633, 82, B08, S04, 1
B08, Trade, 207923.467, 82, B08, S04, 1
B08, Trade, 207932.350, 82, B08, S05, 1
B08, Trade, 207941.667, 82, B08, S00, 1
B08, Trade, 207969.483, 82, B08, S04, 1
B08, Trade, 208022.333, 82, S02, B08, 1
B08, Trade, 208062.983, 82, B08, S03, 1
B08, Trade, 208068.483, 82, B08, S03, 1
B08, Trade, 208070.250, 82, B08, S06, 1
B08, Trade, 208091.533, 82, B08, S00, 1
B08, Trade, 208115.483, 82, B08, S03, 1
B08, Trade, 208137.700, 82, B08, S03, 1
B08, Trade, 208156.667, 80, B08, S04, 1
B08, Trade, 208173.650, 82, B08, S03, 1
B08, Trade, 208203.567, 82, B08, S00, 1
B08, Trade, 208209.950, 82, B08, S03, 1
B08, Trade, 208231.867, 82, B08, S03, 1
B08, Trade, 208241.000, 82, B08, S00, 1
B08, Trade, 208249.933, 82, B08, S04, 1
B08, Trade, 208285.750, 82, B08, S00, 1
B08, Trade, 208300.933, 82, B08, S06, 1
B08, Trade, 208315.867, 80, B08, S07, 1
B08, Trade, 208368.783, 82, B08, S04, 1
B08, Trade, 208388.133, 78, B08, S04, 1
B08, Trade, 208395.867, 82, B08, S04, 1
B08, Trade, 208400.200, 82, B08, S06, 1
B08, Trade, 208422.167, 82, B08, S04, 1
B08, Trade, 208426.933, 82, B08, S08, 1
B08, Trade, 208446.917, 82, B08, S04, 1
B08, Trade, 208451.600, 77, B08, S04, 1
B08, Trade, 208459.400, 82, B08, S06, 1
B08, Trade, 208493.233, 82, B08, S04, 1
B08, Trade, 208501.550, 82, B08, S00, 1
B08, Trade, 208511.650, 82, B08, S03, 1
B08, Trade, 208520.667, 82, B08, S03, 1
B08, Trade, 208550.000, 82, B08, S04, 1
B08, Trade, 208565.717, 82, B08, S05, 1
B08, Trade, 208576.183, 82, B08, S01, 1
B08, Trade, 208583.900, 82, B08, S04, 1
B08, Trade, 208589.450, 82, B08, S07, 1
B08, Trade, 208600.717, 82, B08, S03, 1
B08, Trade, 208607.200, 77, B08, S01, 1
B08, Trade, 208612.917, 82, B08, S04, 1
B08, Trade, 208631.217, 82, B08, S03, 1
B08, Trade, 208693.733, 82, B08, S01, 1
B08, Trade, 208700.500, 75, B08, S04, 1
B08, Trade, 208716.133, 82, B08, S00, 1
B08, Trade, 208746.883, 82, B08, S06, 1
B08, Trade, 208773.850, 76, B08, S03, 1
