B00, 0
B01, 0
B02, 0
B03, 0
B04, 2
B04, Trade, 46699.333, 71, B04, S00, 1
B04, Trade, 76894.417, 70, B04, S01, 1
B05, 100
B05, Trade, 98733.733, 70, B05, S02, 1
B05, Trade, 99852.450, 72, B05, S02, 1
B05, Trade, 100770.350, 73, B05, S00, 1
B05, Trade, 122921.167, 72, B05, S04, 1
B05, Trade, 123170.883, 73, B05, S00, 1
B05, Trade, 123555.317, 73, B05, S04, 1
B05, Trade, 123629.133, 73, B05, S01, 1
B05, Trade, 124005.517, 73, B05, S04, 1
B05, Trade, 124273.900, 73, B05, S04, 1
B05, Trade, 124615.650, 73, B05, S00, 1
B05, Trade, 124618.900, 73, B05, S04, 1
B05, Trade, 124749.900, 73, B05, S01, 1
B05, Trade, 124809.867, 73, B05, S00, 1
B05, Trade, 125254.517, 73, B05, S01, 1
B05, Trade, 125287.083, 73, B05, S01, 1
B05, Trade, 125316.750, 73, B05, S04, 1
B05, Trade, 125631.033, 73, B05, S00, 1
B05, Trade, 126233.000, 73, B05, S00, 1
B05, Trade, 126277.317, 73, B05, S04, 1
B05, Trade, 126550.867, 73, B05, S00, 1
B05, Trade, 126623.267, 71, S04, B05, 1
B05, Trade, 126745.067, 73, B05, S04, 1
B05, Trade, 127254.933, 73, B05, S01, 1
B05, Trade, 127420.783, 73, B05, S00, 1
B05, Trade, 127428.250, 73, B05, S04, 1
B05, Trade, 127843.267, 71, B05, S04, 1
B05, Trade, 127936.967, 73, B05, S04, 1
B05, Trade, 128142.100, 73, B05, S00, 1
B05, Trade, 128265.883, 73, B05, S00, 1
B05, Trade, 128347.833, 73, B05, S00, 1
B05, Trade, 128530.767, 73, B05, S00, 1
B05, Trade, 128562.717, 73, B05, S01, 1
B05, Trade, 128601.650, 73, B05, S01, 1
B05, Trade, 128745.850, 73, B05, S00, 1
B05, Trade, 128904.683, 73, B05, S00, 1
B05, Trade, 129077.000, 73, B05, S00, 1
B05, Trade, 130792.900, 73, B05, S01, 1
B05, Trade, 133622.717, 71, B05, S00, 1
B05, Trade, 140389.333, 73, B05, S02, 1
B05, Trade, 142015.450, 72, B05, S02, 1
B05, Trade, 152677.283, 73, B05, S00, 1
B05, Trade, 152704.000, 73, B05, S02, 1
B05, Trade, 154349.283, 73, B05, S02, 1
B05, Trade, 154381.633, 73, B05, S00, 1
B05, Trade, 154845.050, 73, B05, S02, 1
B05, Trade, 156222.067, 73, B05, S01, 1
B05, Trade, 157172.467, 73, B05, S01, 1
B05, Trade, 167568.100, 72, B05, S02, 1
B05, Trade, 167929.617, 71, B05, S04, 1
B05, Trade, 168320.233, 73, B05, S04, 1
B05, Trade, 168408.100, 72, B05, S01, 1
B05, Trade, 168543.300, 73, B05, S04, 1
B05, Trade, 168674.633, 73, B05, S01, 1
B05, Trade, 169481.750, 73, B05, S04, 1
B05, Trade, 169537.350, 73, B05, S05, 1
B05, Trade, 170612.583, 72, B05, S00, 1
B05, Trade, 171210.250, 72, B05, S04, 1
B05, Trade, 184417.717, 73, B05, S02, 1
B05, Trade, 197083.267, 73, B05, S02, 1
B05, Trade, 197482.500, 73, B05, S00, 1
B05, Trade, 201723.617, 73, B05, S03, 1
B05, Trade, 201921.183, 73, B05, S04, 1
B05, Trade, 202067.533, 73, B05, S04, 1
B05, Trade, 202223.467, 73, B05, S02, 1
B05, Trade, 202272.350, 72, B05, S04, 1
B05, Trade, 204091.817, 73, B05, S00, 1
B05, Trade, 204618.417, 73, B05, S00, 1
B05, Trade, 204676.017, 73, B05, S04, 1
B05, Trade, 205265.067, 73, B05, S01, 1
B05, Trade, 206010.433, 73, B05, S04, 1
B05, Trade, 206441.317, 73, B05, S04, 1
B05, Trade, 206778.967, 73, B05, S01, 1
B05, Trade, 210071.667, 73, B05, S00, 1
B05, Trade, 216559.717, 73, B05, S00, 1
B05, Trade, 216617.167, 73, B05, S04, 1
B05, Trade, 217139.933, 72, B05, S00, 1
B05, Trade, 217334.217, 73, B05, S00, 1
B05, Trade, 217916.533, 73, B05, S00, 1
B05, Trade, 220758.050, 72, B05, S00, 1
B05, Trade, 221153.533, 72, B05, S00, 1
B05, Trade, 221852.967, 73, B05, S04, 1
B05, Trade, 222525.067, 73, B05, S00, 1
B05, Trade, 223450.317, 73, B05, S04, 1
B05, Trade, 223935.733, 73, B05, S01, 1
B05, Trade, 227859.933, 73, B05, S02, 1
B05, Trade, 227952.500, 73, B05, S01, 1
B05, Trade, 231826.417, 73, B05, S00, 1
B05, Trade, 238493.450, 73, B05, S00, 1
B05, Trade, 238581.583, 73, B05, S04, 1
B05, Trade, 241180.883, 73, B05, S02, 1
B05, Trade, 243044.183, 73, B05, S03, 1
B05, Trade, 243421.367, 73, B05, S01, 1
B05, Trade, 243553.333, 73, B05, S01, 1
B05, Trade, 247881.667, 72, B05, S03, 1
B05, Trade, 249030.367, 73, B05, S02, 1
B05, Trade, 250356.633, 72, B05, S02, 1
B05, Trade, 254584.300, 72, B05, S02, 1
B05, Trade, 257072.483, 73, B05, S01, 1
B05, Trade, 257105.450, 73, B05, S02, 1
B05, Trade, 258726.300, 71, B05, S01, 1
B06, 51
B06, Trade, 80140.917, 74, B06, S02, 1
B06, Trade, 93426.933, 76, B06, S02, 1
B06, Trade, 93727.467, 76, B06, S04, 1
B06, Trade, 95305.517, 76, B06, S02, 1
B06, Trade, 96013.333, 76, B06, S01, 1
B06, Trade, 96264.717, 75, B06, S00, 1
B06, Trade, 96508.867, 76, B06, S01, 1
B06, Trade, 97251.733, 75, B06, S00, 1
B06, Trade, 99460.417, 76, B06, S05, 1
B06, Trade, 145575.133, 76, B06, S00, 1
B06, Trade, 147322.100, 70, B06, S02, 1
B06, Trade, 154357.200, 75, B06, S01, 1
B06, Trade, 165926.567, 76, B06, S01, 1
B06, Trade, 165984.233, 76, B06, S00, 1
B06, Trade, 166646.883, 76, B06, S01, 1
B06, Trade, 167043.650, 73, B06, S01, 1
B06, Trade, 167169.050, 75, B06, S01, 1
B06, Trade, 167706.300, 75, B06, S04, 1
B06, Trade, 167975.150, 75, B06, S02, 1
B06, Trade, 168109.883, 75, B06, S01, 1
B06, Trade, 168261.133, 76, B06, S00, 1
B06, Trade, 169297.383, 76, B06, S00, 1
B06, Trade, 170232.400, 76, S04, B06, 1
B06, Trade, 171818.183, 76, B06, S04, 1
B06, Trade, 172127.817, 75, B06, S04, 1
B06, Trade, 172801.550, 76, B06, S03, 1
B06, Trade, 179171.267, 74, B06, S00, 1
B06, Trade, 187469.717, 74, B06, S04, 1
B06, Trade, 189482.133, 73, B06, S02, 1
B06, Trade, 189528.533, 76, B06, S03, 1
B06, Trade, 191031.150, 74, B06, S03, 1
B06, Trade, 191106.850, 76, B06, S03, 1
B06, Trade, 193702.233, 68, B06, S00, 1
B06, Trade, 193863.883, 76, B06, S04, 1
B06, Trade, 202448.350, 74, B06, S00, 1
B06, Trade, 202511.383, 75, B06, S00, 1
B06, Trade, 202952.183, 75, B06, S04, 1
B06, Trade, 203129.167, 76, B06, S00, 1
B06, Trade, 205619.417, 75, B06, S04, 1
B06, Trade, 205803.917, 76, B06, S00, 1
B06, Trade, 206291.683, 74, B06, S01, 1
B06, Trade, 207053.150, 76, B06, S01, 1
B06, Trade, 225794.267, 75, B06, S02, 1
B06, Trade, 234285.433, 75, B06, S02, 1
B06, Trade, 235937.250, 72, B06, S00, 1
B06, Trade, 241635.050, 75, B06, S02, 1
B06, Trade, 247780.667, 76, S05, B06, 1
B06, Trade, 249615.217, 76, B06, S04, 1
B06, Trade, 253603.617, 76, B06, S04, 1
B06, Trade, 256692.417, 76, B06, S01, 1
B06, Trade, 259110.967, 75, B06, S01, 1
B07, 100
