B00, 0
B01, 0
B02, 0
B03, 0
B04, 1
B04, Trade, 88440.250, 71, B04, S02, 1
B05, 8
B05, Trade, 48643.950, 69, B05, S00, 1
B05, Trade, 49167.700, 67, S02, B05, 1
B05, Trade, 86578.283, 73, B05, S01, 1
B05, Trade, 89967.717, 73, B05, S02, 1
B05, Trade, 91868.233, 70, B05, S02, 1
B05, Trade, 149567.050, 73, B05, S03, 1
B05, Trade, 248715.033, 73, B05, S03, 1
B05, Trade, 248812.867, 73, B05, S03, 1
B06, 6
B06, Trade, 48175.900, 67, B06, S00, 1
B06, Trade, 124168.067, 75, B06, S02, 1
B06, Trade, 163214.567, 73, B06, S03, 1
B06, Trade, 196279.500, 67, B06, S02, 1
B06, Trade, 218019.050, 67, B06, S01, 1
B06, Trade, 231269.167, 67, B06, S02, 1
B07, 100
B07, Trade, 206287.367, 78, B07, S04, 1
B07, Trade, 206516.133, 78, B07, S00, 1
B07, Trade, 206566.633, 78, B07, S05, 1
B07, Trade, 206665.617, 78, B07, S02, 1
B07, Trade, 206775.183, 78, B07, S05, 1
B07, Trade, 206868.483, 78, B07, S03, 1
B07, Trade, 206899.233, 78, B07, S00, 1
B07, Trade, 206978.167, 78, B07, S05, 1
B07, Trade, 206992.600, 78, B07, S03, 1
B07, Trade, 207037.567, 78, B07, S05, 1
B07, Trade, 207085.133, 78, B07, S05, 1
B07, Trade, 207159.767, 78, B07, S04, 1
B07, Trade, 207209.383, 78, B07, S03, 1
B07, Trade, 207290.583, 78, B07, S05, 1
B07, Trade, 207306.567, 78, B07, S03, 1
B07, Trade, 207416.433, 78, B07, S03, 1
B07, Trade, 207533.433, 78, B07, S03, 1
B07, Trade, 207606.450, 78, B07, S02, 1
B07, Trade, 207619.833, 78, B07, S00, 1
B07, Trade, 207968.667, 78, B07, S03, 1
B07, Trade, 207986.133, 78, B07, S03, 1
B07, Trade, 208066.283, 77, B07, S03, 1
B07, Trade, 208105.100, 78, B07, S03, 1
B07, Trade, 208122.267, 78, B07, S02, 1
B07, Trade, 208269.367, 78, B07, S03, 1
B07, Trade, 208306.433, 78, B07, S03, 1
B07, Trade, 208330.233, 78, B07, S04, 1
B07, Trade, 208456.083, 78, B07, S05, 1
B07, Trade, 208582.917, 78, B07, S04, 1
B07, Trade, 208791.600, 78, B07, S03, 1
B07, Trade, 208800.000, 78, B07, S03, 1
B07, Trade, 209944.767, 75, B07, S02, 1
B07, Trade, 211890.850, 74, B07, S02, 1
B07, Trade, 211905.967, 79, B07, S02, 1
B07, Trade, 212845.033, 75, B07, S05, 1
B07, Trade, 213252.267, 78, B07, S04, 1
B07, Trade, 213963.450, 79, B07, S05, 1
B07, Trade, 214563.267, 78, B07, S02, 1
B07, Trade, 214759.017, 79, B07, S02, 1
B07, Trade, 215337.833, 76, B07, S05, 1
B07, Trade, 215517.233, 78, S03, B07, 1
B07, Trade, 215749.400, 79, B07, S00, 1
B07, Trade, 215997.300, 76, B07, S05, 1
B07, Trade, 216291.517, 79, B07, S03, 1
B07, Trade, 217035.950, 78, B07, S00, 1
B07, Trade, 217038.317, 79, B07, S05, 1
B07, Trade, 217526.983, 77, B07, S02, 1
B07, Trade, 219617.183, 79, B07, S07, 1
B07, Trade, 222442.067, 79, B07, S05, 1
B07, Trade, 223434.367, 76, B07, S00, 1
B07, Trade, 224100.850, 78, B07, S00, 1
B07, Trade, 224115.983, 76, B07, S02, 1
B07, Trade, 224348.133, 79, B07, S04, 1
B07, Trade, 224659.383, 74, B07, S01, 1
B07, Trade, 225981.133, 74, B07, S00, 1
B07, Trade, 226008.683, 79, B07, S02, 1
B07, Trade, 226392.817, 75, S02, B07, 1
B07, Trade, 226948.050, 78, B07, S03, 1
B07, Trade, 228148.133, 78, B07, S04, 1
B07, Trade, 228187.000, 79, B07, S00, 1
B07, Trade, 228264.350, 78, B07, S01, 1
B07, Trade, 228339.650, 79, B07, S02, 1
B07, Trade, 228396.033, 76, B07, S02, 1
B07, Trade, 228672.817, 79, B07, S02, 1
B07, Trade, 228864.550, 74, B07, S03, 1
B07, Trade, 229163.600, 78, B07, S03, 1
B07, Trade, 229266.200, 79, B07, S02, 1
B07, Trade, 230609.633, 79, B07, S01, 1
B07, Trade, 231172.550, 79, B07, S05, 1
B07, Trade, 231830.300, 78, B07, S05, 1
B07, Trade, 232944.650, 73, B07, S04, 1
B07, Trade, 233812.167, 78, B07, S05, 1
B07, Trade, 233864.650, 79, B07, S05, 1
B07, Trade, 234535.283, 77, B07, S03, 1
B07, Trade, 235172.950, 76, B07, S00, 1
B07, Trade, 235345.217, 77, B07, S04, 1
B07, Trade, 235497.617, 78, B07, S03, 1
B07, Trade, 235970.167, 74, B07, S03, 1
B07, Trade, 235997.617, 77, B07, S00, 1
B07, Trade, 236524.650, 79, B07, S01, 1
B07, Trade, 237449.167, 78, B07, S04, 1
B07, Trade, 242112.533, 78, B07, S02, 1
B07, Trade, 245240.767, 74, B07, S02, 1
B07, Trade, 245388.200, 76, B07, S03, 1
B07, Trade, 245418.233, 74, B07, S01, 1
B07, Trade, 245689.683, 78, B07, S04, 1
B07, Trade, 245773.967, 75, B07, S02, 1
B07, Trade, 246209.417, 77, B07, S01, 1
B07, Trade, 246859.733, 79, B07, S04, 1
B07, Trade, 246971.467, 78, B07, S02, 1
B07, Trade, 247905.733, 78, B07, S03, 1
B07, Trade, 248134.117, 79, B07, S03, 1
B07, Trade, 248247.783, 79, B07, S03, 1
B07, Trade, 248945.267, 79, B07, S00, 1
B07, Trade, 249010.150, 70, B07, S03, 1
B07, Trade, 250219.950, 79, B07, S01, 1
B07, Trade, 250618.083, 78, B07, S01, 1
B07, Trade, 250648.467, 76, S04, B07, 1
B07, Trade, 251561.467, 77, B07, S03, 1
B07, Trade, 258446.567, 77, B07, S02, 1
B08, 100
B08, Trade, 215881.317, 79, B08, S05, 1
B08, Trade, 216944.050, 80, B08, S02, 1
B08, Trade, 217316.383, 80, B08, S02, 1
B08, Trade, 217627.867, 80, B08, S02, 1
B08, Trade, 218123.667, 82, B08, S05, 1
B08, Trade, 218607.767, 82, B08, S05, 1
B08, Trade, 218656.267, 82, B08, S08, 1
B08, Trade, 219866.667, 79, B08, S05, 1
B08, Trade, 221086.200, 82, B08, S03, 1
B08, Trade, 221168.433, 79, B08, S02, 1
B08, Trade, 221354.667, 82, B08, S02, 1
B08, Trade, 221886.000, 76, B08, S00, 1
B08, Trade, 222101.750, 81, B08, S02, 1
B08, Trade, 222761.783, 82, B08, S02, 1
B08, Trade, 222860.567, 76, B08, S02, 1
B08, Trade, 223321.933, 82, B08, S03, 1
B08, Trade, 223406.900, 78, B08, S03, 1
B08, Trade, 223547.117, 82, B08, S05, 1
B08, Trade, 223828.467, 82, B08, S02, 1
B08, Trade, 223994.950, 82, B08, S07, 1
B08, Trade, 224412.617, 81, B08, S02, 1
B08, Trade, 224474.933, 76, B08, S02, 1
B08, Trade, 224519.000, 80, B08, S00, 1
B08, Trade, 224562.500, 81, B08, S02, 1
B08, Trade, 224659.150, 75, B08, S02, 1
B08, Trade, 224734.767, 81, B08, S02, 1
B08, Trade, 225132.133, 81, B08, S07, 1
B08, Trade, 225609.250, 81, B08, S04, 1
B08, Trade, 226095.983, 75, B08, S00, 1
B08, Trade, 226668.800, 82, B08, S02, 1
B08, Trade, 227225.133, 80, B08, S02, 1
B08, Trade, 227563.333, 73, B08, S00, 1
B08, Trade, 227721.533, 80, B08, S00, 1
B08, Trade, 227905.983, 80, B08, S00, 1
B08, Trade, 229827.550, 81, B08, S05, 1
B08, Trade, 230446.567, 81, B08, S03, 1
B08, Trade, 230588.250, 82, B08, S03, 1
B08, Trade, 230810.583, 74, B08, S00, 1
B08, Trade, 230981.983, 79, B08, S02, 1
B08, Trade, 231571.383, 82, B08, S05, 1
B08, Trade, 231707.950, 82, B08, S05, 1
B08, Trade, 231748.983, 79, B08, S03, 1
B08, Trade, 231878.750, 80, B08, S03, 1
B08, Trade, 232098.733, 80, S05, B08, 1
B08, Trade, 232212.783, 78, B08, S04, 1
B08, Trade, 232770.983, 81, B08, S06, 1
B08, Trade, 232953.450, 81, B08, S04, 1
B08, Trade, 233020.200, 80, B08, S03, 1
B08, Trade, 233067.083, 80, B08, S02, 1
B08, Trade, 233126.467, 76, B08, S02, 1
B08, Trade, 233422.567, 76, B08, S03, 1
B08, Trade, 233425.383, 79, B08, S01, 1
B08, Trade, 233545.350, 79, B08, S00, 1
B08, Trade, 233678.900, 81, B08, S05, 1
B08, Trade, 233854.667, 79, B08, S01, 1
B08, Trade, 233896.400, 82, B08, S01, 1
B08, Trade, 233932.100, 78, B08, S03, 1
B08, Trade, 234275.350, 78, B08, S03, 1
B08, Trade, 234530.617, 80, B08, S01, 1
B08, Trade, 235348.383, 81, B08, S05, 1
B08, Trade, 235554.100, 76, B08, S00, 1
B08, Trade, 235670.483, 79, B08, S00, 1
B08, Trade, 235848.083, 82, B08, S00, 1
B08, Trade, 236087.083, 80, B08, S01, 1
B08, Trade, 236363.783, 82, B08, S00, 1
B08, Trade, 237280.667, 79, B08, S01, 1
B08, Trade, 237378.267, 79, B08, S07, 1
B08, Trade, 237447.167, 79, B08, S05, 1
B08, Trade, 237561.467, 82, B08, S03, 1
B08, Trade, 238504.050, 82, B08, S03, 1
