B00, 0
B01, 0
B02, 0
B03, 0
B04, 4
B04, Trade, 114366.917, 71, B04, S01, 1
B04, Trade, 162530.000, 71, B04, S02, 1
B04, Trade, 199914.383, 71, B04, S01, 1
B04, Trade, 226486.567, 71, B04, S00, 1
B05, 15
B05, Trade, 37413.867, 73, B05, S00, 1
B05, Trade, 54976.400, 73, B05, S00, 1
B05, Trade, 56288.017, 73, B05, S01, 1
B05, Trade, 74426.733, 73, B05, S03, 1
B05, Trade, 86428.733, 73, B05, S02, 1
B05, Trade, 89497.083, 73, B05, S05, 1
B05, Trade, 91672.567, 73, B05, S04, 1
B05, Trade, 91712.433, 73, B05, S03, 1
B05, Trade, 93578.833, 73, B05, S00, 1
B05, Trade, 192092.283, 73, B05, S01, 1
B05, Trade, 196571.783, 73, B05, S05, 1
B05, Trade, 198004.783, 73, B05, S04, 1
B05, Trade, 202762.500, 73, B05, S00, 1
B05, Trade, 202842.817, 73, B05, S01, 1
B05, Trade, 208695.083, 72, B05, S04, 1
B06, 100
B06, Trade, 123705.033, 74, B06, S05, 1
B06, Trade, 165900.233, 76, B06, S00, 1
B06, Trade, 166601.700, 76, B06, S03, 1
B06, Trade, 170269.250, 76, B06, S00, 1
B06, Trade, 171427.300, 76, B06, S00, 1
B06, Trade, 172059.483, 76, B06, S00, 1
B06, Trade, 172113.517, 76, B06, S00, 1
B06, Trade, 172267.300, 76, B06, S03, 1
B06, Trade, 172473.950, 76, B06, S00, 1
B06, Trade, 172790.267, 76, B06, S01, 1
B06, Trade, 174792.317, 76, B06, S01, 1
B06, Trade, 175625.767, 76, B06, S03, 1
B06, Trade, 180962.600, 76, B06, S01, 1
B06, Trade, 188272.717, 76, B06, S01, 1
B06, Trade, 188638.183, 76, B06, S01, 1
B06, Trade, 188723.050, 76, B06, S01, 1
B06, Trade, 190734.550, 76, B06, S01, 1
B06, Trade, 190884.800, 76, B06, S01, 1
B06, Trade, 191691.050, 76, B06, S06, 1
B06, Trade, 194501.283, 76, B06, S03, 1
B06, Trade, 194505.500, 76, B06, S02, 1
B06, Trade, 195377.650, 76, B06, S03, 1
B06, Trade, 195391.750, 76, B06, S05, 1
B06, Trade, 195890.950, 76, B06, S05, 1
B06, Trade, 195999.483, 76, B06, S05, 1
B06, Trade, 196175.567, 76, B06, S04, 1
B06, Trade, 196355.600, 76, B06, S01, 1
B06, Trade, 196361.600, 76, B06, S01, 1
B06, Trade, 196483.017, 76, B06, S05, 1
B06, Trade, 196771.417, 76, B06, S04, 1
B06, Trade, 197191.033, 76, B06, S01, 1
B06, Trade, 197496.600, 76, B06, S05, 1
B06, Trade, 197541.083, 76, B06, S04, 1
B06, Trade, 197873.150, 76, B06, S04, 1
B06, Trade, 197949.683, 76, B06, S02, 1
B06, Trade, 197969.367, 76, B06, S05, 1
B06, Trade, 198146.083, 76, B06, S01, 1
B06, Trade, 198279.383, 76, B06, S02, 1
B06, Trade, 198302.183, 76, B06, S01, 1
B06, Trade, 198918.750, 76, B06, S03, 1
B06, Trade, 199054.883, 76, B06, S03, 1
B06, Trade, 199189.700, 76, B06, S05, 1
B06, Trade, 199291.000, 76, B06, S04, 1
B06, Trade, 199335.033, 76, B06, S01, 1
B06, Trade, 199572.333, 76, B06, S01, 1
B06, Trade, 200576.000, 76, B06, S02, 1
B06, Trade, 200595.067, 76, B06, S03, 1
B06, Trade, 200930.267, 76, B06, S05, 1
B06, Trade, 201268.267, 76, B06, S01, 1
B06, Trade, 201290.883, 76, B06, S02, 1
B06, Trade, 201422.433, 76, B06, S05, 1
B06, Trade, 201492.833, 76, B06, S01, 1
B06, Trade, 201551.217, 76, B06, S01, 1
B06, Trade, 201710.083, 76, B06, S00, 1
