B00, 0
B01, 0
B02, 1
B02, Trade, 239069.733, 64, B02, S00, 1
B03, 1
B03, Trade, 70897.117, 67, B03, S00, 1
B04, 1
B04, Trade, 70556.083, 71, B04, S00, 1
B05, 29
B05, Trade, 101759.150, 73, B05, S05, 1
B05, Trade, 101954.217, 73, B05, S01, 1
B05, Trade, 102393.383, 73, B05, S04, 1
B05, Trade, 103851.083, 73, B05, S01, 1
B05, Trade, 103940.933, 73, B05, S00, 1
B05, Trade, 105264.633, 73, B05, S05, 1
B05, Trade, 105953.967, 73, B05, S03, 1
B05, Trade, 107136.867, 73, B05, S05, 1
B05, Trade, 107593.233, 73, B05, S00, 1
B05, Trade, 123389.383, 73, B05, S03, 1
B05, Trade, 125304.567, 73, B05, S01, 1
B05, Trade, 126117.883, 73, B05, S00, 1
B05, Trade, 126644.300, 73, B05, S03, 1
B05, Trade, 137407.733, 73, B05, S02, 1
B05, Trade, 141569.400, 73, B05, S02, 1
B05, Trade, 186254.317, 73, B05, S02, 1
B05, Trade, 190468.533, 73, B05, S02, 1
B05, Trade, 190813.483, 73, B05, S02, 1
B05, Trade, 190991.433, 73, B05, S02, 1
B05, Trade, 191539.517, 73, B05, S05, 1
B05, Trade, 192795.517, 73, B05, S02, 1
B05, Trade, 237797.283, 73, B05, S00, 1
B05, Trade, 239068.983, 73, B05, S02, 1
B05, Trade, 239136.017, 73, B05, S00, 1
B05, Trade, 240791.900, 73, B05, S02, 1
B05, Trade, 241002.267, 73, B05, S02, 1
B05, Trade, 241101.433, 73, B05, S00, 1
B05, Trade, 242497.817, 73, B05, S00, 1
B05, Trade, 248045.083, 67, B05, S00, 1
B06, 74
B06, Trade, 8838.600, 72, B06, S02, 1
B06, Trade, 20051.650, 76, B06, S00, 1
B06, Trade, 22511.467, 70, B06, S02, 1
B06, Trade, 26725.500, 73, S05, B06, 1
B06, Trade, 71385.083, 68, B06, S02, 1
B06, Trade, 79344.300, 76, B06, S03, 1
B06, Trade, 108159.267, 76, B06, S00, 1
B06, Trade, 119984.267, 74, B06, S04, 1
B06, Trade, 159518.133, 74, B06, S04, 1
B06, Trade, 166562.433, 76, B06, S01, 1
B06, Trade, 166988.883, 76, B06, S00, 1
B06, Trade, 167062.850, 76, B06, S03, 1
B06, Trade, 167415.800, 76, B06, S03, 1
B06, Trade, 167507.983, 76, B06, S03, 1
B06, Trade, 169056.350, 76, B06, S03, 1
B06, Trade, 169197.833, 76, B06, S00, 1
B06, Trade, 174265.333, 76, B06, S02, 1
B06, Trade, 176410.583, 76, B06, S05, 1
B06, Trade, 179077.733, 76, B06, S05, 1
B06, Trade, 184615.650, 76, B06, S02, 1
B06, Trade, 185965.317, 75, B06, S01, 1
B06, Trade, 186867.167, 75, B06, S02, 1
B06, Trade, 190547.267, 75, B06, S00, 1
B06, Trade, 192470.917, 74, B06, S00, 1
B06, Trade, 237618.217, 76, B06, S05, 1
B06, Trade, 237796.933, 74, B06, S02, 1
B06, Trade, 237874.567, 76, B06, S02, 1
B06, Trade, 237929.983, 76, B06, S00, 1
B06, Trade, 238111.833, 76, B06, S00, 1
B06, Trade, 238290.850, 76, B06, S00, 1
B06, Trade, 238434.017, 76, B06, S02, 1
B06, Trade, 238508.983, 76, B06, S00, 1
B06, Trade, 238521.983, 75, B06, S00, 1
B06, Trade, 238647.967, 76, B06, S02, 1
B06, Trade, 238727.383, 76, B06, S05, 1
B06, Trade, 239015.967, 76, B06, S02, 1
B06, Trade, 239135.017, 76, B06, S05, 1
B06, Trade, 240303.350, 76, B06, S05, 1
B06, Trade, 240435.383, 76, B06, S02, 1
B06, Trade, 240493.267, 75, B06, S02, 1
B06, Trade, 240521.483, 76, B06, S05, 1
B06, Trade, 240578.133, 76, B06, S04, 1
B06, Trade, 240761.367, 76, B06, S02, 1
B06, Trade, 240789.000, 76, B06, S01, 1
B06, Trade, 240921.800, 75, B06, S02, 1
B06, Trade, 240994.150, 74, S05, B06, 1
B06, Trade, 241298.483, 76, B06, S00, 1
B06, Trade, 241424.933, 76, B06, S06, 1
B06, Trade, 241834.883, 75, B06, S05, 1
B06, Trade, 241949.200, 76, B06, S03, 1
B06, Trade, 242000.767, 76, B06, S00, 1
B06, Trade, 242098.067, 75, B06, S02, 1
B06, Trade, 242352.950, 76, B06, S05, 1
B06, Trade, 242360.433, 76, B06, S00, 1
B06, Trade, 242894.283, 76, B06, S02, 1
B06, Trade, 242926.600, 76, B06, S01, 1
B06, Trade, 242951.100, 76, B06, S00, 1
B06, Trade, 242997.683, 76, B06, S00, 1
B06, Trade, 243158.850, 76, B06, S05, 1
B06, Trade, 243243.400, 76, B06, S01, 1
B06, Trade, 243340.433, 76, B06, S00, 1
B06, Trade, 243378.500, 75, B06, S01, 1
B06, Trade, 243389.583, 76, B06, S00, 1
B06, Trade, 243611.550, 73, B06, S00, 1
B06, Trade, 243723.667, 76, B06, S02, 1
B06, Trade, 243791.783, 76, B06, S06, 1
B06, Trade, 244110.350, 76, B06, S03, 1
B06, Trade, 244223.667, 75, B06, S02, 1
B06, Trade, 244249.550, 76, B06, S05, 1
B06, Trade, 244340.200, 76, B06, S03, 1
B06, Trade, 244457.133, 76, B06, S00, 1
B06, Trade, 244630.517, 76, B06, S01, 1
B06, Trade, 244640.783, 76, B06, S02, 1
B06, Trade, 254627.483, 68, B06, S00, 1
B07, 77
B07, Trade, 15531.083, 79, B07, S00, 1
B07, Trade, 58479.833, 74, B07, S01, 1
B07, Trade, 65676.217, 68, B07, S02, 1
B07, Trade, 66343.400, 68, B07, S01, 1
B07, Trade, 67012.417, 70, B07, S00, 1
B07, Trade, 67061.433, 69, B07, S02, 1
B07, Trade, 67197.450, 72, B07, S03, 1
B07, Trade, 68991.233, 70, B07, S01, 1
B07, Trade, 69374.817, 68, B07, S01, 1
B07, Trade, 69548.983, 68, B07, S00, 1
B07, Trade, 69836.433, 69, B07, S00, 1
B07, Trade, 71943.867, 71, B07, S00, 1
B07, Trade, 93728.817, 79, B07, S03, 1
B07, Trade, 93803.250, 79, B07, S01, 1
B07, Trade, 93846.300, 79, B07, S05, 1
B07, Trade, 94006.033, 79, B07, S03, 1
B07, Trade, 94740.450, 79, B07, S01, 1
B07, Trade, 95329.800, 77, B07, S01, 1
B07, Trade, 95740.367, 79, B07, S05, 1
B07, Trade, 96318.033, 79, B07, S05, 1
B07, Trade, 96405.950, 79, B07, S05, 1
B07, Trade, 97544.067, 79, B07, S05, 1
B07, Trade, 99660.917, 79, B07, S01, 1
B07, Trade, 100062.083, 79, B07, S01, 1
B07, Trade, 106511.433, 77, S03, B07, 1
B07, Trade, 108652.167, 79, B07, S01, 1
B07, Trade, 109742.950, 79, B07, S02, 1
B07, Trade, 123807.167, 79, B07, S07, 1
B07, Trade, 130672.100, 79, B07, S00, 1
B07, Trade, 131311.983, 79, B07, S05, 1
B07, Trade, 131457.650, 79, B07, S05, 1
B07, Trade, 134341.400, 79, B07, S01, 1
B07, Trade, 134925.000, 79, B07, S00, 1
B07, Trade, 135061.050, 79, B07, S00, 1
B07, Trade, 136086.867, 79, B07, S01, 1
B07, Trade, 159114.867, 78, B07, S01, 1
B07, Trade, 166015.067, 79, B07, S00, 1
B07, Trade, 166180.933, 79, B07, S03, 1
B07, Trade, 166382.583, 79, B07, S00, 1
B07, Trade, 166502.967, 79, B07, S03, 1
B07, Trade, 166822.933, 76, B07, S03, 1
B07, Trade, 166986.367, 79, B07, S04, 1
B07, Trade, 167345.817, 79, B07, S00, 1
B07, Trade, 167415.700, 79, B07, S06, 1
B07, Trade, 167452.000, 79, B07, S03, 1
B07, Trade, 167507.933, 79, B07, S06, 1
B07, Trade, 167526.150, 79, B07, S03, 1
B07, Trade, 167592.917, 79, B07, S01, 1
B07, Trade, 168096.000, 79, B07, S01, 1
B07, Trade, 168211.517, 79, B07, S03, 1
B07, Trade, 168492.583, 79, B07, S00, 1
B07, Trade, 168538.900, 79, B07, S04, 1
B07, Trade, 168796.150, 79, B07, S00, 1
B07, Trade, 169088.567, 79, B07, S00, 1
B07, Trade, 169316.550, 79, B07, S01, 1
B07, Trade, 169501.883, 79, B07, S06, 1
B07, Trade, 169619.483, 79, B07, S01, 1
B07, Trade, 169865.650, 79, B07, S01, 1
B07, Trade, 170208.867, 79, B07, S01, 1
B07, Trade, 170217.483, 79, B07, S03, 1
B07, Trade, 170596.067, 79, B07, S00, 1
B07, Trade, 170742.650, 79, B07, S01, 1
B07, Trade, 170814.200, 79, B07, S07, 1
B07, Trade, 171240.683, 79, B07, S01, 1
B07, Trade, 171311.833, 79, B07, S03, 1
B07, Trade, 171357.667, 79, B07, S01, 1
B07, Trade, 171567.583, 79, B07, S01, 1
B07, Trade, 171648.683, 79, B07, S00, 1
B07, Trade, 171886.583, 78, B07, S03, 1
B07, Trade, 172144.200, 79, B07, S03, 1
B07, Trade, 172397.800, 79, B07, S03, 1
B07, Trade, 193367.667, 76, S02, B07, 1
B07, Trade, 194811.883, 79, B07, S06, 1
B07, Trade, 195977.583, 79, B07, S00, 1
B07, Trade, 201505.550, 79, B07, S00, 1
B07, Trade, 201558.500, 79, B07, S05, 1
B07, Trade, 205665.633, 68, B07, S03, 1
B08, 95
B08, Trade, 15906.750, 75, B08, S00, 1
B08, Trade, 21285.150, 80, B08, S00, 1
B08, Trade, 21424.233, 80, B08, S00, 1
B08, Trade, 27266.750, 81, B08, S01, 1
B08, Trade, 44841.200, 80, B08, S01, 1
B08, Trade, 45552.000, 81, B08, S04, 1
B08, Trade, 46174.800, 82, B08, S07, 1
B08, Trade, 46986.150, 82, B08, S01, 1
B08, Trade, 49108.300, 82, B08, S07, 1
B08, Trade, 49605.300, 81, B08, S05, 1
B08, Trade, 52538.350, 82, B08, S04, 1
B08, Trade, 54224.917, 79, B08, S03, 1
B08, Trade, 65439.750, 69, B08, S00, 1
B08, Trade, 65678.250, 73, B08, S01, 1
B08, Trade, 66485.317, 79, B08, S01, 1
B08, Trade, 66619.067, 79, B08, S04, 1
B08, Trade, 67271.667, 74, B08, S01, 1
B08, Trade, 70671.883, 80, B08, S03, 1
B08, Trade, 70684.150, 80, B08, S00, 1
B08, Trade, 71721.017, 77, B08, S01, 1
B08, Trade, 72474.200, 78, B08, S03, 1
B08, Trade, 72766.233, 80, B08, S04, 1
B08, Trade, 73972.333, 77, B08, S04, 1
B08, Trade, 74186.650, 80, B08, S05, 1
B08, Trade, 74360.300, 82, B08, S05, 1
B08, Trade, 74371.017, 81, B08, S05, 1
B08, Trade, 75736.533, 81, B08, S02, 1
B08, Trade, 76734.733, 81, B08, S05, 1
B08, Trade, 80589.200, 82, B08, S00, 1
B08, Trade, 81996.533, 80, B08, S03, 1
B08, Trade, 101401.650, 77, B08, S00, 1
B08, Trade, 101616.900, 78, B08, S05, 1
B08, Trade, 101676.050, 78, S04, B08, 1
B08, Trade, 101864.950, 76, B08, S03, 1
B08, Trade, 102483.450, 82, B08, S05, 1
B08, Trade, 102681.083, 76, S05, B08, 1
B08, Trade, 102750.050, 79, B08, S03, 1
B08, Trade, 102823.317, 81, B08, S02, 1
B08, Trade, 103940.783, 80, B08, S05, 1
B08, Trade, 106510.033, 82, B08, S05, 1
B08, Trade, 106713.783, 75, B08, S05, 1
B08, Trade, 107639.883, 80, B08, S02, 1
B08, Trade, 115345.967, 82, S06, B08, 1
B08, Trade, 116327.900, 82, B08, S01, 1
B08, Trade, 118743.300, 81, B08, S04, 1
B08, Trade, 130157.250, 82, B08, S05, 1
B08, Trade, 131154.917, 82, B08, S06, 1
B08, Trade, 138862.467, 80, B08, S02, 1
B08, Trade, 155509.983, 80, B08, S05, 1
B08, Trade, 158798.867, 77, B08, S03, 1
B08, Trade, 158901.367, 78, B08, S03, 1
B08, Trade, 159084.750, 81, B08, S04, 1
B08, Trade, 159530.133, 81, B08, S00, 1
B08, Trade, 159659.167, 75, B08, S00, 1
B08, Trade, 159879.667, 82, B08, S00, 1
B08, Trade, 160632.583, 76, B08, S00, 1
B08, Trade, 161178.917, 74, S04, B08, 1
B08, Trade, 162947.050, 82, B08, S05, 1
B08, Trade, 163056.183, 74, B08, S02, 1
B08, Trade, 163064.667, 80, B08, S01, 1
B08, Trade, 164071.383, 72, S02, B08, 1
B08, Trade, 164659.717, 80, B08, S05, 1
