B00, 0
B01, 0
B02, 1
B02, Trade, 191543.783, 64, B02, S00, 1
B03, 10
B03, Trade, 187739.800, 68, B03, S01, 1
B03, Trade, 189097.783, 68, B03, S02, 1
B03, Trade, 191810.117, 68, B03, S01, 1
B03, Trade, 192286.450, 68, B03, S00, 1
B03, Trade, 192830.883, 68, B03, S03, 1
B03, Trade, 192853.133, 68, B03, S01, 1
B03, Trade, 193118.783, 68, B03, S00, 1
B03, Trade, 193267.900, 68, B03, S00, 1
B03, Trade, 193720.950, 67, B03, S02, 1
B03, Trade, 194261.767, 68, B03, S01, 1
B04, 10
B04, Trade, 141303.150, 71, B04, S04, 1
B04, Trade, 209291.583, 71, B04, S03, 1
B04, Trade, 212443.817, 71, B04, S04, 1
B04, Trade, 212779.400, 71, B04, S03, 1
B04, Trade, 212872.583, 71, B04, S03, 1
B04, Trade, 213390.167, 71, B04, S01, 1
B04, Trade, 216242.267, 71, B04, S01, 1
B04, Trade, 216521.733, 70, B04, S02, 1
B04, Trade, 219552.717, 71, B04, S01, 1
B04, Trade, 219559.483, 71, B04, S01, 1
B05, 26
B05, Trade, 38989.700, 73, B05, S00, 1
B05, Trade, 76406.217, 73, B05, S02, 1
B05, Trade, 101568.883, 73, B05, S00, 1
B05, Trade, 102499.917, 73, B05, S04, 1
B05, Trade, 102973.900, 73, B05, S00, 1
B05, Trade, 103755.683, 73, B05, S00, 1
B05, Trade, 104121.483, 73, B05, S00, 1
B05, Trade, 104550.133, 73, B05, S00, 1
B05, Trade, 104833.183, 73, B05, S00, 1
B05, Trade, 106329.983, 73, B05, S00, 1
B05, Trade, 106800.100, 73, B05, S00, 1
B05, Trade, 106813.850, 73, B05, S04, 1
B05, Trade, 106961.067, 70, B05, S00, 1
B05, Trade, 107000.800, 73, B05, S00, 1
B05, Trade, 137231.783, 73, B05, S01, 1
B05, Trade, 137528.600, 73, B05, S02, 1
B05, Trade, 141303.067, 73, B05, S03, 1
B05, Trade, 141800.433, 72, B05, S01, 1
B05, Trade, 153594.767, 72, B05, S02, 1
B05, Trade, 156048.200, 73, B05, S02, 1
