B00, 0
B01, 0
B02, 0
B03, 9
B03, Trade, 74011.233, 68, B03, S00, 1
B03, Trade, 120327.867, 68, B03, S00, 1
B03, Trade, 120605.867, 68, B03, S01, 1
B03, Trade, 121585.833, 68, B03, S01, 1
B03, Trade, 121803.967, 68, B03, S01, 1
B03, Trade, 182435.550, 68, B03, S00, 1
B03, Trade, 182459.600, 68, B03, S02, 1
B03, Trade, 182758.617, 67, B03, S01, 1
B03, Trade, 186121.667, 68, B03, S00, 1
B04, 0
B05, 9
B05, Trade, 122390.933, 68, B05, S00, 1
B05, Trade, 142802.200, 73, B05, S04, 1
B05, Trade, 186112.033, 73, B05, S00, 1
B05, Trade, 226255.900, 73, B05, S02, 1
B05, Trade, 247375.400, 73, B05, S05, 1
B05, Trade, 248005.567, 73, B05, S02, 1
B05, Trade, 248416.483, 73, B05, S02, 1
B05, Trade, 251204.217, 73, B05, S02, 1
B05, Trade, 251685.283, 73, B05, S00, 1
B06, 30
B06, Trade, 36956.933, 76, B06, S03, 1
B06, Trade, 37640.400, 76, B06, S01, 1
B06, Trade, 38848.717, 76, B06, S06, 1
B06, Trade, 38932.667, 76, B06, S03, 1
B06, Trade, 39761.100, 76, B06, S00, 1
B06, Trade, 39904.517, 76, B06, S06, 1
B06, Trade, 40287.117, 75, B06, S02, 1
B06, Trade, 41460.267, 76, B06, S03, 1
B06, Trade, 42137.767, 75, B06, S01, 1
B06, Trade, 67609.983, 76, B06, S03, 1
B06, Trade, 187717.433, 76, B06, S00, 1
B06, Trade, 188399.200, 76, B06, S03, 1
B06, Trade, 188848.900, 76, B06, S01, 1
B06, Trade, 189171.200, 76, B06, S01, 1
B06, Trade, 189591.433, 76, B06, S02, 1
B06, Trade, 189674.100, 76, B06, S02, 1
B06, Trade, 190692.900, 76, B06, S01, 1
B06, Trade, 191138.133, 76, B06, S00, 1
B06, Trade, 191437.583, 76, B06, S00, 1
B06, Trade, 192501.717, 76, B06, S00, 1
B06, Trade, 192511.083, 76, B06, S00, 1
