B00, 0
B01, 2
B01, Trade, 124011.117, 62, B01, S00, 1
B01, Trade, 128260.283, 62, B01, S00, 1
B02, 0
B03, 9
B03, Trade, 52426.683, 67, B03, S02, 1
B03, Trade, 98266.517, 68, B03, S01, 1
B03, Trade, 126484.150, 66, B03, S00, 1
B03, Trade, 128413.033, 67, B03, S00, 1
B03, Trade, 128774.983, 66, B03, S01, 1
B03, Trade, 147648.700, 68, B03, S02, 1
B03, Trade, 149820.650, 68, B03, S00, 1
B03, Trade, 189763.333, 67, B03, S01, 1
B03, Trade, 192230.467, 66, B03, S00, 1
B04, 26
B04, Trade, 122826.900, 68, B04, S00, 1
B04, Trade, 187421.317, 71, B04, S04, 1
B04, Trade, 187639.067, 71, B04, S00, 1
B04, Trade, 187938.683, 71, B04, S01, 1
B04, Trade, 188007.750, 71, B04, S02, 1
B04, Trade, 188180.350, 71, B04, S00, 1
B04, Trade, 188182.733, 69, B04, S00, 1
B04, Trade, 188627.750, 69, B04, S00, 1
B04, Trade, 188829.083, 69, B04, S00, 1
B04, Trade, 188851.633, 71, B04, S00, 1
B04, Trade, 189252.650, 69, B04, S00, 1
B04, Trade, 189495.383, 70, B04, S01, 1
B04, Trade, 190137.517, 71, B04, S00, 1
B04, Trade, 190439.917, 71, B04, S00, 1
B04, Trade, 190685.317, 71, B04, S01, 1
B04, Trade, 191033.783, 71, B04, S00, 1
B04, Trade, 191381.700, 71, B04, S00, 1
B04, Trade, 191822.850, 71, B04, S00, 1
B04, Trade, 191853.183, 71, B04, S00, 1
B04, Trade, 191901.867, 71, B04, S04, 1
B04, Trade, 192350.833, 71, B04, S04, 1
B04, Trade, 192620.283, 71, B04, S00, 1
B04, Trade, 192996.900, 71, B04, S04, 1
B04, Trade, 193065.800, 71, B04, S01, 1
B04, Trade, 193313.617, 71, B04, S04, 1
B04, Trade, 194398.283, 71, B04, S02, 1
B05, 30
B05, Trade, 24933.483, 73, B05, S05, 1
B05, Trade, 26162.983, 73, B05, S05, 1
B05, Trade, 26178.783, 72, B05, S01, 1
B05, Trade, 26566.733, 73, B05, S05, 1
B05, Trade, 27924.167, 73, B05, S05, 1
B05, Trade, 37708.300, 73, B05, S04, 1
B05, Trade, 38833.550, 73, B05, S04, 1
B05, Trade, 40336.167, 73, B05, S04, 1
B05, Trade, 42758.083, 73, B05, S01, 1
B05, Trade, 52504.217, 73, B05, S02, 1
B05, Trade, 137360.617, 73, B05, S00, 1
B05, Trade, 141279.717, 73, B05, S02, 1
B05, Trade, 142838.917, 73, B05, S00, 1
B05, Trade, 144017.933, 72, B05, S02, 1
B05, Trade, 145352.500, 69, B05, S00, 1
B05, Trade, 149919.400, 72, B05, S00, 1
B05, Trade, 186098.717, 73, B05, S01, 1
B05, Trade, 203484.533, 73, B05, S02, 1
B05, Trade, 217122.683, 73, B05, S01, 1
B05, Trade, 217306.417, 73, B05, S03, 1
B05, Trade, 220187.183, 73, B05, S04, 1
B05, Trade, 220456.633, 73, B05, S04, 1
B05, Trade, 220884.667, 73, B05, S02, 1
B05, Trade, 221106.033, 73, B05, S03, 1
B05, Trade, 221347.483, 73, B05, S01, 1
B05, Trade, 222314.917, 73, B05, S04, 1
B05, Trade, 230985.200, 73, B05, S05, 1
B05, Trade, 232094.967, 73, B05, S05, 1
B05, Trade, 236281.933, 73, B05, S02, 1
B05, Trade, 238606.950, 72, B05, S03, 1
B06, 56
B06, Trade, 23925.433, 74, B06, S05, 1
B06, Trade, 26252.317, 76, B06, S05, 1
B06, Trade, 122624.350, 76, B06, S00, 1
B06, Trade, 122869.417, 74, B06, S00, 1
B06, Trade, 123165.900, 75, B06, S04, 1
B06, Trade, 124953.417, 75, B06, S04, 1
B06, Trade, 125381.667, 67, B06, S00, 1
B06, Trade, 127579.367, 71, B06, S02, 1
B06, Trade, 128947.733, 68, B06, S01, 1
B06, Trade, 129080.950, 66, B06, S00, 1
B06, Trade, 129421.533, 68, B06, S00, 1
B06, Trade, 136773.117, 75, B06, S01, 1
B06, Trade, 140055.700, 74, B06, S01, 1
B06, Trade, 144448.133, 74, B06, S00, 1
B06, Trade, 145025.167, 75, S02, B06, 1
B06, Trade, 147102.817, 74, B06, S04, 1
B06, Trade, 148354.000, 74, S04, B06, 1
B06, Trade, 149390.717, 70, B06, S00, 1
B06, Trade, 149829.900, 73, B06, S04, 1
B06, Trade, 188355.817, 64, B06, S00, 1
B06, Trade, 188867.167, 71, B06, S00, 1
B06, Trade, 188968.617, 73, B06, S00, 1
B06, Trade, 190941.667, 75, B06, S00, 1
B06, Trade, 191067.883, 72, B06, S00, 1
B06, Trade, 191193.683, 73, B06, S00, 1
B06, Trade, 191841.550, 76, B06, S05, 1
B06, Trade, 192606.650, 74, B06, S05, 1
B06, Trade, 193231.983, 74, B06, S01, 1
B06, Trade, 194060.417, 74, B06, S01, 1
B06, Trade, 194071.100, 73, B06, S00, 1
B06, Trade, 206485.117, 74, B06, S01, 1
B06, Trade, 209799.317, 75, B06, S04, 1
B06, Trade, 212393.150, 74, B06, S02, 1
B06, Trade, 218138.033, 73, B06, S04, 1
