B00, 0
B01, 0
B02, 0
B03, 0
B04, 5
B04, Trade, 10039.700, 70, B04, S01, 1
B04, Trade, 96337.267, 70, B04, S00, 1
B04, Trade, 152630.900, 68, B04, S01, 1
B04, Trade, 161381.000, 70, B04, S00, 1
B04, Trade, 227050.933, 69, B04, S01, 1
B05, 65
B05, Trade, 108445.500, 73, B05, S00, 1
B05, Trade, 108610.550, 73, B05, S00, 1
B05, Trade, 108893.417, 73, B05, S00, 1
B05, Trade, 109033.867, 73, B05, S03, 1
B05, Trade, 109291.267, 73, B05, S03, 1
B05, Trade, 109495.967, 73, B05, S00, 1
B05, Trade, 111056.733, 73, B05, S00, 1
B05, Trade, 111159.800, 73, B05, S00, 1
B05, Trade, 111460.167, 73, B05, S00, 1
B05, Trade, 112764.483, 73, B05, S00, 1
B05, Trade, 114237.600, 73, B05, S00, 1
B05, Trade, 136935.750, 73, B05, S00, 1
B05, Trade, 137545.733, 73, B05, S00, 1
B05, Trade, 137747.867, 73, B05, S03, 1
B05, Trade, 137978.467, 73, B05, S05, 1
B05, Trade, 138230.750, 73, B05, S05, 1
B05, Trade, 138425.400, 73, B05, S00, 1
B05, Trade, 138522.583, 73, B05, S05, 1
B05, Trade, 138534.333, 73, B05, S00, 1
B05, Trade, 138541.067, 73, B05, S00, 1
B05, Trade, 138744.983, 73, B05, S00, 1
B05, Trade, 138872.617, 73, B05, S00, 1
B05, Trade, 139073.650, 73, B05, S00, 1
B05, Trade, 139244.483, 73, B05, S00, 1
B05, Trade, 139301.600, 73, B05, S00, 1
B05, Trade, 139380.400, 73, B05, S00, 1
B05, Trade, 139535.133, 73, B05, S05, 1
B05, Trade, 139679.300, 73, B05, S00, 1
B05, Trade, 139856.317, 73, B05, S00, 1
B05, Trade, 139899.517, 73, B05, S00, 1
B05, Trade, 140297.533, 73, B05, S00, 1
B05, Trade, 140422.533, 73, B05, S05, 1
B05, Trade, 140475.283, 73, B05, S00, 1
B05, Trade, 140688.883, 73, B05, S00, 1
B05, Trade, 140716.217, 73, B05, S05, 1
B05, Trade, 140809.217, 73, B05, S00, 1
B05, Trade, 140893.633, 73, B05, S00, 1
B05, Trade, 140894.817, 73, B05, S00, 1
B05, Trade, 141044.533, 73, B05, S00, 1
B05, Trade, 141440.750, 73, B05, S00, 1
B05, Trade, 141627.283, 73, B05, S03, 1
B05, Trade, 142118.033, 73, B05, S00, 1
B05, Trade, 142131.217, 73, B05, S00, 1
B05, Trade, 142298.000, 73, B05, S05, 1
B05, Trade, 142358.583, 73, B05, S00, 1
B05, Trade, 142391.500, 73, B05, S00, 1
B05, Trade, 142868.650, 73, B05, S00, 1
B05, Trade, 142910.583, 73, B05, S00, 1
B05, Trade, 142999.767, 73, B05, S00, 1
B05, Trade, 143511.383, 73, B05, S03, 1
B05, Trade, 143539.267, 73, B05, S00, 1
B05, Trade, 143662.983, 73, B05, S00, 1
B05, Trade, 143822.600, 73, B05, S00, 1
B05, Trade, 143929.100, 73, B05, S05, 1
B05, Trade, 144569.983, 72, B05, S03, 1
B05, Trade, 145721.033, 73, B05, S00, 1
B05, Trade, 150357.217, 73, B05, S00, 1
B05, Trade, 160200.750, 73, B05, S00, 1
B05, Trade, 177813.517, 69, B05, S00, 1
B05, Trade, 195678.033, 70, B05, S02, 1
B05, Trade, 200025.083, 70, B05, S02, 1
B05, Trade, 200463.767, 71, B05, S02, 1
B05, Trade, 209539.717, 69, B05, S00, 1
B05, Trade, 231341.033, 72, B05, S03, 1
B05, Trade, 233892.033, 73, B05, S01, 1
B06, 100
B06, Trade, 77764.717, 76, B06, S04, 1
B06, Trade, 97685.433, 75, B06, S00, 1
B06, Trade, 101231.567, 76, B06, S01, 1
B06, Trade, 102844.983, 76, B06, S00, 1
B06, Trade, 103639.317, 76, B06, S03, 1
B06, Trade, 103795.767, 76, B06, S00, 1
B06, Trade, 104761.100, 76, B06, S01, 1
B06, Trade, 105185.483, 76, B06, S01, 1
B06, Trade, 105797.550, 76, B06, S01, 1
B06, Trade, 107550.750, 76, B06, S04, 1
B06, Trade, 108736.233, 76, B06, S00, 1
B06, Trade, 108798.283, 76, B06, S00, 1
B06, Trade, 111878.850, 73, B06, S00, 1
B06, Trade, 112047.750, 75, B06, S00, 1
B06, Trade, 112984.683, 74, B06, S00, 1
B06, Trade, 114621.800, 75, B06, S03, 1
B06, Trade, 115215.850, 74, B06, S02, 1
B06, Trade, 118428.800, 71, B06, S01, 1
B06, Trade, 119500.000, 73, B06, S00, 1
B06, Trade, 119636.433, 76, B06, S05, 1
B06, Trade, 119665.850, 75, B06, S00, 1
B06, Trade, 120963.483, 75, B06, S02, 1
B06, Trade, 122390.233, 75, B06, S03, 1
B06, Trade, 131428.417, 76, B06, S00, 1
B06, Trade, 136831.067, 75, B06, S05, 1
B06, Trade, 138306.067, 75, B06, S00, 1
B06, Trade, 138573.783, 75, B06, S05, 1
B06, Trade, 139198.167, 75, B06, S05, 1
B06, Trade, 141976.283, 75, B06, S05, 1
B06, Trade, 142296.033, 76, B06, S00, 1
B06, Trade, 143214.150, 74, B06, S00, 1
B06, Trade, 161914.367, 67, S00, B06, 1
B06, Trade, 164258.850, 71, B06, S00, 1
B06, Trade, 164642.600, 68, B06, S00, 1
B06, Trade, 173519.500, 75, B06, S00, 1
B06, Trade, 175776.617, 76, B06, S00, 1
B06, Trade, 175932.550, 68, B06, S00, 1
B06, Trade, 176100.733, 76, B06, S05, 1
B06, Trade, 176270.683, 74, B06, S00, 1
B06, Trade, 179277.367, 74, B06, S00, 1
B06, Trade, 179443.467, 72, B06, S00, 1
B06, Trade, 179948.117, 76, B06, S02, 1
B06, Trade, 201967.567, 75, B06, S02, 1
B06, Trade, 202168.433, 76, B06, S00, 1
B06, Trade, 202224.200, 69, B06, S01, 1
B06, Trade, 202534.183, 75, B06, S00, 1
B06, Trade, 202699.700, 76, B06, S05, 1
B06, Trade, 203313.633, 75, B06, S02, 1
B06, Trade, 203548.617, 76, B06, S03, 1
B06, Trade, 203963.067, 73, B06, S00, 1
B06, Trade, 204061.300, 76, B06, S06, 1
B06, Trade, 204861.950, 76, B06, S06, 1
B06, Trade, 205311.883, 71, B06, S00, 1
B06, Trade, 205491.517, 74, B06, S03, 1
B06, Trade, 206062.000, 73, B06, S02, 1
B06, Trade, 206542.767, 74, B06, S00, 1
B06, Trade, 206687.700, 74, S00, B06, 1
B06, Trade, 206776.867, 75, S05, B06, 1
B06, Trade, 206860.083, 75, B06, S00, 1
B06, Trade, 207009.600, 74, B06, S01, 1
B06, Trade, 207511.350, 75, B06, S00, 1
B06, Trade, 208059.617, 75, B06, S00, 1
B06, Trade, 208332.533, 76, B06, S02, 1
B06, Trade, 208408.083, 72, B06, S01, 1
B06, Trade, 208419.617, 76, B06, S03, 1
B06, Trade, 208719.567, 74, B06, S02, 1
B06, Trade, 212817.700, 74, B06, S00, 1
B06, Trade, 217085.617, 68, S00, B06, 1
B06, Trade, 218806.750, 76, B06, S02, 1
B06, Trade, 223237.783, 76, B06, S00, 1
B06, Trade, 224104.800, 73, B06, S01, 1
B06, Trade, 224986.617, 70, B06, S00, 1
B06, Trade, 228840.800, 72, B06, S00, 1
B06, Trade, 229335.233, 72, B06, S00, 1
B06, Trade, 229442.483, 75, B06, S00, 1
B06, Trade, 229775.800, 76, B06, S00, 1
B06, Trade, 238000.967, 76, B06, S01, 1
B06, Trade, 240639.217, 76, B06, S00, 1
B06, Trade, 243133.100, 75, B06, S01, 1
B06, Trade, 244982.083, 76, B06, S05, 1
B06, Trade, 245136.317, 74, B06, S05, 1
B06, Trade, 245719.983, 74, B06, S00, 1
B06, Trade, 246171.967, 76, B06, S00, 1
B06, Trade, 246745.050, 75, B06, S05, 1
B06, Trade, 246807.367, 76, B06, S00, 1
B06, Trade, 247178.283, 76, B06, S01, 1
B06, Trade, 247669.783, 76, B06, S00, 1
B06, Trade, 248034.200, 76, B06, S04, 1
B06, Trade, 248398.950, 76, B06, S01, 1
B06, Trade, 248614.200, 76, B06, S00, 1
B06, Trade, 249294.717, 74, B06, S00, 1
B06, Trade, 249393.917, 74, B06, S00, 1
B06, Trade, 250054.667, 75, B06, S00, 1
B06, Trade, 250089.083, 76, B06, S00, 1
B06, Trade, 250958.050, 76, B06, S05, 1
B06, Trade, 251064.750, 76, B06, S00, 1
B06, Trade, 251076.783, 76, B06, S01, 1
B06, Trade, 251544.333, 76, B06, S05, 1
B06, Trade, 253913.667, 76, B06, S01, 1
B06, Trade, 258054.667, 76, B06, S04, 1
B07, 100
B07, Trade, 190796.067, 79, B07, S01, 1
B07, Trade, 190889.200, 79, B07, S00, 1
B07, Trade, 190898.817, 77, B07, S00, 1
B07, Trade, 191036.367, 78, B07, S04, 1
B07, Trade, 191144.150, 79, B07, S05, 1
B07, Trade, 191181.150, 78, B07, S00, 1
B07, Trade, 191211.933, 79, B07, S05, 1
B07, Trade, 191263.517, 79, B07, S06, 1
B07, Trade, 191332.400, 79, B07, S06, 1
B07, Trade, 191349.517, 79, B07, S01, 1
B07, Trade, 191384.750, 79, B07, S05, 1
B07, Trade, 191453.917, 79, B07, S00, 1
B07, Trade, 191487.750, 79, B07, S03, 1
B07, Trade, 191555.250, 79, B07, S00, 1
B07, Trade, 191621.067, 79, B07, S00, 1
B07, Trade, 191650.733, 79, B07, S01, 1
B07, Trade, 191748.700, 79, B07, S00, 1
B07, Trade, 191831.867, 79, B07, S00, 1
B07, Trade, 191864.783, 79, B07, S00, 1
B07, Trade, 191942.467, 79, B07, S00, 1
B07, Trade, 191970.200, 79, B07, S00, 1
B07, Trade, 191982.000, 79, B07, S05, 1
B07, Trade, 192051.833, 79, B07, S00, 1
B07, Trade, 192081.400, 79, B07, S03, 1
B07, Trade, 192152.650, 79, B07, S00, 1
B07, Trade, 192158.950, 79, B07, S00, 1
B07, Trade, 192200.800, 79, B07, S00, 1
B07, Trade, 192210.400, 79, B07, S03, 1
B07, Trade, 192539.600, 79, B07, S00, 1
B07, Trade, 192661.133, 79, B07, S00, 1
B07, Trade, 192683.750, 79, B07, S00, 1
B07, Trade, 192697.233, 78, B07, S00, 1
B07, Trade, 192724.317, 79, B07, S00, 1
B07, Trade, 192807.883, 79, B07, S05, 1
B07, Trade, 193299.117, 79, B07, S07, 1
B07, Trade, 193406.900, 79, B07, S00, 1
B07, Trade, 193480.917, 78, B07, S05, 1
B07, Trade, 193531.800, 77, B07, S00, 1
B07, Trade, 193611.683, 77, B07, S01, 1
B07, Trade, 193766.200, 78, B07, S01, 1
B07, Trade, 193856.583, 79, B07, S01, 1
B07, Trade, 193885.533, 79, B07, S00, 1
B07, Trade, 193998.950, 79, B07, S01, 1
B07, Trade, 194011.683, 79, B07, S00, 1
B07, Trade, 194021.850, 79, B07, S00, 1
B07, Trade, 194115.400, 79, B07, S06, 1
B07, Trade, 194188.867, 79, B07, S05, 1
B07, Trade, 194264.933, 79, B07, S00, 1
B07, Trade, 195266.567, 71, B07, S00, 1
B07, Trade, 199191.317, 78, B07, S00, 1
B07, Trade, 202981.133, 77, B07, S00, 1
B07, Trade, 204990.783, 77, S00, B07, 1
B07, Trade, 209368.033, 79, B07, S02, 1
B07, Trade, 209398.683, 78, B07, S05, 1
B07, Trade, 209499.550, 79, B07, S05, 1
B07, Trade, 209935.383, 79, B07, S05, 1
B07, Trade, 210180.000, 79, B07, S05, 1
B07, Trade, 210520.367, 78, B07, S00, 1
B07, Trade, 210530.617, 77, B07, S00, 1
B07, Trade, 210852.400, 79, B07, S06, 1
B07, Trade, 211328.317, 79, B07, S02, 1
B07, Trade, 211785.700, 79, B07, S00, 1
B07, Trade, 211959.917, 79, B07, S05, 1
B07, Trade, 212383.900, 79, B07, S00, 1
B07, Trade, 212454.483, 79, B07, S03, 1
B07, Trade, 212745.283, 79, B07, S00, 1
B07, Trade, 212914.567, 79, B07, S07, 1
B07, Trade, 213274.800, 79, S07, B07, 1
B07, Trade, 213466.983, 79, B07, S05, 1
B07, Trade, 214273.933, 78, B07, S05, 1
B07, Trade, 214482.717, 79, B07, S00, 1
B07, Trade, 214967.917, 79, B07, S05, 1
B07, Trade, 215199.717, 77, B07, S00, 1
B07, Trade, 215238.133, 79, B07, S05, 1
B07, Trade, 215646.317, 79, B07, S00, 1
B07, Trade, 215675.500, 79, B07, S05, 1
B07, Trade, 223440.650, 78, B07, S00, 1
B07, Trade, 225062.633, 75, B07, S00, 1
B07, Trade, 225538.750, 77, B07, S00, 1
B07, Trade, 229424.900, 77, B07, S01, 1
B07, Trade, 231095.883, 79, B07, S00, 1
B07, Trade, 231114.167, 79, B07, S03, 1
B07, Trade, 231509.150, 79, B07, S01, 1
B07, Trade, 231524.167, 78, B07, S00, 1
B07, Trade, 231847.317, 79, B07, S05, 1
B07, Trade, 232018.250, 79, B07, S00, 1
B07, Trade, 232080.817, 79, B07, S01, 1
B07, Trade, 232319.833, 79, B07, S05, 1
B07, Trade, 232813.667, 79, B07, S00, 1
B07, Trade, 233188.967, 79, S07, B07, 1
B07, Trade, 233263.617, 79, B07, S00, 1
B07, Trade, 233494.933, 79, B07, S03, 1
B07, Trade, 233857.950, 79, B07, S00, 1
B07, Trade, 234944.350, 79, B07, S01, 1
B07, Trade, 235282.950, 79, B07, S00, 1
B07, Trade, 235895.683, 79, B07, S00, 1
B07, Trade, 236318.267, 79, B07, S00, 1
B07, Trade, 236479.333, 79, B07, S00, 1
B07, Trade, 237456.133, 79, B07, S02, 1
B07, Trade, 238740.183, 79, B07, S00, 1
B08, 100
B08, Trade, 164857.033, 79, B08, S00, 1
B08, Trade, 165197.950, 78, B08, S05, 1
B08, Trade, 165539.167, 77, B08, S03, 1
B08, Trade, 172825.950, 78, B08, S03, 1
B08, Trade, 174243.333, 79, B08, S05, 1
B08, Trade, 174543.133, 80, B08, S01, 1
B08, Trade, 175196.233, 80, B08, S01, 1
B08, Trade, 176019.083, 79, B08, S00, 1
B08, Trade, 176039.417, 81, B08, S05, 1
B08, Trade, 176391.150, 78, B08, S00, 1
B08, Trade, 176536.900, 81, B08, S00, 1
B08, Trade, 176819.300, 80, S01, B08, 1
B08, Trade, 176872.600, 82, B08, S04, 1
B08, Trade, 177120.433, 75, B08, S02, 1
B08, Trade, 177383.233, 77, B08, S00, 1
B08, Trade, 177529.117, 79, B08, S00, 1
B08, Trade, 177718.583, 77, B08, S01, 1
B08, Trade, 177802.817, 73, B08, S00, 1
B08, Trade, 177813.133, 72, B08, S03, 1
B08, Trade, 178042.933, 82, B08, S03, 1
B08, Trade, 178082.050, 80, B08, S00, 1
B08, Trade, 178379.950, 82, B08, S01, 1
B08, Trade, 178421.767, 82, B08, S00, 1
B08, Trade, 179047.317, 80, S07, B08, 1
B08, Trade, 179083.050, 81, B08, S07, 1
B08, Trade, 179109.767, 81, B08, S05, 1
B08, Trade, 179127.250, 80, B08, S00, 1
B08, Trade, 179531.800, 82, B08, S00, 1
B08, Trade, 179575.817, 77, B08, S00, 1
B08, Trade, 182683.867, 80, B08, S00, 1
B08, Trade, 182771.367, 81, B08, S05, 1
B08, Trade, 185483.050, 82, B08, S05, 1
B08, Trade, 186078.217, 82, B08, S07, 1
B08, Trade, 186574.783, 72, B08, S00, 1
B08, Trade, 187538.200, 82, B08, S01, 1
B08, Trade, 187651.867, 82, B08, S03, 1
B08, Trade, 188139.150, 82, B08, S06, 1
B08, Trade, 188425.000, 82, B08, S05, 1
B08, Trade, 188821.317, 80, B08, S07, 1
B08, Trade, 189189.800, 77, S05, B08, 1
B08, Trade, 189364.650, 82, B08, S00, 1
B08, Trade, 190538.200, 80, S07, B08, 1
B08, Trade, 190629.100, 80, B08, S07, 1
B08, Trade, 190910.633, 79, B08, S00, 1
B08, Trade, 190967.850, 81, B08, S01, 1
B08, Trade, 191157.433, 81, B08, S01, 1
B08, Trade, 191167.400, 79, B08, S00, 1
B08, Trade, 191184.150, 69, B08, S00, 1
B08, Trade, 191255.467, 82, B08, S00, 1
B08, Trade, 191511.500, 82, B08, S01, 1
B08, Trade, 191582.967, 82, B08, S02, 1
B08, Trade, 192109.933, 80, B08, S00, 1
B08, Trade, 192375.033, 81, B08, S00, 1
B08, Trade, 192472.517, 79, B08, S01, 1
B08, Trade, 192532.150, 82, B08, S05, 1
B08, Trade, 192666.667, 80, B08, S05, 1
B08, Trade, 192739.283, 82, B08, S05, 1
B08, Trade, 193049.400, 74, B08, S00, 1
B08, Trade, 193152.700, 81, B08, S00, 1
B08, Trade, 193334.500, 79, B08, S00, 1
B08, Trade, 193366.433, 80, B08, S03, 1
B08, Trade, 193449.867, 81, B08, S00, 1
B08, Trade, 193611.517, 82, B08, S07, 1
B08, Trade, 193759.133, 82, S08, B08, 1
B08, Trade, 193884.767, 82, B08, S07, 1
B08, Trade, 194291.917, 79, B08, S05, 1
B08, Trade, 195721.533, 79, B08, S07, 1
B08, Trade, 208481.333, 79, B08, S01, 1
B08, Trade, 213091.167, 80, B08, S06, 1
B08, Trade, 214753.333, 80, B08, S00, 1
B08, Trade, 223723.467, 82, B08, S00, 1
B08, Trade, 224412.100, 80, B08, S07, 1
B08, Trade, 226005.167, 80, B08, S07, 1
B08, Trade, 228535.967, 81, S07, B08, 1
B08, Trade, 228856.933, 80, B08, S00, 1
B08, Trade, 237744.133, 82, B08, S04, 1
B08, Trade, 238519.433, 82, B08, S04, 1
B08, Trade, 240707.217, 81, B08, S07, 1
B08, Trade, 243205.250, 82, B08, S00, 1
B08, Trade, 243457.300, 77, B08, S00, 1
B08, Trade, 244954.833, 80, B08, S01, 1
B08, Trade, 245109.183, 81, B08, S05, 1
B08, Trade, 245597.783, 82, B08, S07, 1
B08, Trade, 246161.250, 82, B08, S05, 1
B08, Trade, 246269.067, 82, B08, S05, 1
B08, Trade, 246576.800, 82, B08, S07, 1
B08, Trade, 246638.867, 81, B08, S05, 1
B08, Trade, 247081.050, 76, B08, S00, 1
B08, Trade, 247613.183, 80, B08, S01, 1
B08, Trade, 247629.667, 72, S00, B08, 1
B08, Trade, 248073.267, 79, B08, S00, 1
B08, Trade, 248853.517, 80, B08, S05, 1
B08, Trade, 248932.083, 80, B08, S06, 1
B08, Trade, 248945.933, 82, S07, B08, 1
B08, Trade, 248984.467, 76, S00, B08, 1
B08, Trade, 249514.850, 82, B08, S05, 1
B08, Trade, 249926.283, 81, B08, S05, 1
B08, Trade, 250039.900, 78, B08, S05, 1
B08, Trade, 251100.883, 82, B08, S00, 1
B08, Trade, 251695.483, 78, B08, S03, 1
B09, 100
B09, Trade, 250226.467, 84, S02, B09, 1
B09, Trade, 250276.917, 83, B09, S01, 1
B09, Trade, 250293.933, 84, B09, S05, 1
B09, Trade, 250329.083, 84, B09, S00, 1
B09, Trade, 250394.983, 83, B09, S08, 1
B09, Trade, 250705.850, 81, B09, S05, 1
B09, Trade, 250743.317, 80, B09, S07, 1
B09, Trade, 250833.767, 84, B09, S00, 1
B09, Trade, 250937.717, 82, B09, S05, 1
B09, Trade, 250986.567, 78, B09, S05, 1
B09, Trade, 251074.183, 81, B09, S00, 1
B09, Trade, 251075.300, 81, B09, S05, 1
B09, Trade, 251149.383, 83, B09, S07, 1
B09, Trade, 251165.983, 79, B09, S01, 1
B09, Trade, 251204.067, 77, B09, S05, 1
B09, Trade, 251209.233, 81, B09, S05, 1
B09, Trade, 251220.283, 84, B09, S07, 1
B09, Trade, 251289.433, 83, B09, S00, 1
B09, Trade, 251307.500, 78, S05, B09, 1
B09, Trade, 251326.933, 83, B09, S05, 1
B09, Trade, 251352.100, 82, B09, S05, 1
B09, Trade, 251364.217, 77, B09, S00, 1
B09, Trade, 251493.250, 81, B09, S00, 1
B09, Trade, 251521.467, 84, B09, S05, 1
B09, Trade, 251751.300, 81, B09, S01, 1
B09, Trade, 251771.950, 82, B09, S06, 1
B09, Trade, 251801.817, 82, B09, S05, 1
B09, Trade, 251815.633, 84, B09, S07, 1
B09, Trade, 251818.650, 84, B09, S00, 1
B09, Trade, 251854.683, 81, B09, S07, 1
B09, Trade, 251884.033, 81, B09, S00, 1
B09, Trade, 251888.150, 81, B09, S03, 1
B09, Trade, 251902.650, 84, B09, S06, 1
B09, Trade, 251915.783, 80, B09, S00, 1
B09, Trade, 251958.467, 76, S05, B09, 1
B09, Trade, 251992.083, 78, B09, S06, 1
B09, Trade, 252005.517, 84, B09, S01, 1
B09, Trade, 252116.483, 84, B09, S03, 1
B09, Trade, 252314.800, 84, B09, S01, 1
B09, Trade, 252360.533, 84, B09, S03, 1
B09, Trade, 252455.917, 84, B09, S06, 1
B09, Trade, 252469.700, 84, B09, S07, 1
B09, Trade, 252544.617, 84, B09, S07, 1
B09, Trade, 252582.600, 84, B09, S03, 1
B09, Trade, 252621.633, 82, B09, S06, 1
B09, Trade, 252762.433, 84, B09, S04, 1
B09, Trade, 253047.867, 84, B09, S01, 1
B09, Trade, 253255.683, 84, B09, S03, 1
B09, Trade, 253308.367, 84, B09, S09, 1
B09, Trade, 253492.300, 84, B09, S08, 1
B09, Trade, 253510.650, 83, B09, S07, 1
B09, Trade, 253554.850, 84, B09, S01, 1
B09, Trade, 253577.700, 84, B09, S08, 1
B09, Trade, 253671.050, 83, B09, S07, 1
B09, Trade, 253678.150, 84, B09, S08, 1
B09, Trade, 253729.033, 84, B09, S01, 1
B09, Trade, 253843.250, 84, B09, S00, 1
B09, Trade, 253883.833, 84, B09, S01, 1
B09, Trade, 253913.050, 84, B09, S04, 1
B09, Trade, 253965.083, 84, B09, S03, 1
B09, Trade, 254014.617, 84, B09, S04, 1
B09, Trade, 254977.950, 82, B09, S03, 1
B09, Trade, 255012.017, 84, B09, S03, 1
B09, Trade, 255058.367, 83, B09, S01, 1
B09, Trade, 255118.550, 84, B09, S04, 1
B09, Trade, 255313.700, 83, B09, S01, 1
B09, Trade, 255348.800, 84, B09, S03, 1
B09, Trade, 255368.800, 83, B09, S07, 1
B09, Trade, 255570.633, 84, B09, S07, 1
B09, Trade, 255698.467, 84, B09, S01, 1
B09, Trade, 255818.017, 84, B09, S07, 1
B09, Trade, 255840.183, 84, B09, S07, 1
B09, Trade, 256070.967, 84, B09, S03, 1
B09, Trade, 256090.367, 84, B09, S01, 1
B09, Trade, 256214.767, 84, B09, S04, 1
B09, Trade, 256239.167, 84, B09, S02, 1
B09, Trade, 256246.233, 84, B09, S00, 1
B09, Trade, 256249.717, 84, B09, S04, 1
B09, Trade, 256508.217, 84, B09, S08, 1
B09, Trade, 256522.767, 84, B09, S01, 1
B09, Trade, 256583.300, 84, B09, S09, 1
B09, Trade, 256620.717, 84, B09, S01, 1
B09, Trade, 256844.000, 84, B09, S01, 1
B09, Trade, 256880.183, 84, B09, S07, 1
B09, Trade, 256981.700, 84, B09, S07, 1
B09, Trade, 257254.433, 84, B09, S04, 1
B09, Trade, 257499.900, 84, B09, S01, 1
B09, Trade, 257696.650, 84, B09, S07, 1
B09, Trade, 258009.750, 84, B09, S00, 1
B09, Trade, 258050.283, 83, B09, S01, 1
B09, Trade, 258127.300, 84, B09, S04, 1
B09, Trade, 258320.500, 84, B09, S07, 1
B09, Trade, 258353.917, 84, B09, S06, 1
B09, Trade, 258499.650, 84, B09, S01, 1
B09, Trade, 258506.383, 84, B09, S03, 1
B09, Trade, 258685.167, 84, B09, S03, 1
B09, Trade, 258788.300, 84, B09, S00, 1
B09, Trade, 258932.533, 84, B09, S04, 1
B09, Trade, 259075.533, 84, B09, S01, 1
B09, Trade, 259125.050, 84, B09, S09, 1
B10, 100
B10, Trade, 228365.600, 86, B10, S03, 1
B10, Trade, 228467.267, 84, B10, S00, 1
B10, Trade, 228878.400, 87, B10, S09, 1
B10, Trade, 229311.917, 84, B10, S07, 1
B10, Trade, 230149.100, 85, B10, S00, 1
B10, Trade, 230654.783, 87, B10, S00, 1
B10, Trade, 230871.617, 81, B10, S07, 1
B10, Trade, 230905.817, 86, B10, S05, 1
B10, Trade, 230915.300, 82, B10, S00, 1
B10, Trade, 231131.867, 80, B10, S00, 1
B10, Trade, 231168.483, 85, B10, S01, 1
B10, Trade, 231213.017, 85, B10, S05, 1
B10, Trade, 231229.917, 86, B10, S05, 1
B10, Trade, 231297.700, 77, B10, S05, 1
B10, Trade, 231421.250, 84, B10, S05, 1
B10, Trade, 231629.783, 87, B10, S00, 1
B10, Trade, 231952.783, 84, B10, S00, 1
B10, Trade, 231978.000, 84, B10, S07, 1
B10, Trade, 231999.450, 85, B10, S05, 1
B10, Trade, 232023.733, 86, B10, S00, 1
B10, Trade, 232081.933, 85, B10, S02, 1
B10, Trade, 232127.267, 82, B10, S07, 1
B10, Trade, 232143.383, 86, B10, S05, 1
B10, Trade, 232273.950, 86, B10, S03, 1
B10, Trade, 232332.917, 83, B10, S06, 1
B10, Trade, 232406.100, 86, B10, S07, 1
B10, Trade, 232427.183, 83, B10, S00, 1
B10, Trade, 232514.083, 87, B10, S07, 1
B10, Trade, 232577.950, 84, B10, S01, 1
B10, Trade, 232868.133, 82, B10, S05, 1
B10, Trade, 232968.750, 86, B10, S00, 1
B10, Trade, 232986.000, 87, B10, S00, 1
B10, Trade, 233037.183, 83, B10, S07, 1
B10, Trade, 233138.617, 87, B10, S01, 1
B10, Trade, 233146.800, 87, B10, S09, 1
B10, Trade, 233329.400, 85, B10, S05, 1
B10, Trade, 233332.900, 85, B10, S05, 1
B10, Trade, 233382.100, 82, B10, S02, 1
B10, Trade, 233431.000, 87, B10, S03, 1
B10, Trade, 233468.367, 85, B10, S05, 1
B10, Trade, 233534.717, 84, B10, S06, 1
B10, Trade, 233552.050, 85, B10, S00, 1
B10, Trade, 233581.033, 83, B10, S01, 1
B10, Trade, 233598.567, 87, B10, S03, 1
B10, Trade, 233778.850, 86, B10, S02, 1
B10, Trade, 233889.667, 82, B10, S03, 1
B10, Trade, 233973.050, 85, B10, S07, 1
B10, Trade, 234001.883, 84, B10, S00, 1
B10, Trade, 234007.717, 84, B10, S06, 1
B10, Trade, 234028.417, 86, B10, S00, 1
B10, Trade, 234062.750, 81, B10, S00, 1
