B00, 0
B01, 0
B02, 0
B03, 0
B04, 8
B04, Trade, 190142.067, 71, B04, S01, 1
B04, Trade, 223315.800, 71, B04, S01, 1
B04, Trade, 224266.850, 71, B04, S00, 1
B04, Trade, 224616.833, 71, B04, S00, 1
B04, Trade, 227648.467, 71, B04, S04, 1
B04, Trade, 228372.333, 71, B04, S03, 1
B04, Trade, 238335.500, 71, B04, S00, 1
B04, Trade, 243202.300, 71, B04, S04, 1
B05, 16
B05, Trade, 20714.283, 73, B05, S03, 1
B05, Trade, 133707.317, 71, B05, S00, 1
B05, Trade, 167430.550, 73, B05, S05, 1
B05, Trade, 168070.217, 73, B05, S01, 1
B05, Trade, 175746.400, 73, B05, S02, 1
B05, Trade, 180794.250, 73, B05, S00, 1
B05, Trade, 202610.200, 73, B05, S02, 1
B05, Trade, 203662.583, 73, B05, S02, 1
B05, Trade, 238301.217, 73, B05, S01, 1
B05, Trade, 239562.367, 73, B05, S04, 1
B05, Trade, 240030.217, 73, B05, S00, 1
B05, Trade, 241231.950, 72, B05, S04, 1
B05, Trade, 242599.133, 73, B05, S04, 1
B05, Trade, 243831.267, 73, B05, S04, 1
B05, Trade, 243884.833, 72, B05, S00, 1
B05, Trade, 258393.767, 73, B05, S00, 1
B06, 100
B06, Trade, 208598.017, 76, B06, S02, 1
B06, Trade, 213638.083, 76, B06, S02, 1
B06, Trade, 217194.283, 76, B06, S01, 1
B06, Trade, 219766.783, 76, B06, S03, 1
B06, Trade, 220635.917, 76, B06, S04, 1
B06, Trade, 222999.950, 76, B06, S06, 1
B06, Trade, 223260.217, 76, B06, S03, 1
B06, Trade, 223275.800, 76, B06, S05, 1
B06, Trade, 223315.667, 76, B06, S00, 1
B06, Trade, 223535.450, 76, B06, S01, 1
B06, Trade, 223667.500, 76, B06, S01, 1
B06, Trade, 223729.617, 76, B06, S03, 1
B06, Trade, 223849.167, 76, B06, S04, 1
B06, Trade, 223849.733, 76, B06, S05, 1
B06, Trade, 224054.700, 76, B06, S01, 1
B06, Trade, 224072.250, 76, B06, S03, 1
B06, Trade, 224137.017, 72, B06, S01, 1
B06, Trade, 224303.033, 76, B06, S04, 1
B06, Trade, 224448.350, 76, B06, S03, 1
B06, Trade, 224608.983, 76, B06, S01, 1
B06, Trade, 224628.467, 76, B06, S03, 1
B06, Trade, 224738.267, 76, B06, S03, 1
B06, Trade, 224783.800, 76, B06, S03, 1
B06, Trade, 224943.733, 76, B06, S04, 1
B06, Trade, 225422.100, 76, B06, S05, 1
B06, Trade, 225502.617, 76, B06, S03, 1
B06, Trade, 225631.267, 76, B06, S03, 1
B06, Trade, 225699.817, 76, B06, S05, 1
B06, Trade, 225901.200, 76, B06, S04, 1
B06, Trade, 226150.150, 76, B06, S01, 1
