B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 256046.817, 67, B03, S01, 1
B04, 4
B04, Trade, 31730.000, 69, B04, S00, 1
B04, Trade, 219819.383, 71, B04, S03, 1
B04, Trade, 221145.933, 71, B04, S04, 1
B04, Trade, 257707.300, 68, B04, S01, 1
B05, 54
B05, Trade, 1860.467, 69, B05, S00, 1
B05, Trade, 86832.017, 73, B05, S01, 1
B05, Trade, 124109.917, 73, B05, S05, 1
B05, Trade, 156437.267, 73, B05, S02, 1
B05, Trade, 157026.650, 73, B05, S02, 1
B05, Trade, 166269.000, 73, B05, S03, 1
B05, Trade, 167021.267, 73, B05, S03, 1
B05, Trade, 167738.550, 73, B05, S03, 1
B05, Trade, 169051.850, 73, B05, S04, 1
B05, Trade, 169726.717, 73, B05, S03, 1
B05, Trade, 170293.150, 73, B05, S03, 1
B05, Trade, 170308.883, 73, B05, S03, 1
B05, Trade, 171549.000, 73, B05, S04, 1
B05, Trade, 172517.633, 73, B05, S03, 1
B05, Trade, 183634.967, 73, B05, S00, 1
B05, Trade, 185796.483, 72, B05, S03, 1
B05, Trade, 186875.317, 73, B05, S02, 1
B05, Trade, 208801.267, 73, B05, S02, 1
B05, Trade, 209262.300, 73, B05, S03, 1
B05, Trade, 213371.317, 73, B05, S02, 1
B05, Trade, 214495.533, 73, B05, S03, 1
B05, Trade, 214920.167, 73, B05, S03, 1
B05, Trade, 215105.100, 73, B05, S03, 1
B05, Trade, 215242.083, 73, B05, S03, 1
B05, Trade, 215616.467, 73, B05, S03, 1
B05, Trade, 216073.150, 73, B05, S00, 1
B05, Trade, 216082.517, 73, B05, S04, 1
B05, Trade, 217487.783, 73, B05, S04, 1
B05, Trade, 217874.050, 73, B05, S02, 1
B05, Trade, 220758.300, 73, B05, S00, 1
B05, Trade, 221145.467, 72, B05, S00, 1
B05, Trade, 221414.050, 73, B05, S03, 1
B05, Trade, 225928.117, 73, B05, S03, 1
B05, Trade, 227740.517, 73, B05, S03, 1
B05, Trade, 228309.550, 73, B05, S00, 1
B05, Trade, 229209.667, 73, B05, S03, 1
B05, Trade, 230074.033, 73, B05, S01, 1
B05, Trade, 230231.083, 73, B05, S03, 1
B05, Trade, 237648.133, 73, B05, S00, 1
B05, Trade, 238329.183, 73, B05, S00, 1
B05, Trade, 239078.800, 73, B05, S03, 1
B05, Trade, 239819.950, 73, B05, S00, 1
B05, Trade, 240107.833, 73, B05, S00, 1
B05, Trade, 241213.500, 73, B05, S01, 1
B05, Trade, 241310.433, 73, B05, S01, 1
B05, Trade, 242544.600, 73, B05, S00, 1
B05, Trade, 243352.050, 73, B05, S01, 1
B05, Trade, 243418.750, 73, B05, S01, 1
B05, Trade, 244452.167, 73, B05, S00, 1
B05, Trade, 245114.350, 73, B05, S01, 1
B05, Trade, 246466.483, 73, B05, S02, 1
B05, Trade, 246882.083, 71, B05, S02, 1
B05, Trade, 249134.617, 72, B05, S01, 1
B05, Trade, 250419.183, 72, B05, S00, 1
B06, 100
B06, Trade, 255009.400, 76, B06, S04, 1
B06, Trade, 255024.017, 76, B06, S05, 1
B06, Trade, 255106.333, 76, B06, S04, 1
B06, Trade, 255146.300, 76, B06, S00, 1
B06, Trade, 255205.283, 76, B06, S05, 1
B06, Trade, 255230.800, 76, B06, S01, 1
B06, Trade, 255281.650, 76, B06, S01, 1
B06, Trade, 255301.300, 76, B06, S03, 1
B06, Trade, 255315.750, 76, B06, S00, 1
B06, Trade, 255319.350, 76, S03, B06, 1
B06, Trade, 255356.467, 76, B06, S00, 1
B06, Trade, 255392.883, 76, B06, S05, 1
B06, Trade, 255398.083, 76, B06, S04, 1
B06, Trade, 255428.333, 76, B06, S01, 1
