B00, 0
B01, 0
B02, 3
B02, Trade, 48874.433, 65, B02, S00, 1
B02, Trade, 51432.617, 65, B02, S00, 1
B02, Trade, 54796.833, 65, B02, S00, 1
B03, 6
B03, Trade, 33340.550, 68, B03, S00, 1
B03, Trade, 91951.833, 66, B03, S00, 1
B03, Trade, 93412.583, 65, B03, S00, 1
B03, Trade, 130376.267, 68, B03, S00, 1
B03, Trade, 132569.083, 68, B03, S00, 1
B03, Trade, 133261.167, 68, B03, S00, 1
B04, 10
B04, Trade, 2151.867, 71, B04, S00, 1
B04, Trade, 105070.433, 71, B04, S01, 1
B04, Trade, 122811.383, 71, B04, S04, 1
B04, Trade, 162020.600, 71, B04, S04, 1
B04, Trade, 216277.883, 71, B04, S02, 1
B04, Trade, 218239.700, 71, B04, S00, 1
B04, Trade, 219071.467, 71, B04, S00, 1
B04, Trade, 220624.033, 71, S01, B04, 1
B04, Trade, 223780.867, 71, B04, S03, 1
B04, Trade, 238220.350, 69, B04, S01, 1
B05, 20
B05, Trade, 3200.100, 68, B05, S00, 1
B05, Trade, 3342.867, 68, B05, S02, 1
B05, Trade, 3532.833, 68, B05, S02, 1
B05, Trade, 90692.050, 70, B05, S00, 1
B05, Trade, 180687.517, 73, B05, S04, 1
B05, Trade, 181148.600, 73, B05, S04, 1
B05, Trade, 181359.383, 73, B05, S04, 1
B05, Trade, 182023.550, 73, B05, S03, 1
B05, Trade, 182223.833, 73, B05, S00, 1
B05, Trade, 183985.117, 73, B05, S04, 1
B05, Trade, 184591.317, 73, B05, S05, 1
B05, Trade, 185074.233, 73, B05, S01, 1
B05, Trade, 185670.467, 73, B05, S04, 1
B05, Trade, 185961.200, 73, B05, S01, 1
B05, Trade, 185994.717, 73, B05, S04, 1
B05, Trade, 186455.950, 73, B05, S04, 1
B05, Trade, 186528.467, 73, B05, S00, 1
B05, Trade, 186931.867, 73, B05, S01, 1
B05, Trade, 186968.583, 73, B05, S04, 1
B05, Trade, 187113.050, 73, B05, S04, 1
B06, 53
B06, Trade, 6166.133, 75, B06, S04, 1
B06, Trade, 34842.633, 74, B06, S03, 1
B06, Trade, 43708.400, 76, B06, S03, 1
B06, Trade, 44425.383, 74, B06, S00, 1
B06, Trade, 46609.283, 69, B06, S01, 1
B06, Trade, 48321.450, 73, B06, S00, 1
B06, Trade, 49048.317, 73, B06, S00, 1
B06, Trade, 49331.000, 74, B06, S03, 1
B06, Trade, 87887.733, 68, S03, B06, 1
B06, Trade, 89721.417, 75, B06, S02, 1
B06, Trade, 89751.783, 72, B06, S02, 1
B06, Trade, 90576.450, 69, B06, S02, 1
B06, Trade, 90828.933, 72, B06, S00, 1
B06, Trade, 91449.333, 76, B06, S04, 1
B06, Trade, 104130.950, 75, B06, S01, 1
B06, Trade, 105367.667, 76, B06, S00, 1
B06, Trade, 105855.067, 72, S02, B06, 1
B06, Trade, 106810.650, 74, B06, S00, 1
B06, Trade, 107750.100, 76, B06, S05, 1
B06, Trade, 107960.233, 76, B06, S01, 1
B06, Trade, 134602.017, 76, B06, S00, 1
B06, Trade, 142779.267, 75, B06, S01, 1
B06, Trade, 158734.500, 75, B06, S00, 1
B06, Trade, 163401.650, 73, B06, S04, 1
B06, Trade, 163887.917, 76, B06, S04, 1
B06, Trade, 192980.767, 75, B06, S00, 1
B06, Trade, 213328.083, 74, B06, S00, 1
B06, Trade, 215282.517, 75, B06, S03, 1
B06, Trade, 216258.167, 75, B06, S00, 1
B06, Trade, 219071.350, 73, B06, S05, 1
B06, Trade, 220327.450, 74, B06, S00, 1
B06, Trade, 222439.283, 74, B06, S01, 1
B06, Trade, 229572.400, 73, B06, S04, 1
B06, Trade, 230664.900, 76, B06, S03, 1
B06, Trade, 230830.250, 76, B06, S05, 1
B06, Trade, 231954.300, 76, B06, S01, 1
B06, Trade, 232880.500, 76, B06, S00, 1
B06, Trade, 235250.550, 76, B06, S00, 1
B06, Trade, 235463.167, 76, B06, S00, 1
B06, Trade, 235881.083, 76, B06, S01, 1
B06, Trade, 235927.717, 76, B06, S01, 1
B06, Trade, 236020.317, 76, B06, S05, 1
B06, Trade, 236402.133, 76, B06, S01, 1
B06, Trade, 237023.300, 76, B06, S01, 1
B06, Trade, 237524.100, 75, B06, S01, 1
B06, Trade, 244097.833, 76, B06, S01, 1
B06, Trade, 252172.950, 76, B06, S03, 1
B06, Trade, 252655.950, 76, B06, S00, 1
B06, Trade, 254447.667, 76, B06, S05, 1
B06, Trade, 254537.350, 76, B06, S06, 1
B06, Trade, 255641.217, 76, B06, S01, 1
B06, Trade, 258699.433, 76, B06, S03, 1
B06, Trade, 258790.433, 76, B06, S03, 1
B07, 100
B07, Trade, 224332.617, 79, B07, S01, 1
B07, Trade, 224688.683, 79, B07, S04, 1
B07, Trade, 224826.250, 78, B07, S04, 1
B07, Trade, 224987.517, 77, B07, S04, 1
B07, Trade, 225249.233, 79, B07, S05, 1
B07, Trade, 225678.700, 79, B07, S05, 1
B07, Trade, 225737.017, 78, B07, S05, 1
B07, Trade, 225773.283, 79, B07, S07, 1
B07, Trade, 225903.150, 79, B07, S04, 1
B07, Trade, 226014.450, 79, B07, S03, 1
B07, Trade, 226319.283, 77, B07, S00, 1
B07, Trade, 226790.033, 79, B07, S04, 1
B07, Trade, 226946.750, 79, B07, S05, 1
B07, Trade, 227014.933, 78, B07, S05, 1
B07, Trade, 227062.400, 79, B07, S05, 1
B07, Trade, 227147.250, 79, B07, S04, 1
B07, Trade, 227346.800, 78, B07, S05, 1
B07, Trade, 227569.767, 78, B07, S05, 1
B07, Trade, 227698.017, 78, B07, S04, 1
B07, Trade, 227759.333, 79, B07, S01, 1
B07, Trade, 227959.333, 79, B07, S05, 1
B07, Trade, 228011.967, 79, B07, S01, 1
B07, Trade, 228227.100, 79, B07, S07, 1
B07, Trade, 228684.750, 79, B07, S05, 1
B07, Trade, 229077.300, 79, B07, S07, 1
B07, Trade, 229230.883, 79, B07, S05, 1
B07, Trade, 229266.117, 79, B07, S04, 1
B07, Trade, 229351.583, 79, B07, S05, 1
B07, Trade, 229413.367, 79, B07, S05, 1
B07, Trade, 229954.217, 79, B07, S04, 1
B07, Trade, 229977.600, 79, B07, S04, 1
B07, Trade, 230018.417, 79, B07, S07, 1
B07, Trade, 230045.150, 79, B07, S04, 1
B07, Trade, 230172.667, 79, B07, S04, 1
B07, Trade, 230195.700, 79, B07, S04, 1
B07, Trade, 230247.933, 79, B07, S04, 1
B07, Trade, 230366.967, 79, B07, S05, 1
B07, Trade, 230489.850, 78, B07, S05, 1
B07, Trade, 230780.217, 77, B07, S00, 1
B07, Trade, 230804.050, 79, B07, S05, 1
B07, Trade, 230815.767, 77, B07, S00, 1
B07, Trade, 230981.867, 79, B07, S07, 1
B07, Trade, 230996.917, 75, B07, S03, 1
B07, Trade, 231013.033, 78, B07, S03, 1
B07, Trade, 231169.783, 76, B07, S05, 1
B07, Trade, 231228.417, 78, B07, S03, 1
B07, Trade, 231431.733, 79, B07, S05, 1
B07, Trade, 231902.200, 78, B07, S01, 1
B07, Trade, 231958.683, 73, B07, S00, 1
B07, Trade, 232039.933, 77, B07, S01, 1
B07, Trade, 232104.217, 79, B07, S05, 1
B07, Trade, 232477.133, 79, B07, S05, 1
B07, Trade, 232560.350, 78, B07, S01, 1
B07, Trade, 232563.917, 77, B07, S05, 1
B07, Trade, 232621.317, 79, B07, S05, 1
B07, Trade, 232807.767, 78, B07, S00, 1
B07, Trade, 232880.400, 78, B07, S01, 1
B07, Trade, 233027.267, 79, B07, S03, 1
B07, Trade, 233357.400, 79, B07, S05, 1
B07, Trade, 233578.233, 79, B07, S03, 1
B07, Trade, 233611.533, 79, B07, S02, 1
B07, Trade, 233640.550, 77, B07, S05, 1
B07, Trade, 234280.150, 79, B07, S00, 1
B07, Trade, 234448.317, 78, B07, S01, 1
B07, Trade, 234528.700, 79, B07, S06, 1
B07, Trade, 234760.333, 79, B07, S05, 1
B07, Trade, 234774.800, 79, B07, S01, 1
B07, Trade, 235042.150, 79, B07, S01, 1
B07, Trade, 235228.117, 77, B07, S05, 1
B07, Trade, 235321.033, 78, B07, S00, 1
B07, Trade, 235670.767, 79, B07, S05, 1
B07, Trade, 235820.850, 75, B07, S05, 1
B07, Trade, 236156.100, 77, B07, S01, 1
B07, Trade, 236255.850, 78, B07, S01, 1
B07, Trade, 236388.883, 79, B07, S00, 1
B07, Trade, 236448.767, 78, B07, S01, 1
B07, Trade, 236546.517, 79, B07, S07, 1
B07, Trade, 236667.933, 79, B07, S00, 1
B07, Trade, 236687.450, 79, B07, S05, 1
B07, Trade, 236758.217, 79, B07, S05, 1
B07, Trade, 236860.917, 79, B07, S01, 1
B07, Trade, 236932.917, 76, B07, S01, 1
B07, Trade, 237074.467, 76, B07, S05, 1
B07, Trade, 237121.167, 79, B07, S05, 1
B07, Trade, 237287.833, 76, B07, S00, 1
B07, Trade, 237303.450, 79, B07, S01, 1
B07, Trade, 237495.417, 79, B07, S05, 1
B07, Trade, 237522.267, 77, B07, S01, 1
B07, Trade, 237558.667, 79, B07, S05, 1
B07, Trade, 238016.267, 77, B07, S05, 1
B07, Trade, 238159.733, 76, B07, S03, 1
B07, Trade, 241884.400, 78, B07, S05, 1
B07, Trade, 243335.733, 79, B07, S01, 1
B07, Trade, 243818.317, 79, B07, S03, 1
B07, Trade, 244962.933, 79, B07, S03, 1
B07, Trade, 247215.650, 79, B07, S04, 1
B07, Trade, 251694.667, 73, B07, S03, 1
B07, Trade, 252731.983, 77, B07, S03, 1
B07, Trade, 254537.183, 79, B07, S05, 1
B07, Trade, 257264.767, 77, B07, S01, 1
B08, 100
B08, Trade, 237521.933, 82, B08, S00, 1
B08, Trade, 237538.900, 82, B08, S00, 1
B08, Trade, 237553.950, 82, B08, S00, 1
B08, Trade, 237555.283, 82, B08, S00, 1
B08, Trade, 237573.983, 82, B08, S07, 1
