B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 96293.717, 68, B03, S01, 1
B04, 2
B04, Trade, 80866.150, 71, B04, S04, 1
B04, Trade, 117240.433, 67, B04, S01, 1
B05, 12
B05, Trade, 3.567, 73, B05, S00, 1
B05, Trade, 94746.683, 71, B05, S03, 1
B05, Trade, 97468.717, 72, B05, S04, 1
B05, Trade, 99284.700, 71, B05, S03, 1
B05, Trade, 137092.167, 73, B05, S03, 1
B05, Trade, 139898.700, 73, B05, S02, 1
B05, Trade, 172892.400, 73, B05, S04, 1
B05, Trade, 174914.117, 73, B05, S04, 1
B05, Trade, 175231.650, 73, B05, S02, 1
B05, Trade, 177412.417, 73, B05, S02, 1
B05, Trade, 209808.700, 73, B05, S01, 1
B05, Trade, 257438.067, 73, B05, S03, 1
B06, 75
B06, Trade, 1977.100, 75, B06, S02, 1
B06, Trade, 1987.933, 75, B06, S03, 1
B06, Trade, 32944.217, 76, B06, S01, 1
B06, Trade, 33735.067, 76, B06, S00, 1
B06, Trade, 34996.983, 72, B06, S00, 1
B06, Trade, 50325.617, 76, B06, S03, 1
B06, Trade, 79665.183, 76, B06, S02, 1
B06, Trade, 79741.850, 76, B06, S06, 1
B06, Trade, 79847.317, 76, B06, S04, 1
B06, Trade, 80043.617, 72, B06, S02, 1
B06, Trade, 80229.983, 76, B06, S06, 1
B06, Trade, 80671.783, 76, B06, S02, 1
B06, Trade, 80721.417, 76, B06, S02, 1
B06, Trade, 80855.417, 76, B06, S02, 1
B06, Trade, 80890.883, 76, B06, S02, 1
B06, Trade, 81182.783, 76, B06, S02, 1
B06, Trade, 81508.333, 76, B06, S02, 1
B06, Trade, 81578.050, 76, B06, S06, 1
B06, Trade, 81741.600, 76, B06, S02, 1
B06, Trade, 82119.100, 76, B06, S02, 1
B06, Trade, 82528.983, 76, B06, S02, 1
B06, Trade, 83028.400, 76, B06, S00, 1
B06, Trade, 83473.267, 76, B06, S02, 1
B06, Trade, 83742.950, 76, B06, S02, 1
B06, Trade, 84102.467, 76, B06, S02, 1
B06, Trade, 84114.150, 76, B06, S04, 1
B06, Trade, 84602.133, 73, B06, S02, 1
B06, Trade, 84623.667, 76, B06, S02, 1
B06, Trade, 85848.550, 76, B06, S02, 1
B06, Trade, 93632.350, 76, B06, S03, 1
B06, Trade, 94045.000, 76, B06, S01, 1
B06, Trade, 94391.367, 76, B06, S04, 1
B06, Trade, 94658.150, 76, B06, S03, 1
B06, Trade, 95116.383, 76, B06, S03, 1
B06, Trade, 95227.367, 76, B06, S01, 1
B06, Trade, 95589.600, 76, B06, S04, 1
B06, Trade, 96318.200, 76, B06, S01, 1
B06, Trade, 96378.250, 76, B06, S01, 1
B06, Trade, 96701.133, 76, B06, S01, 1
B06, Trade, 96955.067, 76, B06, S01, 1
B06, Trade, 97178.533, 76, B06, S03, 1
B06, Trade, 97543.033, 76, B06, S01, 1
B06, Trade, 97703.083, 76, B06, S03, 1
B06, Trade, 97730.900, 76, B06, S03, 1
B06, Trade, 98478.450, 76, B06, S05, 1
B06, Trade, 98681.483, 71, B06, S02, 1
B06, Trade, 98725.900, 76, B06, S00, 1
B06, Trade, 99108.700, 76, B06, S04, 1
B06, Trade, 99284.117, 76, B06, S01, 1
B06, Trade, 100184.850, 76, B06, S03, 1
B06, Trade, 100288.483, 76, B06, S03, 1
B06, Trade, 100511.150, 76, B06, S01, 1
B06, Trade, 100570.067, 76, B06, S05, 1
B06, Trade, 100720.967, 76, B06, S01, 1
B06, Trade, 102496.033, 76, B06, S01, 1
B06, Trade, 115418.050, 76, B06, S01, 1
B06, Trade, 116106.250, 76, B06, S05, 1
B06, Trade, 116679.733, 76, B06, S01, 1
B06, Trade, 116921.900, 76, B06, S02, 1
B06, Trade, 116946.650, 76, B06, S00, 1
B06, Trade, 118630.867, 76, B06, S01, 1
B06, Trade, 118656.017, 76, B06, S01, 1
B06, Trade, 119403.650, 76, B06, S05, 1
B06, Trade, 121962.917, 76, B06, S05, 1
B06, Trade, 136100.883, 76, B06, S00, 1
B06, Trade, 158879.017, 76, S03, B06, 1
B06, Trade, 160805.550, 76, B06, S05, 1
B06, Trade, 187423.700, 76, B06, S03, 1
B06, Trade, 192431.933, 76, B06, S02, 1
B06, Trade, 209808.617, 76, B06, S02, 1
B06, Trade, 211278.750, 76, B06, S05, 1
B06, Trade, 212071.117, 76, B06, S02, 1
B06, Trade, 212488.367, 76, B06, S02, 1
B06, Trade, 215978.983, 76, B06, S03, 1
B06, Trade, 241998.983, 76, B06, S05, 1
B07, 100
B07, Trade, 171573.183, 78, B07, S00, 1
B07, Trade, 171663.800, 79, B07, S07, 1
B07, Trade, 171698.083, 79, B07, S02, 1
B07, Trade, 171796.217, 78, B07, S04, 1
B07, Trade, 171873.783, 78, B07, S06, 1
B07, Trade, 171980.983, 72, S00, B07, 1
B07, Trade, 172068.500, 79, B07, S07, 1
B07, Trade, 172224.567, 78, B07, S04, 1
B07, Trade, 173213.117, 78, B07, S04, 1
B07, Trade, 173452.733, 79, B07, S00, 1
B07, Trade, 173495.200, 79, B07, S04, 1
B07, Trade, 173524.333, 76, B07, S02, 1
B07, Trade, 173579.350, 79, B07, S04, 1
B07, Trade, 173598.533, 73, B07, S02, 1
B07, Trade, 173606.850, 79, B07, S05, 1
B07, Trade, 173676.333, 79, B07, S03, 1
B07, Trade, 174003.367, 79, B07, S04, 1
B07, Trade, 174134.767, 79, B07, S02, 1
B07, Trade, 174211.433, 78, B07, S03, 1
B07, Trade, 174338.967, 78, B07, S03, 1
B07, Trade, 174642.233, 79, B07, S02, 1
B07, Trade, 174912.150, 78, B07, S02, 1
B07, Trade, 174939.000, 78, B07, S05, 1
B07, Trade, 175005.700, 78, B07, S00, 1
B07, Trade, 175209.533, 79, B07, S02, 1
B07, Trade, 175266.017, 79, B07, S04, 1
B07, Trade, 175484.000, 74, S04, B07, 1
B07, Trade, 175526.567, 78, B07, S00, 1
B07, Trade, 175535.883, 78, B07, S04, 1
B07, Trade, 175570.000, 77, B07, S04, 1
B07, Trade, 175691.317, 79, B07, S02, 1
B07, Trade, 175753.283, 79, B07, S03, 1
B07, Trade, 175903.533, 79, B07, S02, 1
B07, Trade, 175927.033, 78, B07, S04, 1
B07, Trade, 175938.867, 79, B07, S04, 1
B07, Trade, 176069.817, 78, B07, S00, 1
B07, Trade, 176354.333, 79, B07, S00, 1
B07, Trade, 176451.367, 75, B07, S04, 1
B07, Trade, 176724.917, 79, B07, S00, 1
B07, Trade, 176752.333, 76, B07, S02, 1
B07, Trade, 176902.833, 79, B07, S04, 1
B07, Trade, 177874.783, 79, B07, S04, 1
B07, Trade, 177963.650, 79, B07, S00, 1
B07, Trade, 178089.933, 79, B07, S00, 1
B07, Trade, 178142.200, 79, B07, S00, 1
B07, Trade, 178484.917, 77, B07, S04, 1
B07, Trade, 178595.583, 79, B07, S02, 1
B07, Trade, 179133.233, 78, B07, S02, 1
B07, Trade, 179267.233, 79, B07, S02, 1
B07, Trade, 179517.900, 77, B07, S02, 1
B07, Trade, 179818.517, 78, B07, S00, 1
B07, Trade, 179863.600, 79, B07, S00, 1
B07, Trade, 180338.883, 79, B07, S03, 1
B07, Trade, 180724.750, 79, B07, S01, 1
B07, Trade, 181818.867, 79, B07, S03, 1
B07, Trade, 181918.067, 79, B07, S03, 1
B07, Trade, 183535.617, 73, B07, S01, 1
B07, Trade, 184633.083, 79, B07, S01, 1
B07, Trade, 184696.400, 79, B07, S03, 1
B07, Trade, 184913.033, 79, B07, S01, 1
B07, Trade, 186702.333, 79, B07, S03, 1
B07, Trade, 186829.983, 79, B07, S00, 1
B07, Trade, 201865.117, 79, B07, S01, 1
B07, Trade, 203700.883, 79, B07, S05, 1
B07, Trade, 204195.850, 79, B07, S04, 1
B07, Trade, 205156.667, 79, B07, S05, 1
B07, Trade, 209148.283, 79, B07, S05, 1
B07, Trade, 209202.550, 79, B07, S02, 1
B07, Trade, 209539.250, 79, B07, S02, 1
