B00, 0
B01, 0
B02, 0
B03, 0
B04, 6
B04, Trade, 92230.200, 68, B04, S00, 1
B04, Trade, 118244.367, 71, B04, S03, 1
B04, Trade, 118608.483, 71, B04, S03, 1
B04, Trade, 119148.267, 71, B04, S03, 1
B04, Trade, 120395.233, 71, B04, S03, 1
B04, Trade, 121944.000, 71, B04, S03, 1
B05, 29
B05, Trade, 86691.517, 73, B05, S01, 1
B05, Trade, 86832.467, 73, B05, S04, 1
B05, Trade, 87084.517, 73, B05, S00, 1
B05, Trade, 88029.450, 73, B05, S01, 1
B05, Trade, 88111.050, 73, B05, S01, 1
B05, Trade, 88850.433, 72, S04, B05, 1
B05, Trade, 88967.750, 73, B05, S00, 1
B05, Trade, 89375.817, 70, B05, S01, 1
B05, Trade, 90131.350, 72, B05, S00, 1
B05, Trade, 90167.150, 73, B05, S00, 1
B05, Trade, 90885.300, 72, B05, S04, 1
B05, Trade, 91241.267, 70, B05, S00, 1
B05, Trade, 91291.967, 71, B05, S01, 1
B05, Trade, 91497.183, 73, B05, S04, 1
B05, Trade, 91941.017, 72, B05, S00, 1
B05, Trade, 92091.967, 71, S04, B05, 1
B05, Trade, 92360.733, 73, B05, S04, 1
B05, Trade, 92729.850, 71, B05, S04, 1
B05, Trade, 92915.033, 73, B05, S00, 1
B05, Trade, 93541.400, 72, B05, S04, 1
B05, Trade, 153649.067, 73, B05, S02, 1
B05, Trade, 156625.450, 73, B05, S00, 1
B05, Trade, 201753.333, 72, B05, S02, 1
B05, Trade, 202189.217, 73, B05, S04, 1
B05, Trade, 202618.533, 73, B05, S04, 1
B05, Trade, 203852.000, 71, B05, S00, 1
B05, Trade, 204420.967, 73, B05, S02, 1
B05, Trade, 204919.867, 70, S02, B05, 1
B05, Trade, 220015.083, 73, B05, S04, 1
B06, 100
B06, Trade, 43990.683, 76, B06, S02, 1
B06, Trade, 44606.400, 76, B06, S02, 1
B06, Trade, 48167.683, 75, B06, S01, 1
B06, Trade, 49455.533, 73, S03, B06, 1
B06, Trade, 49869.217, 76, B06, S05, 1
B06, Trade, 53183.567, 76, B06, S05, 1
B06, Trade, 53841.767, 76, B06, S05, 1
B06, Trade, 55024.400, 76, S04, B06, 1
B06, Trade, 55384.450, 75, B06, S05, 1
B06, Trade, 56185.483, 76, B06, S05, 1
B06, Trade, 56559.017, 76, B06, S01, 1
B06, Trade, 56818.683, 76, B06, S05, 1
B06, Trade, 57142.200, 74, B06, S05, 1
B06, Trade, 65736.767, 76, B06, S01, 1
B06, Trade, 65826.850, 76, B06, S03, 1
B06, Trade, 66017.667, 76, B06, S03, 1
B06, Trade, 68521.850, 76, B06, S03, 1
B06, Trade, 69835.667, 76, B06, S04, 1
B06, Trade, 70683.217, 76, B06, S03, 1
B06, Trade, 88033.717, 75, B06, S00, 1
B06, Trade, 90080.600, 76, B06, S01, 1
B06, Trade, 91738.417, 75, B06, S04, 1
B06, Trade, 92320.550, 76, B06, S00, 1
