B00, 0
B01, 0
B02, 1
B02, Trade, 209508.517, 65, B02, S01, 1
B03, 10
B03, Trade, 58316.417, 68, B03, S01, 1
B03, Trade, 58924.667, 68, B03, S00, 1
B03, Trade, 60508.417, 68, B03, S00, 1
B03, Trade, 60710.617, 68, B03, S00, 1
B03, Trade, 61053.800, 67, B03, S00, 1
B03, Trade, 61467.100, 68, B03, S01, 1
B03, Trade, 63671.333, 68, B03, S00, 1
B03, Trade, 63897.083, 67, B03, S01, 1
B03, Trade, 63965.283, 68, B03, S03, 1
B03, Trade, 166732.683, 68, B03, S02, 1
B04, 3
B04, Trade, 143120.433, 71, B04, S00, 1
B04, Trade, 192501.667, 71, B04, S04, 1
B04, Trade, 229733.700, 71, B04, S02, 1
B05, 30
B05, Trade, 49774.583, 73, B05, S03, 1
B05, Trade, 58999.617, 72, B05, S01, 1
B05, Trade, 61177.517, 73, B05, S04, 1
B05, Trade, 64037.517, 71, B05, S04, 1
B05, Trade, 64262.117, 73, B05, S00, 1
B05, Trade, 64267.450, 71, B05, S00, 1
B05, Trade, 64507.633, 73, B05, S00, 1
B05, Trade, 90739.667, 73, B05, S01, 1
B05, Trade, 95582.200, 73, B05, S03, 1
B05, Trade, 97525.917, 72, B05, S03, 1
B05, Trade, 98663.600, 73, B05, S04, 1
B05, Trade, 124137.367, 73, B05, S00, 1
B05, Trade, 128023.683, 73, B05, S05, 1
B05, Trade, 138011.833, 69, B05, S00, 1
B05, Trade, 144003.133, 72, B05, S00, 1
B05, Trade, 145009.533, 73, B05, S05, 1
B05, Trade, 145693.400, 73, B05, S00, 1
B05, Trade, 148565.733, 73, B05, S02, 1
B05, Trade, 223938.567, 72, B05, S03, 1
B05, Trade, 226833.800, 72, B05, S03, 1
B05, Trade, 229095.467, 73, B05, S02, 1
B05, Trade, 233734.600, 73, S05, B05, 1
B05, Trade, 235865.167, 72, B05, S03, 1
B05, Trade, 236668.233, 69, B05, S03, 1
B05, Trade, 238753.633, 73, B05, S02, 1
B05, Trade, 240415.600, 72, B05, S00, 1
B05, Trade, 240491.367, 73, B05, S01, 1
B05, Trade, 241182.583, 73, B05, S02, 1
B05, Trade, 241462.367, 73, B05, S02, 1
B05, Trade, 241835.083, 73, B05, S04, 1
B06, 100
B06, Trade, 174754.000, 76, B06, S03, 1
B06, Trade, 177592.567, 76, B06, S02, 1
B06, Trade, 192774.600, 76, B06, S04, 1
B06, Trade, 193291.850, 72, S04, B06, 1
B06, Trade, 195254.917, 76, B06, S05, 1
B06, Trade, 195255.117, 76, B06, S00, 1
B06, Trade, 195702.667, 76, B06, S02, 1
B06, Trade, 196643.133, 76, B06, S05, 1
B06, Trade, 197313.733, 76, B06, S05, 1
B06, Trade, 197403.017, 76, B06, S02, 1
B06, Trade, 198243.883, 76, B06, S05, 1
B06, Trade, 198392.450, 76, B06, S04, 1
B06, Trade, 198872.133, 76, B06, S04, 1
B06, Trade, 199379.217, 76, B06, S05, 1
B06, Trade, 199427.067, 76, B06, S02, 1
B06, Trade, 199684.583, 76, B06, S04, 1
B06, Trade, 200394.683, 76, B06, S02, 1
B06, Trade, 200489.017, 76, B06, S04, 1
B06, Trade, 200877.600, 76, B06, S02, 1
B06, Trade, 201062.717, 74, B06, S00, 1
B06, Trade, 205855.450, 76, B06, S04, 1
B06, Trade, 208761.800, 76, B06, S00, 1
B06, Trade, 219938.383, 76, B06, S04, 1
B06, Trade, 223234.550, 76, B06, S02, 1
B06, Trade, 223492.367, 76, B06, S05, 1
B06, Trade, 224126.450, 76, B06, S00, 1
B06, Trade, 224348.533, 76, B06, S01, 1
B06, Trade, 224562.567, 76, B06, S00, 1
B06, Trade, 224598.400, 76, B06, S03, 1
B06, Trade, 224694.033, 76, B06, S02, 1
B06, Trade, 224898.667, 76, B06, S00, 1
B06, Trade, 224912.300, 76, B06, S06, 1
B06, Trade, 224997.567, 76, B06, S05, 1
B06, Trade, 225295.333, 76, B06, S02, 1
B06, Trade, 225325.467, 76, B06, S00, 1
B06, Trade, 225517.250, 76, S04, B06, 1
B06, Trade, 225676.133, 76, B06, S06, 1
B06, Trade, 225764.633, 76, B06, S06, 1
B06, Trade, 226484.867, 76, B06, S05, 1
B06, Trade, 226548.617, 76, B06, S00, 1
B06, Trade, 226658.733, 76, B06, S03, 1
B06, Trade, 226805.467, 76, B06, S00, 1
B06, Trade, 226832.367, 76, B06, S01, 1
B06, Trade, 226858.483, 76, B06, S02, 1
B06, Trade, 226981.617, 76, B06, S02, 1
B06, Trade, 226985.700, 76, B06, S00, 1
B06, Trade, 227210.217, 76, B06, S03, 1
B06, Trade, 227278.933, 76, B06, S03, 1
B06, Trade, 227362.367, 76, B06, S00, 1
B06, Trade, 227774.700, 76, B06, S00, 1
B06, Trade, 227850.567, 76, B06, S02, 1
B06, Trade, 227900.983, 76, B06, S03, 1
B06, Trade, 228077.950, 76, B06, S00, 1
B06, Trade, 228111.333, 76, B06, S00, 1
B06, Trade, 228293.967, 76, B06, S00, 1
B06, Trade, 228748.417, 76, B06, S00, 1
B06, Trade, 229095.417, 76, B06, S03, 1
B06, Trade, 229365.767, 76, B06, S01, 1
B06, Trade, 229439.783, 76, B06, S00, 1
B06, Trade, 229568.283, 71, B06, S00, 1
B06, Trade, 229633.050, 76, B06, S04, 1
B06, Trade, 229651.267, 76, B06, S01, 1
B06, Trade, 230077.650, 76, B06, S01, 1
B06, Trade, 230165.633, 76, B06, S05, 1
B06, Trade, 230264.033, 76, B06, S02, 1
B06, Trade, 230394.233, 76, B06, S00, 1
B06, Trade, 231038.583, 73, S05, B06, 1
B06, Trade, 237838.900, 76, B06, S01, 1
B06, Trade, 238256.983, 76, B06, S03, 1
B06, Trade, 239032.350, 76, B06, S01, 1
B06, Trade, 239282.033, 76, B06, S04, 1
B06, Trade, 239311.700, 76, B06, S03, 1
B06, Trade, 239709.683, 74, B06, S03, 1
B06, Trade, 239735.633, 75, B06, S03, 1
B06, Trade, 240078.600, 76, B06, S03, 1
B06, Trade, 240196.150, 76, B06, S01, 1
B06, Trade, 240211.017, 67, S02, B06, 1
B06, Trade, 240388.517, 76, B06, S02, 1
B06, Trade, 240415.000, 75, B06, S02, 1
