B00, 0
B01, 0
B02, 0
B03, 0
B04, 7
B04, Trade, 108470.600, 67, B04, S00, 1
B04, Trade, 117475.050, 67, B04, S00, 1
B04, Trade, 172943.233, 71, B04, S03, 1
B04, Trade, 175072.383, 71, B04, S00, 1
B04, Trade, 213108.133, 71, B04, S02, 1
B04, Trade, 244407.567, 70, B04, S01, 1
B04, Trade, 244433.300, 70, B04, S00, 1
B05, 16
B05, Trade, 34988.267, 73, B05, S03, 1
B05, Trade, 44438.583, 72, B05, S01, 1
B05, Trade, 48266.600, 72, B05, S00, 1
B05, Trade, 51565.133, 68, B05, S02, 1
B05, Trade, 83504.750, 73, B05, S04, 1
B05, Trade, 84824.033, 73, B05, S00, 1
B05, Trade, 84832.367, 73, B05, S04, 1
B05, Trade, 94729.183, 71, S00, B05, 1
B05, Trade, 99597.317, 73, B05, S00, 1
B05, Trade, 109063.217, 71, B05, S00, 1
B05, Trade, 111544.000, 73, B05, S00, 1
B05, Trade, 125009.000, 68, B05, S02, 1
B05, Trade, 159065.050, 70, B05, S00, 1
B05, Trade, 159793.117, 73, B05, S00, 1
B05, Trade, 160424.850, 69, B05, S00, 1
B05, Trade, 185898.700, 72, B05, S02, 1
B06, 100
B06, Trade, 178902.267, 76, B06, S00, 1
B06, Trade, 178946.167, 75, B06, S03, 1
B06, Trade, 179007.567, 76, B06, S03, 1
B06, Trade, 179841.950, 76, B06, S00, 1
B06, Trade, 179959.267, 72, B06, S00, 1
B06, Trade, 180063.550, 74, B06, S04, 1
B06, Trade, 180255.133, 76, B06, S01, 1
B06, Trade, 180539.883, 75, B06, S02, 1
B06, Trade, 180772.417, 76, B06, S05, 1
B06, Trade, 180892.333, 75, B06, S04, 1
B06, Trade, 181040.283, 75, B06, S04, 1
B06, Trade, 181128.133, 76, B06, S05, 1
B06, Trade, 181654.917, 73, B06, S04, 1
B06, Trade, 181779.217, 71, S04, B06, 1
B06, Trade, 182891.200, 75, B06, S00, 1
B06, Trade, 183034.583, 75, B06, S00, 1
B06, Trade, 183436.983, 71, B06, S01, 1
B06, Trade, 184449.450, 72, S04, B06, 1
B06, Trade, 186353.133, 75, B06, S04, 1
B06, Trade, 186438.450, 75, B06, S03, 1
B06, Trade, 186668.400, 73, B06, S00, 1
B06, Trade, 194630.483, 76, B06, S04, 1
B06, Trade, 196580.450, 75, B06, S04, 1
B06, Trade, 198530.017, 74, B06, S04, 1
B06, Trade, 198582.017, 74, B06, S02, 1
B06, Trade, 199025.167, 76, B06, S02, 1
B06, Trade, 199551.317, 74, B06, S02, 1
B06, Trade, 201341.667, 75, B06, S02, 1
B06, Trade, 201708.983, 75, B06, S03, 1
B06, Trade, 202228.333, 76, B06, S02, 1
B06, Trade, 202261.950, 75, B06, S05, 1
B06, Trade, 203556.200, 74, B06, S02, 1
B06, Trade, 204539.617, 73, B06, S04, 1
B06, Trade, 206060.483, 75, B06, S02, 1
B06, Trade, 206907.600, 76, B06, S04, 1
B06, Trade, 208104.867, 73, B06, S02, 1
B06, Trade, 209669.950, 75, B06, S03, 1
B06, Trade, 209748.733, 76, B06, S01, 1
B06, Trade, 210409.550, 74, B06, S02, 1
B06, Trade, 210530.100, 73, B06, S04, 1
B06, Trade, 210583.133, 74, B06, S01, 1
B06, Trade, 210595.083, 73, B06, S02, 1
B06, Trade, 210791.233, 75, B06, S02, 1
B06, Trade, 210802.583, 73, S04, B06, 1
