B00, 0
B01, 0
B02, 1
B02, Trade, 177149.183, 65, B02, S00, 1
B03, 1
B03, Trade, 178953.333, 68, B03, S00, 1
B04, 0
B05, 10
B05, Trade, 156580.133, 73, B05, S02, 1
B05, Trade, 158164.583, 73, B05, S02, 1
B05, Trade, 194911.283, 73, S05, B05, 1
B05, Trade, 194954.383, 72, B05, S00, 1
B05, Trade, 197046.867, 73, B05, S00, 1
B05, Trade, 197819.283, 73, B05, S01, 1
B05, Trade, 199283.600, 70, B05, S01, 1
B05, Trade, 201509.333, 72, B05, S02, 1
B05, Trade, 220632.833, 73, B05, S00, 1
B05, Trade, 251781.883, 73, B05, S01, 1
B06, 60
B06, Trade, 50488.667, 76, B06, S03, 1
B06, Trade, 50602.117, 76, B06, S03, 1
B06, Trade, 50707.567, 76, B06, S00, 1
B06, Trade, 50831.450, 76, B06, S03, 1
B06, Trade, 50888.783, 67, B06, S00, 1
B06, Trade, 51068.733, 76, B06, S00, 1
B06, Trade, 51311.800, 76, B06, S03, 1
B06, Trade, 51338.417, 76, B06, S05, 1
B06, Trade, 51664.617, 76, B06, S03, 1
B06, Trade, 51977.150, 76, B06, S04, 1
B06, Trade, 52180.833, 76, B06, S03, 1
B06, Trade, 52231.733, 76, B06, S00, 1
B06, Trade, 52478.350, 76, B06, S04, 1
B06, Trade, 52659.967, 76, B06, S03, 1
B06, Trade, 52907.883, 76, B06, S00, 1
B06, Trade, 53012.017, 76, B06, S03, 1
B06, Trade, 53216.783, 76, B06, S04, 1
B06, Trade, 53456.917, 76, B06, S03, 1
B06, Trade, 53820.517, 76, B06, S00, 1
B06, Trade, 54051.850, 76, B06, S04, 1
B06, Trade, 54156.300, 76, B06, S05, 1
B06, Trade, 54157.400, 74, B06, S03, 1
B06, Trade, 54427.350, 76, B06, S03, 1
B06, Trade, 55079.933, 76, B06, S03, 1
B06, Trade, 55338.633, 76, B06, S00, 1
B06, Trade, 55667.217, 76, B06, S00, 1
B06, Trade, 55674.867, 76, B06, S02, 1
B06, Trade, 56015.133, 76, B06, S00, 1
B06, Trade, 56207.950, 76, B06, S00, 1
B06, Trade, 56315.800, 76, B06, S00, 1
B06, Trade, 56562.233, 76, B06, S03, 1
B06, Trade, 56847.533, 73, B06, S03, 1
B06, Trade, 56982.950, 76, B06, S03, 1
B06, Trade, 57099.583, 76, B06, S03, 1
B06, Trade, 57141.683, 76, B06, S03, 1
B06, Trade, 57232.067, 76, B06, S00, 1
B06, Trade, 57462.100, 76, B06, S03, 1
B06, Trade, 89971.550, 76, B06, S03, 1
B06, Trade, 102045.300, 76, B06, S02, 1
B06, Trade, 103538.850, 76, B06, S00, 1
B06, Trade, 144803.067, 76, B06, S03, 1
B06, Trade, 145089.067, 76, B06, S04, 1
B06, Trade, 147494.600, 76, B06, S00, 1
B06, Trade, 148771.400, 76, B06, S06, 1
B06, Trade, 149508.900, 76, B06, S03, 1
B06, Trade, 149965.583, 76, B06, S02, 1
B06, Trade, 150380.033, 75, B06, S03, 1
B06, Trade, 173533.750, 71, B06, S00, 1
B06, Trade, 227362.683, 76, S04, B06, 1
B06, Trade, 230069.267, 76, B06, S03, 1
B06, Trade, 243257.083, 76, B06, S03, 1
B06, Trade, 243515.467, 76, B06, S04, 1
B06, Trade, 246341.017, 76, B06, S03, 1
B06, Trade, 248738.083, 76, B06, S05, 1
B06, Trade, 248937.017, 74, B06, S03, 1
B06, Trade, 249395.600, 75, B06, S03, 1
B06, Trade, 249594.133, 76, B06, S00, 1
B06, Trade, 250727.683, 76, B06, S04, 1
B06, Trade, 250812.733, 76, B06, S05, 1
B06, Trade, 251235.333, 76, B06, S01, 1
B07, 66
B07, Trade, 9135.800, 79, B07, S02, 1
B07, Trade, 9864.217, 77, B07, S03, 1
B07, Trade, 9954.267, 75, B07, S03, 1
B07, Trade, 35159.050, 74, B07, S00, 1
B07, Trade, 37223.733, 79, B07, S04, 1
B07, Trade, 37346.517, 79, B07, S04, 1
B07, Trade, 40021.567, 77, B07, S04, 1
B07, Trade, 40583.417, 79, B07, S02, 1
B07, Trade, 40748.217, 79, B07, S03, 1
B07, Trade, 41738.333, 79, B07, S04, 1
B07, Trade, 42594.867, 79, B07, S04, 1
B07, Trade, 42632.233, 79, B07, S02, 1
B07, Trade, 43074.383, 79, B07, S03, 1
B07, Trade, 50714.517, 77, B07, S05, 1
B07, Trade, 53612.883, 79, B07, S06, 1
B07, Trade, 54780.750, 78, B07, S00, 1
B07, Trade, 56209.867, 76, B07, S00, 1
B07, Trade, 57224.433, 78, B07, S00, 1
B07, Trade, 57405.267, 75, B07, S00, 1
B07, Trade, 58417.067, 77, B07, S02, 1
B07, Trade, 59891.300, 78, B07, S02, 1
B07, Trade, 64515.367, 77, B07, S02, 1
B07, Trade, 72156.367, 75, B07, S04, 1
B07, Trade, 75677.883, 76, B07, S03, 1
B07, Trade, 76603.000, 78, B07, S04, 1
B07, Trade, 77230.667, 75, B07, S04, 1
B07, Trade, 79431.467, 79, B07, S02, 1
B07, Trade, 83771.167, 79, B07, S00, 1
B07, Trade, 87687.883, 79, B07, S03, 1
B07, Trade, 87759.000, 78, B07, S00, 1
B07, Trade, 90021.333, 79, B07, S03, 1
B07, Trade, 145618.517, 77, B07, S04, 1
B07, Trade, 147671.350, 76, B07, S03, 1
B07, Trade, 148137.817, 79, B07, S04, 1
B07, Trade, 149380.450, 79, B07, S00, 1
B07, Trade, 150659.233, 74, B07, S03, 1
B07, Trade, 150709.083, 78, B07, S03, 1
B07, Trade, 157929.017, 78, B07, S01, 1
B07, Trade, 164445.000, 79, B07, S02, 1
B07, Trade, 170975.167, 77, B07, S04, 1
B07, Trade, 195140.917, 78, B07, S06, 1
B07, Trade, 195270.183, 79, B07, S00, 1
B07, Trade, 197715.650, 79, B07, S02, 1
B07, Trade, 197777.317, 75, B07, S02, 1
B07, Trade, 201931.650, 79, B07, S02, 1
B07, Trade, 202776.917, 75, S02, B07, 1
B07, Trade, 202911.483, 79, B07, S02, 1
B07, Trade, 203305.417, 79, B07, S05, 1
B07, Trade, 204527.167, 79, B07, S02, 1
B07, Trade, 205247.100, 79, B07, S00, 1
B07, Trade, 205348.750, 79, B07, S02, 1
B07, Trade, 205474.483, 79, B07, S00, 1
B07, Trade, 206394.867, 78, B07, S05, 1
B07, Trade, 208143.350, 79, B07, S05, 1
B07, Trade, 217721.217, 79, B07, S04, 1
B07, Trade, 220848.450, 75, B07, S04, 1
B07, Trade, 228568.850, 79, B07, S00, 1
B07, Trade, 229048.300, 78, B07, S05, 1
B07, Trade, 229436.833, 77, B07, S03, 1
B07, Trade, 242372.300, 78, B07, S03, 1
B07, Trade, 245269.267, 78, B07, S02, 1
B07, Trade, 248292.317, 77, B07, S05, 1
B07, Trade, 248386.300, 76, B07, S05, 1
B07, Trade, 248448.817, 78, B07, S05, 1
B07, Trade, 248737.867, 78, B07, S04, 1
B07, Trade, 250622.467, 79, B07, S03, 1
B08, 100
B08, Trade, 216718.700, 82, B08, S04, 1
B08, Trade, 216721.000, 82, B08, S06, 1
B08, Trade, 216823.083, 82, B08, S01, 1
B08, Trade, 216930.717, 82, B08, S04, 1
B08, Trade, 217267.267, 82, B08, S04, 1
B08, Trade, 217311.217, 82, B08, S00, 1
B08, Trade, 217378.783, 82, B08, S04, 1
B08, Trade, 217573.383, 82, B08, S06, 1
B08, Trade, 217721.017, 82, B08, S01, 1
B08, Trade, 217766.767, 82, B08, S05, 1
B08, Trade, 217853.233, 82, B08, S00, 1
B08, Trade, 218054.650, 82, B08, S05, 1
B08, Trade, 218184.417, 82, B08, S01, 1
B08, Trade, 218304.817, 77, B08, S02, 1
B08, Trade, 218334.783, 82, B08, S00, 1
B08, Trade, 218400.150, 82, B08, S06, 1
B08, Trade, 218517.333, 82, B08, S06, 1
B08, Trade, 218766.033, 82, B08, S00, 1
B08, Trade, 218876.900, 82, B08, S00, 1
B08, Trade, 218913.117, 82, B08, S04, 1
B08, Trade, 219004.400, 82, B08, S02, 1
B08, Trade, 219017.967, 82, B08, S04, 1
B08, Trade, 219156.517, 82, B08, S01, 1
B08, Trade, 219230.433, 82, B08, S00, 1
B08, Trade, 219353.383, 82, B08, S00, 1
B08, Trade, 219448.767, 82, B08, S04, 1
B08, Trade, 219457.850, 82, B08, S06, 1
B08, Trade, 219855.017, 82, B08, S00, 1
B08, Trade, 219887.750, 82, B08, S04, 1
B08, Trade, 219942.817, 82, B08, S04, 1
B08, Trade, 219963.483, 82, B08, S04, 1
B08, Trade, 220495.850, 82, B08, S06, 1
B08, Trade, 220531.667, 82, B08, S04, 1
B08, Trade, 220634.467, 80, B08, S04, 1
B08, Trade, 220759.850, 82, B08, S05, 1
B08, Trade, 220816.133, 82, B08, S04, 1
B08, Trade, 220847.017, 78, B08, S05, 1
B08, Trade, 220853.200, 82, B08, S05, 1
B08, Trade, 220894.783, 79, B08, S04, 1
B08, Trade, 220953.600, 82, B08, S06, 1
B08, Trade, 221071.450, 82, B08, S00, 1
B08, Trade, 221160.383, 82, B08, S04, 1
B08, Trade, 221221.200, 82, B08, S04, 1
B08, Trade, 221331.283, 82, B08, S04, 1
B08, Trade, 221342.033, 79, B08, S04, 1
B08, Trade, 221378.200, 82, B08, S05, 1
B08, Trade, 221845.333, 82, B08, S06, 1
B08, Trade, 222330.467, 82, B08, S05, 1
B08, Trade, 222460.783, 82, B08, S06, 1
B08, Trade, 222710.533, 82, B08, S04, 1
B08, Trade, 222864.367, 82, B08, S00, 1
B08, Trade, 223013.450, 82, B08, S05, 1
B08, Trade, 223115.467, 82, B08, S04, 1
B08, Trade, 223675.350, 82, B08, S03, 1
B08, Trade, 223767.667, 82, B08, S05, 1
B08, Trade, 223884.100, 82, B08, S00, 1
B08, Trade, 224518.367, 82, B08, S04, 1
B08, Trade, 225240.850, 82, B08, S02, 1
B08, Trade, 225385.500, 82, B08, S04, 1
B08, Trade, 225433.650, 82, B08, S03, 1
B08, Trade, 225833.067, 82, B08, S03, 1
B08, Trade, 226131.283, 82, B08, S04, 1
B08, Trade, 226191.017, 82, B08, S05, 1
B08, Trade, 226449.733, 82, B08, S03, 1
B08, Trade, 226738.550, 82, B08, S01, 1
B08, Trade, 227524.567, 82, B08, S05, 1
B08, Trade, 228380.133, 82, B08, S00, 1
B08, Trade, 229446.333, 82, B08, S05, 1
B08, Trade, 229758.117, 82, B08, S00, 1
B08, Trade, 230069.200, 82, B08, S04, 1
B08, Trade, 231312.983, 82, B08, S04, 1
B08, Trade, 232022.083, 82, B08, S02, 1
B08, Trade, 232914.550, 82, B08, S04, 1
B08, Trade, 233877.467, 82, B08, S00, 1
B08, Trade, 234042.117, 82, B08, S04, 1
B08, Trade, 234615.633, 82, B08, S04, 1
B08, Trade, 234801.367, 82, B08, S05, 1
B08, Trade, 235254.567, 82, B08, S03, 1
B08, Trade, 235503.500, 82, B08, S05, 1
B08, Trade, 235578.200, 82, B08, S03, 1
B08, Trade, 236666.667, 82, B08, S05, 1
B08, Trade, 236740.233, 82, B08, S02, 1
B08, Trade, 236901.750, 82, B08, S03, 1
B08, Trade, 237263.483, 82, B08, S04, 1
B08, Trade, 239534.567, 78, B08, S04, 1
B08, Trade, 244338.433, 77, B08, S04, 1
B08, Trade, 245178.267, 77, B08, S03, 1
B08, Trade, 245268.800, 77, B08, S01, 1
B08, Trade, 246318.533, 77, B08, S05, 1
B08, Trade, 247178.400, 77, B08, S00, 1
B08, Trade, 247927.350, 77, B08, S04, 1
B08, Trade, 248189.617, 77, B08, S01, 1
B08, Trade, 248628.133, 77, B08, S05, 1
B08, Trade, 249593.817, 77, B08, S05, 1
