B00, 0
B01, 0
B02, 1
B02, Trade, 159754.067, 65, B02, S00, 1
B03, 3
B03, Trade, 209480.233, 68, B03, S00, 1
B03, Trade, 247395.967, 68, B03, S03, 1
B03, Trade, 248455.983, 68, B03, S01, 1
B04, 4
B04, Trade, 93611.617, 71, B04, S00, 1
B04, Trade, 211210.767, 70, B04, S03, 1
B04, Trade, 221453.100, 71, B04, S01, 1
B04, Trade, 246082.533, 64, B04, S01, 1
B05, 100
B05, Trade, 210954.917, 73, B05, S03, 1
B05, Trade, 211114.717, 73, B05, S04, 1
B05, Trade, 211180.667, 73, B05, S03, 1
B05, Trade, 211212.083, 73, B05, S00, 1
B05, Trade, 211256.000, 73, B05, S04, 1
B05, Trade, 211366.617, 73, B05, S03, 1
B05, Trade, 211583.517, 73, B05, S03, 1
B05, Trade, 211717.567, 73, B05, S04, 1
B05, Trade, 212249.917, 73, B05, S03, 1
B05, Trade, 212398.867, 73, B05, S03, 1
B05, Trade, 212459.083, 73, B05, S03, 1
B05, Trade, 212529.533, 73, B05, S03, 1
B05, Trade, 212721.933, 73, B05, S04, 1
B05, Trade, 212746.183, 73, B05, S04, 1
B05, Trade, 212778.967, 73, B05, S03, 1
B05, Trade, 213003.333, 73, B05, S03, 1
B05, Trade, 213097.183, 73, B05, S04, 1
B05, Trade, 213119.033, 73, B05, S03, 1
B05, Trade, 213269.183, 73, B05, S04, 1
B05, Trade, 213338.050, 73, B05, S03, 1
B05, Trade, 213694.600, 73, B05, S04, 1
B05, Trade, 213738.333, 73, B05, S03, 1
B05, Trade, 213879.900, 73, B05, S00, 1
B05, Trade, 213887.050, 73, B05, S00, 1
B05, Trade, 213972.817, 73, B05, S03, 1
B05, Trade, 213982.900, 73, B05, S00, 1
B05, Trade, 214008.733, 73, B05, S03, 1
B05, Trade, 214232.767, 73, B05, S03, 1
B05, Trade, 214392.050, 73, B05, S04, 1
B05, Trade, 214417.750, 73, B05, S03, 1
B05, Trade, 214424.350, 73, B05, S03, 1
B05, Trade, 214517.200, 73, B05, S00, 1
B05, Trade, 214596.783, 73, B05, S02, 1
B05, Trade, 214684.367, 73, B05, S03, 1
B05, Trade, 214788.850, 73, B05, S00, 1
B05, Trade, 214978.183, 73, B05, S00, 1
B05, Trade, 215021.683, 71, S04, B05, 1
B05, Trade, 215094.350, 73, B05, S02, 1
B05, Trade, 215141.850, 73, B05, S00, 1
B05, Trade, 215153.050, 72, B05, S04, 1
B05, Trade, 215449.417, 73, B05, S04, 1
B05, Trade, 215466.633, 73, B05, S02, 1
B05, Trade, 215483.883, 73, B05, S03, 1
B05, Trade, 215517.633, 73, B05, S04, 1
B05, Trade, 215799.067, 73, B05, S04, 1
B05, Trade, 215878.567, 73, B05, S04, 1
B05, Trade, 217256.450, 73, B05, S00, 1
B05, Trade, 220723.483, 73, B05, S00, 1
B05, Trade, 220786.150, 73, B05, S00, 1
B05, Trade, 222918.650, 73, B05, S00, 1
B05, Trade, 231323.883, 73, B05, S04, 1
B05, Trade, 231372.167, 73, B05, S03, 1
B05, Trade, 232861.800, 73, B05, S03, 1
B05, Trade, 233476.383, 73, B05, S03, 1
B05, Trade, 234874.667, 73, B05, S03, 1
B05, Trade, 235036.450, 73, B05, S03, 1
B05, Trade, 235231.700, 73, B05, S00, 1
B05, Trade, 236816.067, 73, B05, S03, 1
B05, Trade, 237215.767, 73, B05, S03, 1
B05, Trade, 237414.133, 73, B05, S03, 1
B05, Trade, 237512.917, 73, B05, S04, 1
B05, Trade, 244837.633, 73, B05, S03, 1
B05, Trade, 244939.017, 73, B05, S04, 1
B05, Trade, 245098.900, 68, B05, S01, 1
B05, Trade, 245256.583, 73, B05, S03, 1
B05, Trade, 245292.533, 73, B05, S01, 1
B05, Trade, 245323.883, 73, B05, S01, 1
B05, Trade, 245365.033, 73, B05, S01, 1
B05, Trade, 245643.850, 73, B05, S04, 1
B05, Trade, 245897.167, 73, B05, S03, 1
B05, Trade, 246033.433, 73, B05, S01, 1
B05, Trade, 246070.567, 73, B05, S03, 1
