B00, 0
B01, 0
B02, 0
B03, 4
B03, Trade, 50941.967, 68, B03, S00, 1
B03, Trade, 235179.350, 68, B03, S00, 1
B03, Trade, 236313.783, 68, B03, S01, 1
B03, Trade, 236735.467, 68, B03, S00, 1
B04, 7
B04, Trade, 110815.867, 71, B04, S03, 1
B04, Trade, 114599.067, 71, B04, S01, 1
B04, Trade, 135696.133, 71, B04, S01, 1
B04, Trade, 160870.917, 71, B04, S02, 1
B04, Trade, 163770.067, 71, B04, S02, 1
B04, Trade, 184190.217, 71, B04, S02, 1
B04, Trade, 201549.317, 71, B04, S02, 1
B05, 17
B05, Trade, 43526.333, 73, B05, S00, 1
B05, Trade, 54606.283, 73, B05, S00, 1
B05, Trade, 56510.883, 73, B05, S00, 1
B05, Trade, 57191.483, 71, S04, B05, 1
B05, Trade, 115877.100, 71, B05, S01, 1
B05, Trade, 116209.283, 73, B05, S02, 1
B05, Trade, 116227.800, 73, B05, S01, 1
B05, Trade, 116587.917, 73, S03, B05, 1
B05, Trade, 117680.050, 73, B05, S02, 1
B05, Trade, 141777.283, 73, B05, S00, 1
B05, Trade, 184562.950, 72, B05, S02, 1
B05, Trade, 186488.317, 73, B05, S02, 1
B05, Trade, 186944.400, 73, B05, S02, 1
B05, Trade, 199604.483, 73, B05, S03, 1
B05, Trade, 213497.483, 73, B05, S04, 1
B05, Trade, 232355.367, 69, B05, S00, 1
B05, Trade, 253753.917, 73, B05, S00, 1
B06, 83
B06, Trade, 5397.533, 73, B06, S04, 1
B06, Trade, 15679.683, 76, B06, S02, 1
B06, Trade, 18125.700, 72, B06, S02, 1
B06, Trade, 20075.550, 73, B06, S03, 1
B06, Trade, 20223.333, 75, B06, S03, 1
B06, Trade, 20680.133, 76, B06, S03, 1
B06, Trade, 37406.950, 74, B06, S04, 1
B06, Trade, 37481.083, 76, B06, S00, 1
B06, Trade, 38116.467, 74, B06, S04, 1
B06, Trade, 39620.233, 76, B06, S04, 1
B06, Trade, 41614.383, 76, B06, S04, 1
B06, Trade, 42128.867, 76, B06, S04, 1
B06, Trade, 42160.083, 76, B06, S06, 1
B06, Trade, 42190.050, 76, B06, S04, 1
B06, Trade, 43142.417, 76, B06, S03, 1
B06, Trade, 46723.533, 73, B06, S01, 1
B06, Trade, 54330.517, 75, B06, S04, 1
B06, Trade, 86620.933, 76, B06, S03, 1
B06, Trade, 87120.500, 76, B06, S06, 1
B06, Trade, 88606.233, 76, B06, S05, 1
B06, Trade, 88935.350, 76, B06, S05, 1
B06, Trade, 89461.550, 76, B06, S03, 1
B06, Trade, 91054.200, 76, B06, S03, 1
B06, Trade, 91738.000, 75, B06, S05, 1
B06, Trade, 92978.800, 76, B06, S06, 1
B06, Trade, 103103.733, 76, B06, S01, 1
B06, Trade, 105330.333, 76, B06, S03, 1
B06, Trade, 108530.417, 76, B06, S03, 1
B06, Trade, 108930.050, 76, B06, S05, 1
B06, Trade, 109053.433, 76, B06, S05, 1
B06, Trade, 109955.267, 75, B06, S02, 1
B06, Trade, 110258.283, 75, B06, S05, 1
B06, Trade, 110276.650, 76, B06, S02, 1
B06, Trade, 110453.633, 76, B06, S02, 1
B06, Trade, 112457.500, 76, B06, S02, 1
B06, Trade, 112524.417, 75, B06, S00, 1
B06, Trade, 112616.567, 76, B06, S02, 1
B06, Trade, 113252.267, 76, B06, S02, 1
B06, Trade, 114048.267, 76, B06, S05, 1
B06, Trade, 114373.550, 76, B06, S02, 1
B06, Trade, 114495.517, 75, B06, S02, 1
B06, Trade, 114598.650, 76, B06, S02, 1
B06, Trade, 119066.683, 74, S05, B06, 1
B06, Trade, 135096.933, 72, B06, S02, 1
B06, Trade, 136663.767, 72, B06, S02, 1
B06, Trade, 150586.933, 76, B06, S04, 1
B06, Trade, 173569.367, 76, B06, S02, 1
B06, Trade, 195345.283, 74, B06, S02, 1
B06, Trade, 195437.300, 76, B06, S01, 1
B06, Trade, 195788.683, 76, B06, S03, 1
B06, Trade, 196583.883, 75, B06, S00, 1
B06, Trade, 197100.500, 76, B06, S01, 1
B06, Trade, 197448.217, 75, B06, S01, 1
B06, Trade, 197553.083, 76, B06, S01, 1
B06, Trade, 198251.450, 74, B06, S02, 1
B06, Trade, 198256.917, 76, B06, S02, 1
B06, Trade, 198324.783, 75, B06, S01, 1
B06, Trade, 199123.350, 76, B06, S03, 1
B06, Trade, 199603.367, 76, B06, S01, 1
B06, Trade, 200046.233, 76, B06, S03, 1
B06, Trade, 200260.950, 75, B06, S03, 1
B06, Trade, 200346.467, 76, B06, S02, 1
B06, Trade, 200744.167, 76, B06, S01, 1
B06, Trade, 200790.483, 76, B06, S03, 1
B06, Trade, 201226.583, 76, B06, S03, 1
B06, Trade, 201549.233, 75, B06, S01, 1
B06, Trade, 228475.217, 76, B06, S04, 1
B06, Trade, 232786.500, 75, B06, S01, 1
B06, Trade, 233224.017, 73, B06, S02, 1
B06, Trade, 233363.917, 76, B06, S04, 1
B06, Trade, 235010.600, 72, B06, S04, 1
B06, Trade, 235264.867, 73, B06, S00, 1
B06, Trade, 236422.167, 75, S05, B06, 1
B06, Trade, 253418.933, 76, B06, S06, 1
B06, Trade, 255057.567, 76, B06, S03, 1
B06, Trade, 255352.800, 76, B06, S02, 1
B06, Trade, 255686.100, 76, B06, S05, 1
B06, Trade, 255802.417, 76, B06, S05, 1
B06, Trade, 256662.417, 76, B06, S00, 1
B06, Trade, 256945.117, 76, B06, S00, 1
B06, Trade, 256994.267, 76, B06, S06, 1
B06, Trade, 256994.750, 76, B06, S00, 1
B06, Trade, 258645.067, 76, B06, S06, 1
B07, 100
B07, Trade, 165171.867, 79, B07, S02, 1
B07, Trade, 165252.300, 78, B07, S02, 1
B07, Trade, 165451.550, 79, B07, S05, 1
B07, Trade, 170163.267, 66, B07, S02, 1
B07, Trade, 179482.050, 79, B07, S06, 1
B07, Trade, 180035.183, 79, B07, S01, 1
B07, Trade, 180195.367, 79, B07, S07, 1
B07, Trade, 180251.833, 79, B07, S02, 1
B07, Trade, 180556.867, 79, B07, S07, 1
B07, Trade, 180571.750, 77, B07, S01, 1
B07, Trade, 180584.700, 79, B07, S02, 1
B07, Trade, 180764.467, 79, B07, S02, 1
B07, Trade, 180892.000, 79, B07, S07, 1
B07, Trade, 180982.083, 79, B07, S07, 1
B07, Trade, 181050.533, 79, B07, S07, 1
B07, Trade, 181105.650, 79, B07, S05, 1
B07, Trade, 181235.333, 79, B07, S01, 1
B07, Trade, 181255.100, 79, B07, S01, 1
B07, Trade, 181265.117, 72, B07, S01, 1
B07, Trade, 181291.250, 79, B07, S01, 1
B07, Trade, 181506.733, 79, B07, S02, 1
B07, Trade, 181644.250, 79, B07, S07, 1
B07, Trade, 181659.933, 79, B07, S02, 1
B07, Trade, 181759.433, 79, B07, S01, 1
B07, Trade, 181875.267, 79, B07, S02, 1
B07, Trade, 181960.450, 79, B07, S02, 1
B07, Trade, 182166.300, 79, B07, S02, 1
B07, Trade, 182269.917, 79, B07, S02, 1
B07, Trade, 182299.267, 78, B07, S04, 1
B07, Trade, 182331.117, 79, B07, S02, 1
B07, Trade, 182503.333, 79, B07, S01, 1
B07, Trade, 182555.383, 79, B07, S02, 1
B07, Trade, 182602.883, 79, B07, S02, 1
B07, Trade, 182845.433, 79, B07, S01, 1
B07, Trade, 182873.550, 79, B07, S02, 1
B07, Trade, 182881.450, 79, B07, S01, 1
B07, Trade, 182893.467, 79, B07, S02, 1
B07, Trade, 182929.717, 79, B07, S01, 1
B07, Trade, 183156.200, 79, B07, S07, 1
B07, Trade, 183170.750, 75, B07, S00, 1
B07, Trade, 183207.050, 79, B07, S01, 1
