Trd, 258484.083, 203
Trd, 258485.350, 207
Trd, 258485.583, 208
Trd, 258486.317, 211
Trd, 258486.417, 208
Trd, 258486.450, 207
Trd, 258487.650, 213
Trd, 258488.017, 216
Trd, 258488.267, 216
Trd, 258488.317, 208
Trd, 258488.500, 214
Trd, 258489.050, 207
Trd, 258489.817, 211
Trd, 258490.233, 219
Trd, 258490.283, 218
Trd, 258490.833, 221
Trd, 258491.583, 220
Trd, 258492.217, 218
Trd, 258492.433, 215
Trd, 258493.317, 210
Trd, 258493.617, 213
Trd, 258494.200, 218
Trd, 258494.633, 219
Trd, 258495.083, 213
Trd, 258495.183, 211
Trd, 258495.467, 210
Trd, 258495.667, 221
Trd, 258496.133, 210
Trd, 258497.133, 209
Trd, 258497.683, 213
Trd, 258497.750, 208
Trd, 258498.883, 215
Trd, 258499.267, 204
Trd, 258499.800, 214
Trd, 258500.450, 203
Trd, 258500.667, 203
Trd, 258500.833, 198
Trd, 258501.800, 218
Trd, 258502.200, 203
Trd, 258502.650, 221
Trd, 258503.500, 222
Trd, 258503.533, 221
Trd, 258504.167, 213
Trd, 258504.333, 211
Trd, 258504.433, 220
Trd, 258504.817, 217
Trd, 258505.317, 222
Trd, 258505.683, 211
Trd, 258506.333, 207
Trd, 258506.883, 215
Trd, 258507.517, 207
Trd, 258507.650, 207
Trd, 258507.717, 206
Trd, 258508.617, 214
Trd, 258509.300, 218
Trd, 258509.667, 214
Trd, 258510.683, 211
Trd, 258511.217, 224
Trd, 258511.233, 222
Trd, 258511.700, 216
Trd, 258511.950, 217
Trd, 258512.133, 207
Trd, 258512.783, 205
Trd, 258512.850, 215
Trd, 258513.300, 216
Trd, 258514.367, 205
Trd, 258514.717, 221
Trd, 258515.333, 215
Trd, 258515.633, 213
Trd, 258516.150, 219
Trd, 258517.283, 222
Trd, 258518.117, 230
Trd, 258518.200, 223
Trd, 258518.933, 228
Trd, 258518.950, 227
Trd, 258519.117, 222
Trd, 258519.633, 217
Trd, 258520.117, 219
Trd, 258520.233, 230
Trd, 258520.950, 213
Trd, 258521.350, 212
Trd, 258521.850, 212
