Trd, 258500.667, 238
Trd, 258500.700, 237
Trd, 258501.433, 233
Trd, 258502.467, 239
Trd, 258502.950, 239
Trd, 258503.183, 239
Trd, 258504.233, 244
Trd, 258504.500, 238
Trd, 258505.017, 246
Trd, 258505.250, 263
Trd, 258505.383, 224
Trd, 258505.467, 227
Trd, 258505.750, 243
Trd, 258505.817, 257
Trd, 258506.400, 234
Trd, 258506.800, 236
Trd, 258507.517, 239
Trd, 258508.300, 240
Trd, 258508.400, 246
Trd, 258508.817, 249
Trd, 258508.950, 246
Trd, 258509.333, 258
Trd, 258509.667, 241
Trd, 258510.350, 243
Trd, 258510.517, 261
Trd, 258510.600, 243
Trd, 258510.850, 242
Trd, 258511.417, 237
Trd, 258511.950, 249
Trd, 258512.150, 251
Trd, 258512.467, 237
Trd, 258512.483, 233
Trd, 258514.250, 232
Trd, 258514.350, 229
Trd, 258514.767, 241
Trd, 258515.983, 233
Trd, 258516.067, 233
Trd, 258516.150, 238
Trd, 258516.633, 245
Trd, 258517.217, 263
Trd, 258517.350, 242
Trd, 258518.067, 242
Trd, 258518.617, 259
Trd, 258519.033, 243
Trd, 258519.817, 249
Trd, 258520.567, 242
Trd, 258520.983, 256
Trd, 258521.700, 246
Trd, 258521.967, 248
Trd, 258522.150, 245
Trd, 258522.233, 244
Trd, 258522.800, 248
Trd, 258523.117, 238
Trd, 258523.867, 230
Trd, 258523.883, 229
Trd, 258523.917, 249
Trd, 258524.250, 252
Trd, 258524.800, 239
Trd, 258524.833, 238
Trd, 258525.217, 243
Trd, 258525.917, 244
Trd, 258526.083, 261
Trd, 258527.350, 242
Trd, 258527.750, 244
Trd, 258527.917, 254
Trd, 258528.117, 244
Trd, 258528.267, 243
Trd, 258528.550, 242
Trd, 258529.800, 233
Trd, 258530.517, 247
Trd, 258530.533, 241
Trd, 258531.700, 258
Trd, 258531.783, 246
Trd, 258531.933, 238
Trd, 258532.867, 239
Trd, 258533.617, 244
Trd, 258534.667, 246
Trd, 258534.700, 260
Trd, 258534.750, 246
Trd, 258535.300, 235
Trd, 258535.333, 233
Trd, 258535.700, 238
Trd, 258536.583, 254
Trd, 258537.567, 252
Trd, 258537.617, 251
Trd, 258537.783, 244
Trd, 258538.433, 241
Trd, 258539.267, 240
Trd, 258539.550, 246
Trd, 258540.200, 242
Trd, 258540.317, 241
Trd, 258540.867, 263
Trd, 258541.533, 262
Trd, 258541.733, 234
Trd, 258541.867, 241
Trd, 258542.483, 236
Trd, 258543.300, 238
Trd, 258543.617, 244
Trd, 258543.800, 243
Trd, 258544.350, 244
Trd, 258544.467, 245
Trd, 258544.567, 268
Trd, 258544.683, 244
Trd, 258546.133, 235
Trd, 258546.350, 236
Trd, 258546.567, 240
Trd, 258546.667, 234
Trd, 258546.700, 244
Trd, 258546.833, 248
Trd, 258547.650, 263
Trd, 258547.767, 235
Trd, 258549.067, 237
Trd, 258549.567, 238
Trd, 258549.900, 244
Trd, 258550.517, 239
Trd, 258550.750, 236
Trd, 258551.067, 250
Trd, 258551.567, 237
Trd, 258551.717, 240
Trd, 258551.767, 233
Trd, 258551.883, 241
Trd, 258552.067, 231
Trd, 258552.733, 240
Trd, 258553.550, 244
Trd, 258554.350, 244
Trd, 258554.683, 245
Trd, 258554.733, 241
Trd, 258555.233, 243
Trd, 258555.617, 241
Trd, 258556.200, 234
Trd, 258556.767, 230
Trd, 258556.850, 226
Trd, 258557.067, 229
Trd, 258557.567, 235
Trd, 258558.800, 236
Trd, 258559.633, 238
Trd, 258559.967, 243
Trd, 258561.467, 244
Trd, 258561.783, 245
Trd, 258561.867, 263
Trd, 258562.167, 244
Trd, 258562.467, 243
Trd, 258562.483, 250
Trd, 258562.650, 255
Trd, 258562.867, 260
Trd, 258564.050, 240
Trd, 258564.200, 240
Trd, 258564.417, 240
Trd, 258565.100, 248
Trd, 258565.283, 241
Trd, 258565.483, 240
Trd, 258565.800, 245
Trd, 258566.117, 239
Trd, 258566.967, 252
Trd, 258567.100, 236
Trd, 258567.450, 236
Trd, 258567.483, 233
Trd, 258567.750, 256
Trd, 258568.517, 244
Trd, 258569.150, 248
Trd, 258569.800, 255
Trd, 258569.833, 260
Trd, 258570.700, 248
Trd, 258570.817, 247
Trd, 258570.833, 244
Trd, 258570.950, 235
Trd, 258571.517, 234
Trd, 258571.967, 240
Trd, 258573.200, 244
Trd, 258573.317, 235
Trd, 258573.450, 234
Trd, 258573.717, 251
Trd, 258574.217, 255
Trd, 258574.433, 247
Trd, 258574.617, 234
Trd, 258574.650, 233
Trd, 258575.150, 238
Trd, 258575.383, 237
Trd, 258577.583, 243
Trd, 258577.750, 245
Trd, 258578.567, 245
Trd, 258578.583, 252
Trd, 258578.600, 237
Trd, 258578.700, 257
Trd, 258579.600, 249
Trd, 258580.467, 248
Trd, 258581.200, 236
Trd, 258581.300, 235
Trd, 258581.467, 233
Trd, 258582.967, 233
Trd, 258583.067, 231
Trd, 258583.200, 232
Trd, 258583.400, 230
Trd, 258583.450, 240
Trd, 258583.550, 246
Trd, 258584.617, 237
Trd, 258584.683, 237
Trd, 258585.067, 238
Trd, 258585.233, 246
Trd, 258585.967, 261
Trd, 258586.067, 236
Trd, 258587.583, 240
Trd, 258587.650, 248
Trd, 258588.650, 242
Trd, 258589.567, 238
Trd, 258589.767, 241
Trd, 258590.917, 236
Trd, 258590.983, 225
Trd, 258591.050, 237
Trd, 258591.067, 238
Trd, 258591.783, 242
Trd, 258592.117, 246
Trd, 258592.150, 241
Trd, 258592.667, 243
Trd, 258592.867, 253
