dynamic_market/change_k_outputs/0_different_shock/change_K_4, 259200, 240, 249, PRDE, 18960483, 60, 316008.050000, 
dynamic_market/change_k_outputs/0_different_shock/change_K_6, 259200, 225, 246, PRDE, 18210236, 60, 303503.933333, 
