Trd, 863331.618, 99
Trd, 863331.984, 110
Trd, 863332.618, 108
Trd, 863332.868, 100
Trd, 863333.318, 100
Trd, 863333.418, 98
Trd, 863333.434, 101
Trd, 863333.584, 113
Trd, 863334.051, 114
Trd, 863334.601, 97
Trd, 863334.968, 100
Trd, 863335.384, 115
Trd, 863335.734, 120
Trd, 863335.834, 118
Trd, 863336.018, 105
Trd, 863336.251, 109
Trd, 863336.434, 99
Trd, 863336.851, 98
Trd, 863337.018, 99
Trd, 863337.351, 97
Trd, 863337.601, 95
Trd, 863337.751, 98
Trd, 863338.568, 103
Trd, 863338.618, 99
Trd, 863338.634, 112
Trd, 863338.801, 87
Trd, 863339.168, 123
Trd, 863339.184, 124
Trd, 863339.484, 95
Trd, 863339.684, 93
Trd, 863340.451, 94
Trd, 863341.068, 96
Trd, 863341.184, 93
Trd, 863341.201, 97
Trd, 863341.551, 89
Trd, 863341.734, 98
Trd, 863342.151, 100
Trd, 863342.951, 90
Trd, 863343.201, 90
Trd, 863343.351, 91
Trd, 863343.684, 101
Trd, 863343.884, 101
Trd, 863344.068, 102
Trd, 863344.418, 111
Trd, 863345.084, 85
Trd, 863345.534, 87
Trd, 863346.151, 95
Trd, 863346.568, 98
Trd, 863346.918, 91
Trd, 863347.118, 89
Trd, 863347.451, 104
Trd, 863347.851, 96
Trd, 863347.951, 95
Trd, 863348.201, 84
Trd, 863348.384, 102
Trd, 863348.651, 99
Trd, 863348.834, 100
Trd, 863349.418, 87
Trd, 863349.484, 105
Trd, 863349.501, 112
Trd, 863349.768, 88
Trd, 863350.984, 85
Trd, 863351.101, 84
Trd, 863351.934, 87
Trd, 863352.134, 88
Trd, 863352.384, 92
Trd, 863352.451, 85
Trd, 863352.618, 101
Trd, 863352.934, 102
Trd, 863353.434, 104
Trd, 863353.568, 104
Trd, 863353.668, 99
Trd, 863354.451, 109
Trd, 863354.501, 111
Trd, 863354.601, 98
Trd, 863354.618, 97
Trd, 863355.284, 104
Trd, 863355.351, 105
Trd, 863355.568, 96
Trd, 863355.784, 95
Trd, 863356.151, 94
Trd, 863356.401, 100
Trd, 863356.651, 104
Trd, 863357.618, 104
Trd, 863357.901, 95
Trd, 863358.218, 93
Trd, 863359.184, 109
Trd, 863359.301, 112
Trd, 863359.518, 115
Trd, 863359.984, 103
Trd, 863360.484, 98
Trd, 863360.768, 89
Trd, 863360.951, 87
Trd, 863361.168, 89
Trd, 863361.268, 98
Trd, 863361.484, 88
Trd, 863362.334, 107
Trd, 863362.451, 95
Trd, 863362.468, 79
Trd, 863362.934, 90
Trd, 863363.218, 104
Trd, 863363.268, 93
Trd, 863364.084, 98
Trd, 863364.151, 99
Trd, 863365.168, 94
Trd, 863365.234, 98
Trd, 863365.468, 97
Trd, 863365.718, 94
Trd, 863365.818, 98
Trd, 863366.018, 93
Trd, 863366.134, 104
Trd, 863366.384, 107
Trd, 863366.784, 108
Trd, 863367.234, 107
Trd, 863367.401, 91
Trd, 863367.451, 84
Trd, 863368.051, 107
Trd, 863369.301, 100
Trd, 863369.568, 104
Trd, 863370.134, 100
Trd, 863370.234, 101
Trd, 863370.568, 100
Trd, 863370.684, 104
Trd, 863370.951, 98
Trd, 863371.034, 109
Trd, 863371.134, 95
Trd, 863371.668, 110
Trd, 863371.801, 98
Trd, 863372.534, 112
Trd, 863372.568, 113
Trd, 863372.634, 99
Trd, 863372.751, 97
Trd, 863372.951, 95
Trd, 863373.368, 93
Trd, 863373.634, 113
Trd, 863374.351, 114
Trd, 863374.484, 97
Trd, 863374.501, 116
Trd, 863375.034, 85
Trd, 863375.251, 88
Trd, 863375.734, 84
Trd, 863376.018, 79
Trd, 863376.134, 90
Trd, 863376.184, 93
Trd, 863376.234, 82
Trd, 863376.301, 79
Trd, 863376.551, 98
Trd, 863377.001, 78
Trd, 863377.684, 88
Trd, 863377.768, 90
Trd, 863379.418, 98
Trd, 863379.551, 87
Trd, 863380.084, 103
Trd, 863380.434, 104
Trd, 863380.584, 105
Trd, 863380.701, 111
Trd, 863381.018, 110
Trd, 863381.901, 107
Trd, 863382.384, 102
Trd, 863382.734, 98
Trd, 863382.834, 111
Trd, 863383.234, 97
Trd, 863383.401, 97
Trd, 863383.451, 96
Trd, 863383.534, 95
Trd, 863383.851, 108
Trd, 863384.018, 112
Trd, 863384.784, 98
Trd, 863385.084, 92
Trd, 863385.401, 92
Trd, 863385.668, 93
Trd, 863385.918, 95
Trd, 863385.951, 87
Trd, 863386.001, 99
Trd, 863386.201, 100
Trd, 863386.518, 105
Trd, 863388.151, 98
Trd, 863388.201, 101
Trd, 863388.351, 97
Trd, 863388.784, 97
Trd, 863388.818, 96
Trd, 863389.234, 96
Trd, 863389.401, 97
Trd, 863390.318, 99
Trd, 863390.368, 100
Trd, 863391.901, 97
Trd, 863392.168, 98
Trd, 863392.301, 95
Trd, 863392.934, 93
Trd, 863393.918, 99
Trd, 863394.068, 104
