B00, 0
B01, 0
B02, 0
B03, 0
B04, 5
B04, Trade, 25437.533, 71, B04, S02, 1
B04, Trade, 63756.833, 64, B04, S00, 1
B04, Trade, 109066.917, 69, B04, S02, 1
B04, Trade, 110513.650, 71, B04, S04, 1
B04, Trade, 789771.551, 71, B04, S00, 1
B05, 5
B05, Trade, 69965.700, 70, B05, S00, 1
B05, Trade, 116180.967, 72, B05, S04, 1
B05, Trade, 139516.833, 72, B05, S03, 1
B05, Trade, 269144.200, 72, B05, S03, 1
B05, Trade, 793078.234, 70, B05, S01, 1
B06, 7
B06, Trade, 106828.100, 74, B06, S04, 1
B06, Trade, 107101.633, 73, B06, S00, 1
B06, Trade, 158852.283, 73, B06, S04, 1
B06, Trade, 339350.550, 75, B06, S03, 1
B06, Trade, 447459.817, 73, B06, S01, 1
B06, Trade, 642500.817, 73, B06, S04, 1
B06, Trade, 784821.651, 75, B06, S02, 1
B07, 100
B07, Trade, 64554.783, 79, B07, S04, 1
B07, Trade, 72236.967, 79, B07, S05, 1
B07, Trade, 73630.200, 77, B07, S03, 1
B07, Trade, 74249.250, 78, B07, S01, 1
B07, Trade, 75788.167, 79, B07, S03, 1
B07, Trade, 76355.300, 79, B07, S00, 1
B07, Trade, 76469.833, 79, B07, S01, 1
B07, Trade, 76550.967, 78, B07, S01, 1
B07, Trade, 80603.617, 73, B07, S04, 1
B07, Trade, 80688.817, 72, S04, B07, 1
B07, Trade, 110587.583, 71, B07, S04, 1
B07, Trade, 139928.700, 76, B07, S04, 1
B07, Trade, 152255.617, 75, B07, S02, 1
B07, Trade, 155484.017, 75, B07, S04, 1
B07, Trade, 188566.967, 75, B07, S04, 1
B07, Trade, 189832.217, 75, B07, S02, 1
B07, Trade, 193525.600, 75, B07, S04, 1
B07, Trade, 237687.000, 79, B07, S00, 1
B07, Trade, 237776.800, 79, B07, S04, 1
B07, Trade, 238420.733, 79, B07, S04, 1
B07, Trade, 238650.167, 79, B07, S02, 1
B07, Trade, 238923.233, 79, B07, S00, 1
B07, Trade, 240145.200, 79, B07, S04, 1
B07, Trade, 240493.400, 79, B07, S03, 1
B07, Trade, 241406.750, 79, B07, S04, 1
B07, Trade, 241650.267, 79, B07, S04, 1
B07, Trade, 242478.717, 79, B07, S04, 1
B07, Trade, 243663.767, 79, B07, S04, 1
B07, Trade, 244062.600, 79, B07, S02, 1
B07, Trade, 262144.967, 75, B07, S03, 1
B07, Trade, 264527.583, 75, B07, S02, 1
B07, Trade, 265749.967, 75, B07, S03, 1
B07, Trade, 266095.750, 75, B07, S02, 1
B07, Trade, 280331.517, 79, B07, S04, 1
B07, Trade, 283457.067, 74, B07, S04, 1
B07, Trade, 283566.317, 74, B07, S04, 1
B07, Trade, 310836.350, 74, B07, S04, 1
B07, Trade, 324579.767, 75, B07, S00, 1
B07, Trade, 327162.500, 75, B07, S00, 1
B07, Trade, 327320.217, 75, B07, S02, 1
B07, Trade, 328707.133, 75, B07, S03, 1
B07, Trade, 330037.233, 75, B07, S04, 1
B07, Trade, 330655.900, 75, B07, S04, 1
B07, Trade, 345935.600, 75, B07, S01, 1
B07, Trade, 353930.250, 74, B07, S02, 1
B07, Trade, 373982.183, 73, B07, S00, 1
B07, Trade, 381897.967, 74, B07, S03, 1
B07, Trade, 393663.700, 73, B07, S00, 1
B07, Trade, 395935.417, 73, B07, S00, 1
B07, Trade, 415213.133, 73, B07, S00, 1
B07, Trade, 437597.117, 73, B07, S03, 1
B07, Trade, 444011.833, 75, B07, S02, 1
B07, Trade, 449199.183, 75, B07, S03, 1
B07, Trade, 449563.917, 75, B07, S01, 1
