B00, 0
B01, 0
B02, 0
B03, 0
B04, 32
B04, Trade, 31902.050, 69, B04, S01, 1
B04, Trade, 36847.433, 71, B04, S01, 1
B04, Trade, 37929.283, 71, B04, S00, 1
B04, Trade, 62662.133, 69, B04, S03, 1
B04, Trade, 71853.967, 70, B04, S00, 1
B04, Trade, 93462.717, 71, B04, S02, 1
B04, Trade, 166642.983, 71, B04, S00, 1
B04, Trade, 192275.950, 70, B04, S03, 1
B04, Trade, 197576.233, 67, B04, S02, 1
B04, Trade, 198965.617, 69, B04, S01, 1
B04, Trade, 208167.817, 71, B04, S02, 1
B04, Trade, 227709.567, 71, B04, S02, 1
B04, Trade, 238551.583, 71, B04, S02, 1
B04, Trade, 243376.500, 71, B04, S02, 1
B04, Trade, 245167.050, 71, B04, S01, 1
B04, Trade, 250952.533, 69, B04, S02, 1
B04, Trade, 252071.317, 71, B04, S01, 1
B04, Trade, 257943.917, 71, B04, S02, 1
B04, Trade, 270617.367, 70, B04, S02, 1
B04, Trade, 274399.567, 71, B04, S02, 1
B04, Trade, 278619.467, 71, B04, S01, 1
B04, Trade, 289235.950, 70, B04, S02, 1
B04, Trade, 293370.167, 71, B04, S04, 1
B04, Trade, 303757.067, 71, B04, S02, 1
B04, Trade, 304610.217, 71, B04, S00, 1
B04, Trade, 307013.400, 71, B04, S01, 1
B04, Trade, 348160.883, 71, B04, S03, 1
B04, Trade, 352183.233, 71, B04, S03, 1
B04, Trade, 352352.367, 71, B04, S01, 1
B04, Trade, 420386.417, 67, B04, S01, 1
B04, Trade, 439983.917, 71, B04, S00, 1
B04, Trade, 752573.167, 68, B04, S02, 1
B05, 20
B05, Trade, 1664.567, 71, B05, S00, 1
B05, Trade, 9027.017, 73, B05, S00, 1
B05, Trade, 58526.133, 73, B05, S01, 1
B05, Trade, 61629.183, 73, B05, S01, 1
B05, Trade, 63875.600, 72, B05, S01, 1
B05, Trade, 69668.367, 71, B05, S00, 1
B05, Trade, 79712.000, 73, B05, S00, 1
B05, Trade, 80692.783, 71, B05, S01, 1
B05, Trade, 85082.600, 73, B05, S00, 1
B05, Trade, 85395.200, 72, B05, S02, 1
B05, Trade, 109601.400, 73, B05, S05, 1
B05, Trade, 115670.417, 72, B05, S01, 1
B05, Trade, 145485.883, 72, B05, S00, 1
B05, Trade, 146880.483, 70, B05, S03, 1
B05, Trade, 149500.950, 72, B05, S00, 1
B05, Trade, 169647.000, 70, S03, B05, 1
B05, Trade, 248831.050, 73, B05, S01, 1
B05, Trade, 293107.150, 73, B05, S05, 1
B05, Trade, 299028.500, 71, B05, S00, 1
B05, Trade, 299777.183, 72, B05, S01, 1
B06, 100
B06, Trade, 520131.967, 76, B06, S05, 1
B06, Trade, 520755.250, 74, B06, S05, 1
B06, Trade, 521275.283, 76, B06, S03, 1
B06, Trade, 521511.217, 76, B06, S05, 1
B06, Trade, 524579.217, 75, B06, S05, 1
B06, Trade, 525977.283, 74, S02, B06, 1
B06, Trade, 529890.300, 76, B06, S05, 1
B06, Trade, 530040.633, 76, B06, S00, 1
B06, Trade, 530489.750, 75, B06, S00, 1
B06, Trade, 530862.517, 76, B06, S00, 1
B06, Trade, 530920.483, 76, B06, S05, 1
B06, Trade, 540620.333, 76, B06, S02, 1
B06, Trade, 540953.317, 76, B06, S03, 1
B06, Trade, 542337.317, 76, B06, S05, 1
B06, Trade, 543211.050, 72, B06, S03, 1
B06, Trade, 543352.217, 73, B06, S02, 1
B06, Trade, 544140.517, 76, B06, S02, 1
B06, Trade, 547193.050, 76, B06, S05, 1
B06, Trade, 554020.050, 76, B06, S01, 1
B06, Trade, 555517.417, 75, B06, S05, 1
B06, Trade, 562596.117, 74, B06, S00, 1
B06, Trade, 563142.300, 75, B06, S02, 1
B06, Trade, 568437.633, 76, B06, S02, 1
B06, Trade, 569686.150, 76, B06, S01, 1
B06, Trade, 574513.083, 76, B06, S00, 1
B06, Trade, 574624.350, 76, B06, S05, 1
B06, Trade, 578919.467, 75, B06, S01, 1
B06, Trade, 583982.600, 75, B06, S01, 1
B06, Trade, 585117.050, 74, B06, S02, 1
B06, Trade, 598358.550, 76, B06, S00, 1
B06, Trade, 599743.717, 76, B06, S00, 1
B06, Trade, 600887.117, 76, B06, S05, 1
B06, Trade, 602845.467, 76, B06, S05, 1
B06, Trade, 603519.883, 76, B06, S01, 1
B06, Trade, 614206.084, 75, B06, S03, 1
B06, Trade, 614514.184, 75, B06, S05, 1
B06, Trade, 617407.767, 75, B06, S03, 1
B06, Trade, 618217.567, 75, B06, S05, 1
B06, Trade, 619063.217, 76, B06, S00, 1
B06, Trade, 619188.667, 74, B06, S05, 1
B06, Trade, 633481.234, 76, B06, S01, 1
B06, Trade, 635387.284, 73, B06, S05, 1
B06, Trade, 635823.817, 76, B06, S05, 1
B06, Trade, 636010.050, 76, B06, S01, 1
B06, Trade, 636710.550, 76, B06, S05, 1
B06, Trade, 637224.350, 71, B06, S00, 1
B06, Trade, 640815.934, 76, B06, S00, 1
B06, Trade, 640838.167, 76, B06, S00, 1
B06, Trade, 642490.417, 76, B06, S01, 1
B06, Trade, 674001.834, 71, B06, S02, 1
B06, Trade, 684493.717, 73, B06, S05, 1
B06, Trade, 686151.984, 75, B06, S02, 1
B06, Trade, 686283.734, 75, B06, S03, 1
B06, Trade, 686751.050, 76, B06, S01, 1
B06, Trade, 689944.367, 76, B06, S03, 1
B06, Trade, 690807.400, 76, B06, S01, 1
B06, Trade, 692151.884, 76, B06, S00, 1
B06, Trade, 692781.284, 75, B06, S05, 1
B06, Trade, 694381.100, 75, B06, S00, 1
B06, Trade, 696044.417, 76, B06, S00, 1
B06, Trade, 696511.434, 72, B06, S01, 1
B06, Trade, 698201.334, 74, B06, S05, 1
B06, Trade, 707050.600, 72, B06, S01, 1
B06, Trade, 711844.751, 75, B06, S01, 1
B06, Trade, 711896.501, 76, B06, S00, 1
B06, Trade, 720178.667, 74, B06, S02, 1
B06, Trade, 720940.884, 76, B06, S00, 1
B06, Trade, 721915.684, 76, B06, S05, 1
B06, Trade, 723297.051, 76, B06, S01, 1
B06, Trade, 725740.067, 76, B06, S05, 1
B06, Trade, 726873.301, 75, B06, S05, 1
B06, Trade, 749628.867, 75, B06, S02, 1
B06, Trade, 751408.001, 76, B06, S01, 1
B06, Trade, 751435.967, 76, B06, S01, 1
B06, Trade, 751907.901, 76, B06, S05, 1
B06, Trade, 752010.901, 74, B06, S01, 1
B06, Trade, 753995.917, 76, B06, S02, 1
B06, Trade, 763707.284, 76, B06, S01, 1
B06, Trade, 786056.934, 74, B06, S01, 1
B06, Trade, 793010.467, 76, B06, S05, 1
B06, Trade, 801443.801, 75, B06, S05, 1
B06, Trade, 802451.534, 76, B06, S00, 1
B06, Trade, 803381.201, 75, B06, S05, 1
B06, Trade, 803519.051, 74, B06, S02, 1
B06, Trade, 805607.867, 76, B06, S05, 1
B06, Trade, 823402.868, 75, B06, S03, 1
B06, Trade, 823606.368, 76, B06, S00, 1
B06, Trade, 835497.301, 76, B06, S05, 1
B06, Trade, 839693.034, 75, B06, S05, 1
B06, Trade, 841590.718, 76, B06, S00, 1
B06, Trade, 857241.151, 76, B06, S00, 1
B06, Trade, 859800.634, 76, B06, S03, 1
B06, Trade, 860111.251, 75, B06, S00, 1
B06, Trade, 860681.684, 74, B06, S00, 1
B06, Trade, 860847.951, 75, B06, S00, 1
B06, Trade, 861236.534, 76, B06, S00, 1
B06, Trade, 862475.468, 75, B06, S02, 1
B06, Trade, 863029.401, 75, B06, S05, 1
B06, Trade, 863185.984, 75, B06, S05, 1
B06, Trade, 863421.584, 75, B06, S02, 1
B07, 100
B07, Trade, 726247.917, 76, B07, S00, 1
B07, Trade, 741510.817, 78, B07, S03, 1
B07, Trade, 751623.867, 77, B07, S05, 1
B07, Trade, 754796.917, 78, S05, B07, 1
B07, Trade, 754850.717, 77, B07, S02, 1
B07, Trade, 754865.767, 79, B07, S05, 1
B07, Trade, 758920.584, 79, B07, S00, 1
B07, Trade, 759389.734, 78, B07, S02, 1
B07, Trade, 762381.284, 77, B07, S00, 1
B07, Trade, 762779.351, 78, B07, S01, 1
B07, Trade, 762781.601, 79, B07, S02, 1
B07, Trade, 768938.467, 79, B07, S00, 1
B07, Trade, 776465.801, 75, B07, S00, 1
B07, Trade, 784456.834, 79, B07, S02, 1
B07, Trade, 787318.217, 75, B07, S05, 1
