B00, 0
B01, 0
B02, 3
B02, Trade, 3.017, 65, B02, S02, 1
B02, Trade, 128546.883, 64, B02, S01, 1
B02, Trade, 796522.567, 65, B02, S00, 1
B03, 0
B04, 40
B04, Trade, 82191.433, 71, B04, S00, 1
B04, Trade, 117624.667, 71, B04, S00, 1
B04, Trade, 117704.317, 70, B04, S00, 1
B04, Trade, 119847.900, 70, B04, S00, 1
B04, Trade, 137219.683, 71, B04, S04, 1
B04, Trade, 281848.850, 71, B04, S00, 1
B04, Trade, 282432.017, 69, B04, S00, 1
B04, Trade, 283917.833, 71, B04, S00, 1
B04, Trade, 284581.450, 71, B04, S00, 1
B04, Trade, 285331.800, 70, B04, S00, 1
B04, Trade, 285401.567, 69, B04, S00, 1
B04, Trade, 287106.250, 71, B04, S00, 1
B04, Trade, 350727.067, 70, B04, S00, 1
B04, Trade, 360141.267, 71, B04, S01, 1
B04, Trade, 360925.633, 70, B04, S00, 1
B04, Trade, 362405.767, 71, B04, S00, 1
B04, Trade, 362832.167, 67, B04, S00, 1
B04, Trade, 362938.483, 71, B04, S00, 1
B04, Trade, 363037.200, 71, B04, S00, 1
B04, Trade, 364072.950, 70, B04, S00, 1
B04, Trade, 364443.300, 71, B04, S00, 1
B04, Trade, 364619.800, 70, B04, S01, 1
B04, Trade, 365321.467, 71, B04, S00, 1
B04, Trade, 365869.333, 69, B04, S00, 1
B04, Trade, 366177.567, 71, B04, S00, 1
B04, Trade, 366752.850, 70, B04, S00, 1
B04, Trade, 494790.617, 71, B04, S02, 1
B04, Trade, 630875.017, 71, B04, S03, 1
B04, Trade, 682249.617, 65, B04, S00, 1
B04, Trade, 694208.734, 69, B04, S00, 1
B04, Trade, 769596.584, 71, B04, S00, 1
B04, Trade, 794824.384, 71, B04, S00, 1
B04, Trade, 797001.567, 71, B04, S00, 1
B04, Trade, 797197.301, 71, B04, S03, 1
B04, Trade, 815558.784, 71, B04, S00, 1
B04, Trade, 827673.118, 69, B04, S00, 1
B04, Trade, 834744.901, 68, B04, S00, 1
B04, Trade, 852388.034, 71, B04, S00, 1
B04, Trade, 855204.684, 70, B04, S00, 1
B04, Trade, 856694.434, 71, B04, S00, 1
B05, 20
B05, Trade, 10739.600, 73, B05, S03, 1
B05, Trade, 18785.917, 70, B05, S00, 1
B05, Trade, 122517.383, 73, B05, S00, 1
B05, Trade, 123600.183, 73, B05, S00, 1
B05, Trade, 124015.767, 69, S01, B05, 1
B05, Trade, 132704.833, 73, B05, S02, 1
B05, Trade, 145399.133, 67, B05, S00, 1
B05, Trade, 147709.633, 73, B05, S01, 1
B05, Trade, 149901.050, 68, S01, B05, 1
B05, Trade, 150042.733, 72, B05, S00, 1
B05, Trade, 150057.717, 70, S01, B05, 1
B05, Trade, 150118.983, 72, B05, S00, 1
B05, Trade, 150598.817, 72, B05, S00, 1
B05, Trade, 151051.000, 73, B05, S00, 1
B05, Trade, 224692.000, 71, B05, S00, 1
B05, Trade, 239415.167, 73, B05, S00, 1
B05, Trade, 281445.600, 73, B05, S00, 1
B05, Trade, 364012.133, 65, S01, B05, 1
B05, Trade, 396680.283, 73, B05, S04, 1
B05, Trade, 404271.183, 73, B05, S00, 1
B06, 100
B06, Trade, 794767.634, 76, B06, S00, 1
B06, Trade, 794805.701, 76, B06, S03, 1
B06, Trade, 794811.467, 76, B06, S03, 1
B06, Trade, 794823.467, 76, B06, S03, 1
B06, Trade, 794856.201, 76, B06, S00, 1
B06, Trade, 794897.134, 76, B06, S00, 1
B06, Trade, 794932.751, 76, B06, S00, 1
B06, Trade, 795008.184, 76, B06, S03, 1
B06, Trade, 795123.984, 76, B06, S00, 1
B06, Trade, 795159.417, 76, B06, S03, 1
B06, Trade, 795260.251, 76, B06, S04, 1
B06, Trade, 795311.084, 76, B06, S04, 1
B06, Trade, 795327.417, 76, B06, S04, 1
B06, Trade, 795379.967, 76, B06, S04, 1
B06, Trade, 795389.334, 76, B06, S04, 1
B06, Trade, 795422.851, 76, B06, S05, 1
B06, Trade, 795478.901, 76, B06, S03, 1
B06, Trade, 795522.234, 76, B06, S00, 1
B06, Trade, 795574.851, 76, B06, S04, 1
B06, Trade, 795665.567, 76, B06, S00, 1
B06, Trade, 795775.017, 76, B06, S03, 1
B06, Trade, 795796.701, 76, B06, S04, 1
B06, Trade, 795831.251, 76, B06, S00, 1
B06, Trade, 795871.467, 76, B06, S03, 1
B06, Trade, 795952.551, 76, B06, S03, 1
B06, Trade, 795961.884, 76, B06, S04, 1
B06, Trade, 796049.917, 76, B06, S04, 1
B06, Trade, 796063.067, 76, B06, S00, 1
B06, Trade, 796078.884, 76, B06, S04, 1
B06, Trade, 796084.401, 76, B06, S00, 1
B06, Trade, 796163.751, 75, B06, S03, 1
B06, Trade, 796175.351, 76, B06, S04, 1
B06, Trade, 796232.084, 76, B06, S00, 1
B06, Trade, 796256.234, 75, B06, S05, 1
B06, Trade, 796396.451, 76, B06, S03, 1
B06, Trade, 796424.801, 76, B06, S04, 1
B06, Trade, 796520.484, 76, B06, S03, 1
B06, Trade, 796547.784, 76, B06, S03, 1
B06, Trade, 796601.851, 76, B06, S00, 1
B06, Trade, 796644.284, 76, B06, S04, 1
B06, Trade, 796698.301, 76, B06, S00, 1
B06, Trade, 796823.551, 76, B06, S03, 1
B06, Trade, 796913.517, 76, B06, S03, 1
B06, Trade, 796971.951, 76, B06, S00, 1
B06, Trade, 797092.017, 76, B06, S03, 1
B06, Trade, 797119.017, 76, B06, S03, 1
B06, Trade, 797196.784, 76, B06, S04, 1
B06, Trade, 797338.851, 76, B06, S04, 1
B06, Trade, 797349.067, 76, B06, S03, 1
B06, Trade, 797367.217, 76, B06, S04, 1
B06, Trade, 797450.634, 76, B06, S04, 1
B06, Trade, 797478.951, 76, B06, S04, 1
B06, Trade, 797481.717, 76, B06, S04, 1
B06, Trade, 797584.051, 76, B06, S04, 1
B06, Trade, 797702.151, 76, B06, S04, 1
B06, Trade, 797754.051, 76, S04, B06, 1
B06, Trade, 797757.751, 76, B06, S04, 1
B06, Trade, 797838.901, 76, B06, S03, 1
B06, Trade, 797876.217, 76, B06, S05, 1
B06, Trade, 797919.717, 76, B06, S03, 1
B06, Trade, 798065.167, 76, B06, S03, 1
B06, Trade, 798117.084, 76, B06, S00, 1
B06, Trade, 798133.484, 76, B06, S04, 1
B06, Trade, 798174.351, 76, B06, S00, 1
B06, Trade, 798198.034, 76, B06, S04, 1
B06, Trade, 798238.601, 76, B06, S04, 1
B06, Trade, 798252.767, 76, B06, S04, 1
B06, Trade, 798260.051, 76, B06, S03, 1
B06, Trade, 798346.884, 76, B06, S04, 1
B06, Trade, 798412.784, 76, B06, S03, 1
B06, Trade, 798468.167, 76, B06, S04, 1
B06, Trade, 798480.051, 76, B06, S00, 1
B06, Trade, 798512.817, 76, B06, S03, 1
B06, Trade, 798561.067, 76, B06, S00, 1
B06, Trade, 798639.084, 76, B06, S00, 1
B06, Trade, 798770.817, 76, B06, S04, 1
B06, Trade, 798921.184, 76, B06, S04, 1
B06, Trade, 799141.517, 73, B06, S04, 1
B06, Trade, 799183.851, 76, B06, S04, 1
B06, Trade, 813619.984, 73, B06, S00, 1
B06, Trade, 813726.551, 73, B06, S05, 1
B06, Trade, 814826.518, 73, B06, S00, 1
B06, Trade, 814899.984, 73, B06, S05, 1
B06, Trade, 815905.934, 73, B06, S00, 1
B06, Trade, 816054.134, 73, B06, S05, 1
B06, Trade, 816219.968, 73, B06, S00, 1
B06, Trade, 816259.201, 73, B06, S00, 1
B06, Trade, 817128.118, 73, B06, S00, 1
B06, Trade, 819269.368, 73, B06, S04, 1
B06, Trade, 819276.251, 73, B06, S04, 1
B06, Trade, 820724.018, 73, B06, S05, 1
B06, Trade, 824841.801, 76, B06, S04, 1
B06, Trade, 828656.151, 72, B06, S00, 1
B06, Trade, 836093.168, 76, B06, S01, 1
B06, Trade, 836126.101, 76, B06, S04, 1
B06, Trade, 836616.301, 76, B06, S01, 1
B06, Trade, 837063.918, 76, B06, S04, 1
B06, Trade, 839882.818, 76, B06, S01, 1
B06, Trade, 841322.618, 76, B06, S04, 1
B06, Trade, 851935.434, 64, B06, S00, 1
B07, 100
B07, Trade, 834713.951, 79, B07, S00, 1
B07, Trade, 834726.201, 79, B07, S05, 1
B07, Trade, 834742.818, 79, B07, S04, 1
B07, Trade, 834832.901, 77, B07, S04, 1
B07, Trade, 834896.318, 79, B07, S00, 1
B07, Trade, 834978.601, 79, B07, S02, 1
B07, Trade, 835131.834, 78, B07, S05, 1
B07, Trade, 835146.101, 79, B07, S05, 1
B07, Trade, 835175.201, 79, B07, S06, 1
B07, Trade, 835380.584, 78, B07, S04, 1
B07, Trade, 836223.168, 71, B07, S00, 1
B07, Trade, 836320.068, 79, B07, S04, 1
B07, Trade, 837065.018, 76, B07, S04, 1
B07, Trade, 837109.534, 78, B07, S04, 1
B07, Trade, 837228.168, 73, B07, S04, 1
B07, Trade, 838284.001, 79, B07, S00, 1
B07, Trade, 839051.001, 79, B07, S00, 1
B07, Trade, 840244.384, 73, B07, S04, 1
B07, Trade, 840400.484, 77, B07, S00, 1
B07, Trade, 842211.168, 77, B07, S01, 1
B07, Trade, 842708.684, 79, B07, S00, 1
B07, Trade, 842728.884, 79, B07, S05, 1
B07, Trade, 842768.084, 79, B07, S04, 1
B07, Trade, 842915.184, 79, B07, S05, 1
B07, Trade, 843150.234, 79, B07, S04, 1
B07, Trade, 843211.851, 79, B07, S04, 1
B07, Trade, 843265.218, 79, B07, S04, 1
B07, Trade, 843589.718, 79, B07, S06, 1
B07, Trade, 843851.668, 79, B07, S06, 1
B07, Trade, 843892.451, 79, B07, S05, 1
B07, Trade, 844354.268, 79, B07, S04, 1
B07, Trade, 844768.751, 79, B07, S05, 1
B07, Trade, 844892.784, 79, B07, S06, 1
B07, Trade, 845067.668, 78, B07, S04, 1
B07, Trade, 845078.201, 78, B07, S04, 1
B07, Trade, 845199.984, 78, B07, S04, 1
B07, Trade, 845461.534, 79, B07, S06, 1
B07, Trade, 845526.901, 79, B07, S06, 1
B07, Trade, 845951.484, 79, B07, S04, 1
B07, Trade, 846132.868, 78, B07, S04, 1
B07, Trade, 846166.284, 79, B07, S06, 1
B07, Trade, 846657.351, 79, B07, S04, 1
B07, Trade, 846720.918, 79, B07, S00, 1
B07, Trade, 847007.851, 79, B07, S05, 1
B07, Trade, 847078.251, 79, B07, S06, 1
B07, Trade, 847488.584, 77, B07, S04, 1
B07, Trade, 847533.451, 79, B07, S06, 1
B07, Trade, 848181.618, 79, B07, S06, 1
B07, Trade, 848373.334, 79, B07, S04, 1
B07, Trade, 848553.884, 79, B07, S04, 1
B07, Trade, 849007.768, 79, B07, S00, 1
B07, Trade, 849816.234, 79, B07, S04, 1
B07, Trade, 849817.268, 78, B07, S00, 1
B07, Trade, 850021.518, 79, B07, S00, 1
B07, Trade, 850553.534, 75, B07, S05, 1
B07, Trade, 851355.284, 79, B07, S00, 1
B07, Trade, 851575.734, 74, B07, S00, 1
B07, Trade, 851594.168, 76, S06, B07, 1
B07, Trade, 853715.051, 79, B07, S05, 1
B07, Trade, 854130.934, 74, S04, B07, 1
B07, Trade, 854597.018, 79, B07, S00, 1
B07, Trade, 855204.268, 73, B07, S01, 1
B07, Trade, 855899.151, 76, B07, S00, 1
B07, Trade, 856306.768, 76, B07, S00, 1
B07, Trade, 856805.718, 79, B07, S05, 1
B07, Trade, 856995.018, 79, B07, S04, 1
B07, Trade, 857142.301, 78, B07, S00, 1
B07, Trade, 857424.034, 79, B07, S04, 1
B07, Trade, 857487.301, 79, B07, S04, 1
B07, Trade, 857633.984, 79, B07, S04, 1
B07, Trade, 857660.084, 79, B07, S05, 1
B07, Trade, 857736.068, 79, B07, S00, 1
B07, Trade, 857873.934, 79, B07, S00, 1
B07, Trade, 857938.334, 78, B07, S00, 1
B07, Trade, 858209.851, 78, B07, S04, 1
B07, Trade, 858217.868, 79, B07, S04, 1
B07, Trade, 858275.818, 79, B07, S04, 1
B07, Trade, 858377.868, 77, B07, S00, 1
B07, Trade, 858521.601, 78, B07, S04, 1
B07, Trade, 858753.101, 78, B07, S04, 1
B07, Trade, 859125.084, 79, B07, S05, 1
B07, Trade, 859328.801, 79, B07, S04, 1
B07, Trade, 860204.384, 79, B07, S05, 1
B07, Trade, 860652.218, 79, B07, S04, 1
B07, Trade, 860724.601, 79, B07, S06, 1
B07, Trade, 861293.668, 79, B07, S04, 1
B07, Trade, 861623.384, 78, B07, S05, 1
B07, Trade, 861649.234, 79, B07, S00, 1
B07, Trade, 861679.784, 79, B07, S04, 1
B07, Trade, 861784.201, 79, B07, S05, 1
B07, Trade, 861836.184, 79, B07, S00, 1
B07, Trade, 862023.368, 78, B07, S00, 1
B07, Trade, 862137.934, 76, B07, S04, 1
B07, Trade, 862222.668, 79, B07, S04, 1
B07, Trade, 862296.034, 78, B07, S04, 1
B07, Trade, 862414.234, 79, B07, S06, 1
