B00, 0
B01, 0
B02, 6
B02, Trade, 266682.883, 65, B02, S01, 1
B02, Trade, 267028.750, 65, B02, S01, 1
B02, Trade, 270780.983, 65, B02, S01, 1
B02, Trade, 363545.250, 65, B02, S01, 1
B02, Trade, 537710.217, 65, B02, S00, 1
B02, Trade, 609525.867, 65, B02, S00, 1
B03, 14
B03, Trade, 249877.717, 68, B03, S01, 1
B03, Trade, 250789.200, 68, B03, S00, 1
B03, Trade, 312209.517, 66, S01, B03, 1
B03, Trade, 312612.833, 68, B03, S03, 1
B03, Trade, 312667.350, 68, B03, S03, 1
B03, Trade, 315913.167, 68, B03, S00, 1
B03, Trade, 316269.000, 68, B03, S01, 1
B03, Trade, 320676.317, 68, B03, S02, 1
B03, Trade, 451803.750, 68, B03, S01, 1
B03, Trade, 658807.917, 68, B03, S00, 1
B03, Trade, 712904.351, 68, B03, S00, 1
B03, Trade, 715106.184, 68, B03, S02, 1
B03, Trade, 745874.767, 68, B03, S02, 1
B03, Trade, 765032.717, 68, B03, S00, 1
B04, 100
B04, Trade, 88580.017, 71, B04, S02, 1
B04, Trade, 89419.050, 69, B04, S02, 1
B04, Trade, 90541.383, 71, B04, S02, 1
B04, Trade, 98008.067, 67, B04, S00, 1
B04, Trade, 98914.950, 67, B04, S02, 1
B04, Trade, 99735.933, 64, B04, S00, 1
B04, Trade, 99888.367, 67, B04, S00, 1
B04, Trade, 100335.533, 67, B04, S02, 1
B04, Trade, 113770.150, 70, B04, S01, 1
B04, Trade, 158008.083, 71, B04, S02, 1
B04, Trade, 158162.217, 71, B04, S02, 1
B04, Trade, 165420.000, 70, B04, S00, 1
B04, Trade, 201648.250, 71, B04, S03, 1
B04, Trade, 204544.867, 71, B04, S00, 1
B04, Trade, 204767.667, 71, B04, S00, 1
B04, Trade, 205584.533, 71, B04, S03, 1
B04, Trade, 207712.433, 71, B04, S02, 1
B04, Trade, 208290.717, 71, B04, S03, 1
B04, Trade, 221596.350, 71, B04, S02, 1
B04, Trade, 221852.583, 71, B04, S02, 1
B04, Trade, 245987.267, 71, B04, S02, 1
B04, Trade, 247476.817, 71, B04, S01, 1
B04, Trade, 249121.133, 70, B04, S03, 1
B04, Trade, 250119.767, 71, B04, S01, 1
B04, Trade, 260681.867, 71, B04, S02, 1
B04, Trade, 261144.683, 71, B04, S02, 1
B04, Trade, 268470.467, 69, B04, S01, 1
B04, Trade, 269562.183, 71, B04, S00, 1
B04, Trade, 269945.450, 71, B04, S02, 1
B04, Trade, 270451.867, 65, B04, S00, 1
B04, Trade, 270841.150, 70, B04, S00, 1
B04, Trade, 270841.450, 65, B04, S01, 1
B04, Trade, 271143.267, 70, B04, S00, 1
B04, Trade, 271179.050, 68, B04, S02, 1
B04, Trade, 273509.483, 65, B04, S02, 1
B04, Trade, 294575.967, 71, B04, S03, 1
B04, Trade, 294854.650, 71, B04, S00, 1
B04, Trade, 310996.517, 71, B04, S00, 1
B04, Trade, 311861.167, 70, B04, S00, 1
B04, Trade, 314454.367, 71, B04, S00, 1
B04, Trade, 314743.000, 69, B04, S03, 1
B04, Trade, 316174.150, 70, B04, S01, 1
B04, Trade, 353058.250, 71, B04, S01, 1
B04, Trade, 356067.967, 71, B04, S00, 1
B04, Trade, 356573.833, 71, B04, S00, 1
B04, Trade, 360800.300, 71, B04, S00, 1
B04, Trade, 361610.517, 71, B04, S04, 1
B04, Trade, 362077.600, 71, B04, S01, 1
B04, Trade, 362184.400, 71, B04, S03, 1
B04, Trade, 363330.400, 71, B04, S03, 1
B04, Trade, 365206.117, 71, B04, S04, 1
B04, Trade, 365523.000, 71, B04, S00, 1
B04, Trade, 365770.017, 71, B04, S01, 1
B04, Trade, 365921.383, 71, B04, S00, 1
B04, Trade, 366734.267, 71, B04, S00, 1
B04, Trade, 507271.917, 71, B04, S01, 1
B04, Trade, 532909.217, 70, B04, S00, 1
B04, Trade, 533168.100, 71, B04, S01, 1
B04, Trade, 533855.933, 71, B04, S01, 1
B04, Trade, 534026.983, 71, B04, S00, 1
B04, Trade, 534975.567, 70, B04, S00, 1
B04, Trade, 535171.967, 71, B04, S01, 1
B04, Trade, 536082.500, 71, B04, S00, 1
B04, Trade, 538281.933, 71, B04, S01, 1
B04, Trade, 539223.700, 70, B04, S01, 1
B04, Trade, 539601.833, 71, B04, S00, 1
B04, Trade, 550113.567, 69, B04, S00, 1
B04, Trade, 553316.417, 71, B04, S00, 1
B04, Trade, 561382.667, 71, B04, S00, 1
B04, Trade, 595472.967, 71, B04, S03, 1
B04, Trade, 606011.817, 71, B04, S03, 1
B04, Trade, 607167.967, 71, B04, S00, 1
B04, Trade, 607353.467, 71, B04, S03, 1
B04, Trade, 607777.584, 71, B04, S03, 1
B04, Trade, 608820.600, 71, B04, S00, 1
B04, Trade, 608874.600, 71, B04, S03, 1
B04, Trade, 610285.934, 71, B04, S00, 1
