B00, 0
B01, 0
B02, 0
B03, 0
B04, 7
B04, Trade, 211861.350, 68, B04, S00, 1
B04, Trade, 222901.617, 68, B04, S00, 1
B04, Trade, 352127.567, 71, B04, S03, 1
B04, Trade, 411911.567, 71, B04, S01, 1
B04, Trade, 413959.417, 71, B04, S01, 1
B04, Trade, 613929.800, 71, B04, S00, 1
B04, Trade, 625862.467, 71, B04, S00, 1
B05, 17
B05, Trade, 137064.817, 73, B05, S00, 1
B05, Trade, 138880.167, 73, B05, S00, 1
B05, Trade, 140166.500, 73, B05, S00, 1
B05, Trade, 281311.550, 73, B05, S03, 1
B05, Trade, 284582.750, 73, B05, S03, 1
B05, Trade, 287701.467, 73, B05, S02, 1
B05, Trade, 294960.850, 73, B05, S00, 1
B05, Trade, 294978.450, 73, B05, S00, 1
B05, Trade, 303008.850, 73, B05, S02, 1
B05, Trade, 303206.233, 73, B05, S02, 1
B05, Trade, 369606.150, 71, B05, S02, 1
B05, Trade, 456601.083, 73, B05, S02, 1
B05, Trade, 458065.833, 73, B05, S03, 1
B05, Trade, 459856.467, 73, B05, S04, 1
B05, Trade, 521383.833, 73, B05, S00, 1
B05, Trade, 521849.117, 73, B05, S00, 1
B05, Trade, 620695.034, 73, B05, S01, 1
B06, 100
B06, Trade, 208891.100, 76, B06, S01, 1
B06, Trade, 209267.833, 76, B06, S06, 1
B06, Trade, 212706.817, 76, B06, S01, 1
B06, Trade, 212802.867, 76, B06, S01, 1
B06, Trade, 213134.250, 76, B06, S06, 1
B06, Trade, 213302.417, 76, B06, S06, 1
B06, Trade, 213625.733, 76, B06, S05, 1
B06, Trade, 214416.150, 76, B06, S00, 1
B06, Trade, 214730.100, 76, B06, S00, 1
B06, Trade, 223924.600, 76, B06, S00, 1
B06, Trade, 224331.183, 76, B06, S02, 1
B06, Trade, 224401.833, 76, B06, S04, 1
B06, Trade, 224656.033, 76, B06, S00, 1
B06, Trade, 224903.267, 76, B06, S06, 1
B06, Trade, 225755.700, 76, B06, S00, 1
B06, Trade, 226256.850, 76, B06, S00, 1
B06, Trade, 226367.050, 76, B06, S02, 1
B06, Trade, 226441.083, 76, B06, S00, 1
