B00, 0
B01, 0
B02, 1
B02, Trade, 507492.550, 64, B02, S00, 1
B03, 6
B03, Trade, 89591.567, 68, B03, S00, 1
B03, Trade, 288459.183, 68, B03, S01, 1
B03, Trade, 289952.217, 67, B03, S00, 1
B03, Trade, 294275.083, 68, B03, S00, 1
B03, Trade, 307340.850, 67, B03, S00, 1
B03, Trade, 322039.600, 68, B03, S01, 1
B04, 3
B04, Trade, 173563.533, 71, B04, S01, 1
B04, Trade, 174919.017, 71, B04, S00, 1
B04, Trade, 603317.417, 65, B04, S01, 1
B05, 78
B05, Trade, 139547.517, 72, B05, S04, 1
B05, Trade, 168372.067, 73, B05, S02, 1
B05, Trade, 179965.767, 67, B05, S01, 1
B05, Trade, 207784.483, 68, B05, S00, 1
B05, Trade, 208910.083, 73, B05, S04, 1
B05, Trade, 212321.917, 73, B05, S04, 1
B05, Trade, 212768.083, 73, B05, S04, 1
B05, Trade, 214262.183, 73, B05, S01, 1
B05, Trade, 214633.500, 73, B05, S01, 1
B05, Trade, 214716.650, 73, B05, S04, 1
B05, Trade, 215034.717, 73, B05, S04, 1
B05, Trade, 215443.300, 73, B05, S01, 1
B05, Trade, 215795.417, 73, B05, S01, 1
B05, Trade, 215931.550, 73, B05, S01, 1
B05, Trade, 261276.650, 73, B05, S01, 1
B05, Trade, 267224.983, 73, B05, S00, 1
B05, Trade, 304093.617, 73, B05, S02, 1
B05, Trade, 304207.483, 73, B05, S01, 1
B05, Trade, 305455.433, 73, B05, S01, 1
B05, Trade, 306189.433, 73, B05, S01, 1
B05, Trade, 306199.850, 73, B05, S02, 1
B05, Trade, 306636.783, 73, B05, S02, 1
B05, Trade, 307269.867, 73, B05, S04, 1
B05, Trade, 307340.833, 73, B05, S04, 1
B05, Trade, 308042.283, 73, B05, S05, 1
B05, Trade, 308355.850, 73, B05, S04, 1
B05, Trade, 354015.267, 69, B05, S01, 1
B05, Trade, 390407.667, 72, B05, S00, 1
B05, Trade, 391193.567, 72, B05, S03, 1
B05, Trade, 391881.350, 72, B05, S01, 1
B05, Trade, 425316.700, 67, B05, S01, 1
B05, Trade, 471584.850, 66, B05, S01, 1
B05, Trade, 473778.733, 66, B05, S00, 1
B05, Trade, 478728.383, 72, B05, S01, 1
B05, Trade, 478918.350, 72, B05, S01, 1
B05, Trade, 479039.950, 72, B05, S01, 1
B05, Trade, 569442.383, 73, B05, S01, 1
B05, Trade, 570142.667, 73, B05, S01, 1
B05, Trade, 572548.150, 73, B05, S04, 1
B05, Trade, 573439.883, 73, B05, S05, 1
B05, Trade, 573561.817, 73, B05, S04, 1
B05, Trade, 618351.617, 73, B05, S04, 1
B05, Trade, 636472.367, 72, B05, S03, 1
B05, Trade, 639524.684, 72, B05, S00, 1
B05, Trade, 644437.584, 73, B05, S00, 1
B05, Trade, 651721.684, 73, B05, S00, 1
B05, Trade, 654196.217, 73, B05, S01, 1
B05, Trade, 657804.584, 73, B05, S00, 1
B05, Trade, 658559.900, 73, B05, S00, 1
B05, Trade, 670379.434, 73, B05, S00, 1
B05, Trade, 674627.484, 73, B05, S00, 1
B05, Trade, 676691.434, 73, B05, S03, 1
B05, Trade, 678908.850, 73, B05, S00, 1
B05, Trade, 680188.600, 73, B05, S00, 1
B05, Trade, 685669.517, 73, B05, S01, 1
B05, Trade, 704901.234, 73, B05, S01, 1
B05, Trade, 707177.200, 73, B05, S00, 1
B05, Trade, 708164.650, 73, B05, S01, 1
B05, Trade, 708382.050, 73, B05, S03, 1
B05, Trade, 708440.100, 73, B05, S04, 1
B05, Trade, 708735.901, 73, B05, S01, 1
B05, Trade, 710132.434, 73, B05, S01, 1
B05, Trade, 710929.184, 73, B05, S00, 1
B05, Trade, 722322.551, 73, B05, S03, 1
B05, Trade, 723218.951, 68, S03, B05, 1
B05, Trade, 724965.717, 73, B05, S00, 1
B05, Trade, 740650.867, 73, B05, S00, 1
B05, Trade, 784002.351, 72, B05, S01, 1
B05, Trade, 793398.284, 72, B05, S01, 1
B05, Trade, 799846.601, 67, B05, S01, 1
B05, Trade, 831403.451, 73, B05, S01, 1
B05, Trade, 831682.934, 73, B05, S01, 1
B05, Trade, 832252.551, 73, B05, S04, 1
B05, Trade, 832394.901, 73, B05, S01, 1
B05, Trade, 832714.851, 73, B05, S01, 1
B05, Trade, 834339.534, 73, B05, S03, 1
B05, Trade, 834577.718, 73, B05, S03, 1
B05, Trade, 850124.968, 73, B05, S01, 1
B06, 39
B06, Trade, 45010.767, 69, B06, S02, 1
B06, Trade, 101434.900, 75, B06, S02, 1
B06, Trade, 122562.700, 76, B06, S01, 1
B06, Trade, 123194.700, 76, B06, S04, 1
B06, Trade, 123393.600, 76, B06, S00, 1
B06, Trade, 123738.350, 76, B06, S04, 1
B06, Trade, 124195.933, 76, B06, S01, 1
B06, Trade, 124406.900, 76, B06, S01, 1
B06, Trade, 124416.367, 76, B06, S04, 1
B06, Trade, 125357.867, 76, B06, S01, 1
B06, Trade, 125481.533, 76, B06, S04, 1
B06, Trade, 126056.283, 76, B06, S04, 1
B06, Trade, 126120.500, 76, B06, S00, 1
B06, Trade, 126300.717, 76, B06, S04, 1
B06, Trade, 126706.250, 76, B06, S00, 1
B06, Trade, 127868.850, 76, B06, S04, 1
B06, Trade, 128476.967, 76, B06, S01, 1
B06, Trade, 128570.433, 76, B06, S04, 1
B06, Trade, 128708.500, 76, B06, S03, 1
B06, Trade, 129020.800, 76, B06, S01, 1
B06, Trade, 173882.450, 70, B06, S02, 1
B06, Trade, 175128.200, 70, B06, S01, 1
B06, Trade, 176425.950, 69, B06, S02, 1
B06, Trade, 177227.667, 69, B06, S01, 1
B06, Trade, 177959.767, 69, B06, S00, 1
B06, Trade, 179514.400, 69, B06, S00, 1
B06, Trade, 179823.167, 69, B06, S02, 1
B06, Trade, 196363.100, 71, B06, S02, 1
B06, Trade, 233776.633, 76, B06, S01, 1
B06, Trade, 235579.333, 76, B06, S00, 1
B06, Trade, 237151.683, 76, B06, S02, 1
B06, Trade, 352619.733, 74, B06, S01, 1
B06, Trade, 358222.800, 70, B06, S01, 1
B06, Trade, 463947.783, 70, B06, S00, 1
B06, Trade, 538909.900, 76, B06, S05, 1
B06, Trade, 689367.117, 76, B06, S01, 1
B06, Trade, 700295.117, 76, B06, S00, 1
B06, Trade, 711141.384, 76, B06, S00, 1
B06, Trade, 720975.534, 68, S03, B06, 1
B07, 100
B07, Trade, 510367.983, 78, B07, S03, 1
B07, Trade, 511178.050, 79, B07, S05, 1
B07, Trade, 518550.033, 76, B07, S01, 1
