B00, 0
B01, 0
B02, 2
B02, Trade, 418748.050, 65, B02, S01, 1
B02, Trade, 423305.467, 65, B02, S00, 1
B03, 6
B03, Trade, 115686.383, 68, B03, S02, 1
B03, Trade, 274168.117, 68, B03, S01, 1
B03, Trade, 291603.767, 68, B03, S01, 1
B03, Trade, 348648.067, 68, B03, S01, 1
B03, Trade, 351935.900, 68, B03, S01, 1
B03, Trade, 712023.267, 66, B03, S00, 1
B04, 100
B04, Trade, 117693.633, 71, B04, S01, 1
B04, Trade, 118538.000, 70, B04, S03, 1
B04, Trade, 120159.250, 70, B04, S01, 1
B04, Trade, 120266.083, 70, B04, S01, 1
B04, Trade, 130310.600, 71, B04, S01, 1
B04, Trade, 138384.400, 71, B04, S01, 1
B04, Trade, 154905.233, 71, B04, S01, 1
B04, Trade, 159059.383, 71, B04, S01, 1
B04, Trade, 160077.183, 71, B04, S01, 1
B04, Trade, 161070.467, 71, B04, S01, 1
B04, Trade, 161802.483, 71, B04, S01, 1
B04, Trade, 162493.767, 71, B04, S01, 1
B04, Trade, 162501.883, 71, B04, S00, 1
B04, Trade, 163969.183, 71, B04, S01, 1
B04, Trade, 164080.583, 71, B04, S01, 1
B04, Trade, 164965.083, 71, B04, S01, 1
B04, Trade, 165170.317, 71, B04, S00, 1
B04, Trade, 245468.100, 71, B04, S01, 1
B04, Trade, 249695.350, 71, B04, S01, 1
B04, Trade, 280838.350, 71, B04, S01, 1
B04, Trade, 280906.600, 71, B04, S03, 1
B04, Trade, 281839.350, 71, B04, S00, 1
B04, Trade, 282413.017, 71, B04, S02, 1
B04, Trade, 282801.250, 71, B04, S00, 1
B04, Trade, 283043.750, 71, B04, S01, 1
B04, Trade, 283524.267, 71, B04, S02, 1
B04, Trade, 284122.650, 71, B04, S01, 1
B04, Trade, 284158.600, 71, B04, S00, 1
B04, Trade, 284197.317, 71, B04, S02, 1
B04, Trade, 284507.417, 71, B04, S03, 1
B04, Trade, 284662.200, 71, B04, S01, 1
B04, Trade, 284743.533, 71, B04, S02, 1
B04, Trade, 285607.500, 71, B04, S02, 1
B04, Trade, 285766.167, 71, B04, S00, 1
B04, Trade, 286447.650, 70, B04, S01, 1
B04, Trade, 286801.050, 70, B04, S00, 1
B04, Trade, 287628.517, 71, B04, S03, 1
B04, Trade, 287678.283, 71, B04, S00, 1
B04, Trade, 287984.917, 71, B04, S02, 1
B04, Trade, 309945.333, 71, B04, S01, 1
B04, Trade, 310623.467, 71, B04, S00, 1
B04, Trade, 313373.017, 71, B04, S00, 1
B04, Trade, 313493.750, 71, B04, S01, 1
B04, Trade, 321505.300, 71, B04, S01, 1
B04, Trade, 332725.550, 71, B04, S00, 1
B04, Trade, 332857.250, 71, B04, S04, 1
B04, Trade, 343710.150, 70, B04, S02, 1
B04, Trade, 345672.383, 71, B04, S01, 1
B04, Trade, 348841.933, 70, B04, S01, 1
B04, Trade, 351946.983, 71, B04, S01, 1
B04, Trade, 353135.833, 70, B04, S00, 1
B04, Trade, 354780.417, 71, B04, S03, 1
B04, Trade, 356080.617, 71, B04, S00, 1
B04, Trade, 356119.500, 71, B04, S00, 1
B04, Trade, 356931.283, 71, B04, S03, 1
B04, Trade, 364535.250, 71, B04, S02, 1
B04, Trade, 379892.167, 71, B04, S00, 1
B04, Trade, 390483.150, 71, B04, S00, 1
B04, Trade, 391781.817, 71, B04, S03, 1
B04, Trade, 393905.200, 71, B04, S01, 1
B04, Trade, 395499.333, 71, B04, S01, 1
B04, Trade, 416133.883, 71, B04, S02, 1
B04, Trade, 416182.800, 71, B04, S01, 1
B04, Trade, 483082.000, 71, B04, S00, 1
B04, Trade, 486149.967, 71, B04, S02, 1
B04, Trade, 486456.250, 71, B04, S02, 1
B04, Trade, 487917.933, 71, B04, S01, 1
B04, Trade, 488402.250, 71, B04, S02, 1
B04, Trade, 497073.683, 70, B04, S00, 1
B04, Trade, 497365.983, 71, B04, S03, 1
B04, Trade, 499290.817, 71, B04, S00, 1
B04, Trade, 499409.833, 69, B04, S02, 1
B04, Trade, 500271.550, 71, S04, B04, 1
B04, Trade, 503023.567, 71, B04, S02, 1
B04, Trade, 503899.033, 71, B04, S00, 1
B04, Trade, 526043.683, 71, B04, S01, 1
B04, Trade, 532123.133, 71, B04, S01, 1
B04, Trade, 594999.600, 71, B04, S01, 1
B04, Trade, 609708.000, 71, B04, S01, 1
B04, Trade, 678848.750, 71, B04, S01, 1
B04, Trade, 689597.900, 71, B04, S01, 1
B04, Trade, 729502.467, 71, B04, S03, 1
B04, Trade, 729881.134, 71, B04, S01, 1
B04, Trade, 731199.084, 71, B04, S00, 1
B04, Trade, 732652.684, 71, B04, S00, 1
B04, Trade, 733106.101, 71, B04, S03, 1
B04, Trade, 740234.151, 71, B04, S02, 1
B04, Trade, 770733.234, 71, B04, S02, 1
B04, Trade, 772870.334, 71, B04, S01, 1
B04, Trade, 776124.901, 71, B04, S02, 1
B04, Trade, 776994.017, 70, B04, S01, 1
B04, Trade, 777736.767, 71, B04, S00, 1
B04, Trade, 778309.601, 71, B04, S01, 1
B04, Trade, 778696.417, 71, B04, S01, 1
B04, Trade, 781698.984, 71, B04, S02, 1
B04, Trade, 782320.051, 71, B04, S01, 1
B04, Trade, 783058.184, 70, B04, S00, 1
B04, Trade, 783261.867, 70, B04, S01, 1
