B00, 0
B01, 1
B01, Trade, 275135.800, 62, B01, S01, 1
B02, 0
B03, 3
B03, Trade, 149335.783, 68, B03, S00, 1
B03, Trade, 150418.267, 68, B03, S03, 1
B03, Trade, 420410.417, 68, B03, S00, 1
B04, 46
B04, Trade, 159290.783, 71, B04, S02, 1
B04, Trade, 282829.817, 71, B04, S02, 1
B04, Trade, 286927.600, 71, B04, S00, 1
B04, Trade, 287446.817, 71, B04, S02, 1
B04, Trade, 291636.050, 71, B04, S02, 1
B04, Trade, 411043.583, 71, B04, S01, 1
B04, Trade, 415860.417, 71, B04, S01, 1
B04, Trade, 417690.800, 71, B04, S01, 1
B04, Trade, 418298.217, 71, B04, S00, 1
B04, Trade, 418408.217, 71, B04, S00, 1
B04, Trade, 418489.333, 71, B04, S01, 1
B04, Trade, 418977.100, 71, B04, S00, 1
B04, Trade, 419068.783, 71, B04, S02, 1
B04, Trade, 419252.183, 71, B04, S00, 1
B04, Trade, 419715.033, 71, B04, S02, 1
B04, Trade, 419776.383, 71, B04, S01, 1
B04, Trade, 420098.750, 71, B04, S01, 1
B04, Trade, 420129.317, 71, B04, S01, 1
B04, Trade, 420359.083, 71, B04, S00, 1
B04, Trade, 420600.850, 71, B04, S01, 1
B04, Trade, 420869.400, 71, B04, S01, 1
B04, Trade, 420935.300, 71, B04, S01, 1
B04, Trade, 421580.350, 71, B04, S02, 1
B04, Trade, 421700.450, 71, B04, S01, 1
B04, Trade, 422252.700, 71, B04, S00, 1
B04, Trade, 422530.100, 71, B04, S01, 1
B04, Trade, 422605.883, 71, B04, S01, 1
B04, Trade, 422666.300, 71, B04, S01, 1
B04, Trade, 422794.050, 71, B04, S00, 1
B04, Trade, 422817.483, 71, B04, S01, 1
B04, Trade, 422946.317, 71, B04, S01, 1
B04, Trade, 422984.783, 71, B04, S00, 1
B04, Trade, 423148.100, 71, B04, S00, 1
B04, Trade, 423199.900, 71, B04, S01, 1
B04, Trade, 423217.033, 71, B04, S01, 1
B04, Trade, 423362.317, 71, B04, S03, 1
B04, Trade, 423451.217, 71, B04, S01, 1
B04, Trade, 423464.733, 71, B04, S01, 1
B04, Trade, 423637.683, 71, B04, S01, 1
B04, Trade, 423935.300, 71, B04, S00, 1
B04, Trade, 424166.833, 71, B04, S01, 1
B04, Trade, 424251.133, 71, B04, S01, 1
B04, Trade, 424633.667, 71, B04, S01, 1
B04, Trade, 512611.233, 71, B04, S01, 1
B04, Trade, 516363.533, 71, B04, S01, 1
B04, Trade, 565918.583, 70, B04, S02, 1
B05, 100
B05, Trade, 148142.967, 73, B05, S02, 1
B05, Trade, 148259.867, 73, B05, S02, 1
B05, Trade, 149009.750, 73, B05, S02, 1
B05, Trade, 149683.133, 73, B05, S01, 1
B05, Trade, 150519.983, 73, B05, S01, 1
B05, Trade, 150802.367, 73, B05, S00, 1
B05, Trade, 150957.100, 73, B05, S00, 1
B05, Trade, 158551.433, 73, B05, S01, 1
B05, Trade, 158808.933, 73, B05, S01, 1
B05, Trade, 158839.467, 73, B05, S02, 1
B05, Trade, 159290.283, 73, B05, S01, 1
B05, Trade, 164158.317, 73, B05, S03, 1
B05, Trade, 164435.617, 73, B05, S00, 1
B05, Trade, 165248.517, 73, B05, S00, 1
B05, Trade, 165342.683, 73, B05, S00, 1
B05, Trade, 271661.683, 73, B05, S05, 1
B05, Trade, 272591.817, 73, B05, S02, 1
B05, Trade, 274415.000, 73, B05, S01, 1
B05, Trade, 274440.033, 73, B05, S03, 1
B05, Trade, 274585.500, 73, B05, S03, 1
B05, Trade, 274647.933, 73, B05, S04, 1
B05, Trade, 274977.450, 73, B05, S01, 1
B05, Trade, 275020.133, 73, B05, S04, 1
B05, Trade, 275135.600, 73, B05, S04, 1
B05, Trade, 275192.483, 73, B05, S02, 1
B05, Trade, 275404.633, 73, B05, S04, 1
B05, Trade, 275656.200, 73, B05, S01, 1
B05, Trade, 275701.933, 73, B05, S02, 1
B05, Trade, 276051.450, 73, B05, S03, 1
B05, Trade, 276102.600, 73, B05, S02, 1
B05, Trade, 276138.683, 73, B05, S02, 1
B05, Trade, 276161.633, 73, B05, S02, 1
B05, Trade, 276300.733, 73, B05, S04, 1
B05, Trade, 276368.667, 73, B05, S03, 1
B05, Trade, 276391.417, 73, B05, S01, 1
B05, Trade, 276443.700, 73, B05, S00, 1
B05, Trade, 276863.167, 73, B05, S00, 1
B05, Trade, 276940.433, 73, B05, S02, 1
B05, Trade, 277451.733, 73, B05, S02, 1
B05, Trade, 277585.300, 73, B05, S01, 1
B05, Trade, 277749.717, 73, B05, S03, 1
B05, Trade, 278182.100, 73, B05, S01, 1
B05, Trade, 278430.967, 73, B05, S03, 1
B05, Trade, 278772.150, 73, B05, S04, 1
B05, Trade, 279503.283, 73, B05, S03, 1
B05, Trade, 279625.117, 73, B05, S01, 1
B05, Trade, 279996.250, 73, B05, S00, 1
B05, Trade, 280095.283, 73, B05, S01, 1
B05, Trade, 280417.217, 73, B05, S02, 1
B05, Trade, 280671.600, 73, B05, S01, 1
B05, Trade, 390653.667, 70, B05, S01, 1
B05, Trade, 413164.950, 71, B05, S02, 1
B05, Trade, 416838.117, 71, B05, S02, 1
B05, Trade, 417913.017, 70, B05, S00, 1
B05, Trade, 418347.650, 70, B05, S02, 1
B05, Trade, 418880.117, 70, B05, S02, 1
B05, Trade, 419695.033, 70, B05, S01, 1
B05, Trade, 419795.517, 70, B05, S02, 1
B05, Trade, 420359.350, 70, B05, S01, 1
B05, Trade, 422416.533, 70, B05, S00, 1
B05, Trade, 422765.733, 70, B05, S00, 1
B05, Trade, 423759.883, 70, B05, S02, 1
B05, Trade, 423924.500, 70, B05, S02, 1
B05, Trade, 424186.400, 70, B05, S01, 1
B05, Trade, 436493.850, 73, B05, S00, 1
B05, Trade, 476257.867, 71, B05, S00, 1
B05, Trade, 480763.033, 71, B05, S02, 1
B05, Trade, 572018.067, 71, B05, S01, 1
B05, Trade, 580320.617, 71, B05, S01, 1
B05, Trade, 632552.800, 73, B05, S01, 1
B05, Trade, 641158.034, 73, B05, S01, 1
B05, Trade, 671098.650, 73, B05, S01, 1
B05, Trade, 738922.267, 73, B05, S02, 1
B05, Trade, 741050.267, 73, B05, S02, 1
B05, Trade, 741881.634, 73, B05, S02, 1
B05, Trade, 742122.617, 73, B05, S01, 1
B05, Trade, 742956.684, 73, B05, S04, 1
B05, Trade, 743057.984, 73, B05, S00, 1
B05, Trade, 743461.367, 72, B05, S01, 1
B05, Trade, 743743.467, 73, B05, S02, 1
B05, Trade, 743792.134, 73, B05, S02, 1
B05, Trade, 744091.884, 73, B05, S02, 1
B05, Trade, 744316.951, 73, B05, S04, 1
B05, Trade, 745313.201, 73, B05, S02, 1
B05, Trade, 745959.151, 73, B05, S01, 1
B05, Trade, 746718.151, 73, B05, S03, 1
B05, Trade, 747249.084, 73, B05, S02, 1
B05, Trade, 747794.417, 73, B05, S02, 1
B05, Trade, 747817.534, 73, B05, S01, 1
B05, Trade, 747971.917, 73, B05, S00, 1
B05, Trade, 747972.934, 66, B05, S01, 1
B05, Trade, 748133.117, 71, B05, S02, 1
B05, Trade, 753895.984, 73, B05, S00, 1
B05, Trade, 766359.301, 66, B05, S02, 1
B05, Trade, 766493.051, 73, B05, S04, 1
B05, Trade, 766587.967, 73, S04, B05, 1
B05, Trade, 770094.667, 73, B05, S01, 1
B05, Trade, 839431.118, 73, B05, S00, 1
B05, Trade, 840296.834, 73, B05, S02, 1
B05, Trade, 841734.468, 73, B05, S00, 1
B06, 100
B06, Trade, 452852.733, 76, S06, B06, 1
B06, Trade, 453065.117, 76, B06, S02, 1
B06, Trade, 453067.517, 76, B06, S05, 1
B06, Trade, 453143.717, 76, B06, S06, 1
B06, Trade, 461176.383, 76, B06, S06, 1
B06, Trade, 461314.450, 75, B06, S05, 1
B06, Trade, 462768.950, 74, B06, S00, 1
B06, Trade, 462994.283, 76, B06, S01, 1
B06, Trade, 463093.467, 76, B06, S00, 1
B06, Trade, 463102.500, 76, B06, S01, 1
B06, Trade, 463387.350, 75, B06, S02, 1
B06, Trade, 463961.500, 75, B06, S02, 1
B06, Trade, 465285.367, 75, B06, S01, 1
B06, Trade, 465503.783, 76, B06, S05, 1
B06, Trade, 465535.567, 74, B06, S00, 1
B06, Trade, 465551.300, 76, B06, S02, 1
B06, Trade, 465839.133, 75, S05, B06, 1
B06, Trade, 465955.167, 76, B06, S01, 1
B06, Trade, 466260.267, 76, B06, S05, 1
B06, Trade, 466295.017, 76, B06, S00, 1
B06, Trade, 466320.067, 76, B06, S06, 1
B06, Trade, 467287.667, 76, B06, S05, 1
B06, Trade, 467342.950, 76, B06, S02, 1
B06, Trade, 467383.717, 76, B06, S01, 1
B06, Trade, 470418.967, 75, B06, S02, 1
B06, Trade, 483730.367, 75, B06, S02, 1
B06, Trade, 484434.317, 76, B06, S02, 1
B06, Trade, 485198.283, 75, B06, S00, 1
B06, Trade, 486690.317, 73, B06, S01, 1
B06, Trade, 489093.000, 76, B06, S00, 1
B06, Trade, 490499.700, 75, B06, S00, 1
B06, Trade, 490713.550, 76, B06, S05, 1
B06, Trade, 492957.667, 76, B06, S05, 1
B06, Trade, 494522.133, 75, B06, S00, 1
B06, Trade, 495299.683, 76, B06, S06, 1
B06, Trade, 507081.383, 76, B06, S00, 1
B06, Trade, 533722.517, 76, B06, S06, 1
B06, Trade, 533781.950, 75, B06, S05, 1
B06, Trade, 535037.317, 76, B06, S05, 1
B06, Trade, 539279.800, 76, B06, S00, 1
B06, Trade, 539649.617, 75, B06, S05, 1
B06, Trade, 550492.283, 76, B06, S04, 1
B06, Trade, 551189.867, 76, B06, S02, 1
B06, Trade, 562667.983, 76, B06, S01, 1
B06, Trade, 562778.417, 76, B06, S05, 1
B06, Trade, 564397.817, 76, B06, S02, 1
B06, Trade, 565026.750, 76, B06, S00, 1
B06, Trade, 565388.850, 75, B06, S02, 1
B06, Trade, 565678.867, 76, B06, S00, 1
B06, Trade, 565751.233, 76, B06, S06, 1
B06, Trade, 565984.900, 76, B06, S00, 1
B06, Trade, 566562.033, 76, B06, S06, 1
B06, Trade, 566931.667, 76, B06, S02, 1
B06, Trade, 567422.533, 76, B06, S02, 1
B06, Trade, 567851.833, 76, B06, S06, 1
B06, Trade, 568239.933, 76, B06, S06, 1
B06, Trade, 568518.983, 76, B06, S00, 1
B06, Trade, 568721.967, 76, B06, S01, 1
B06, Trade, 611675.900, 75, B06, S02, 1
B06, Trade, 626318.700, 75, B06, S01, 1
B06, Trade, 628915.000, 74, B06, S01, 1
B06, Trade, 640334.434, 74, B06, S01, 1
B06, Trade, 641048.200, 76, B06, S00, 1
B06, Trade, 643057.384, 76, B06, S01, 1
B06, Trade, 643774.200, 76, B06, S01, 1
B06, Trade, 644413.834, 76, B06, S01, 1
B06, Trade, 645222.350, 76, B06, S01, 1
B06, Trade, 645355.934, 76, B06, S01, 1
B06, Trade, 645452.234, 76, B06, S01, 1
B06, Trade, 647502.950, 76, B06, S01, 1
B06, Trade, 677388.800, 76, B06, S02, 1
B06, Trade, 678281.284, 76, B06, S02, 1
B06, Trade, 681051.150, 76, B06, S05, 1
B06, Trade, 681640.600, 76, B06, S00, 1
B06, Trade, 682656.667, 75, B06, S01, 1
B06, Trade, 707388.167, 76, B06, S01, 1
B06, Trade, 711430.484, 75, B06, S01, 1
B06, Trade, 735044.684, 76, B06, S01, 1
B06, Trade, 735408.884, 76, B06, S01, 1
B06, Trade, 735881.651, 76, B06, S06, 1
B06, Trade, 735933.567, 76, B06, S01, 1
B06, Trade, 736930.617, 76, B06, S05, 1
B06, Trade, 737083.867, 76, B06, S04, 1
B06, Trade, 738756.084, 76, B06, S06, 1
B06, Trade, 739039.184, 76, B06, S00, 1
B06, Trade, 739342.401, 76, B06, S01, 1
B06, Trade, 739783.934, 75, B06, S01, 1
B06, Trade, 740210.717, 76, B06, S00, 1
B06, Trade, 741049.784, 76, B06, S01, 1
B06, Trade, 741374.634, 76, B06, S04, 1
B06, Trade, 747661.834, 70, B06, S01, 1
