B00, 0
B01, 0
B02, 0
B03, 7
B03, Trade, 280863.200, 68, B03, S01, 1
B03, Trade, 321732.017, 68, B03, S02, 1
B03, Trade, 408991.533, 68, B03, S00, 1
B03, Trade, 497105.783, 68, B03, S03, 1
B03, Trade, 498315.950, 66, B03, S00, 1
B03, Trade, 567228.133, 68, B03, S02, 1
B03, Trade, 761053.301, 68, B03, S02, 1
B04, 2
B04, Trade, 649915.267, 71, B04, S02, 1
B04, Trade, 650103.950, 70, B04, S02, 1
B05, 38
B05, Trade, 160936.150, 73, B05, S02, 1
B05, Trade, 246315.217, 73, B05, S01, 1
B05, Trade, 247598.817, 73, B05, S01, 1
B05, Trade, 318147.783, 72, B05, S02, 1
B05, Trade, 322764.567, 73, B05, S02, 1
B05, Trade, 327435.217, 72, B05, S03, 1
B05, Trade, 403886.483, 73, B05, S02, 1
B05, Trade, 408654.067, 73, B05, S04, 1
B05, Trade, 408990.767, 73, B05, S04, 1
B05, Trade, 431429.667, 72, B05, S02, 1
B05, Trade, 443852.183, 73, B05, S02, 1
B05, Trade, 452060.433, 73, B05, S02, 1
B05, Trade, 485751.117, 73, B05, S03, 1
B05, Trade, 503311.450, 73, B05, S02, 1
B05, Trade, 524024.883, 72, B05, S03, 1
B05, Trade, 524491.367, 73, B05, S01, 1
B05, Trade, 568045.817, 70, B05, S02, 1
B05, Trade, 579418.617, 71, B05, S02, 1
B05, Trade, 580066.300, 73, B05, S02, 1
B05, Trade, 594640.067, 73, B05, S02, 1
B05, Trade, 595352.967, 73, B05, S01, 1
B05, Trade, 596021.267, 71, B05, S03, 1
B05, Trade, 727472.951, 73, B05, S03, 1
B05, Trade, 728494.284, 73, B05, S01, 1
B05, Trade, 795241.184, 73, B05, S01, 1
B05, Trade, 796668.884, 73, B05, S00, 1
B05, Trade, 814117.384, 73, B05, S02, 1
B05, Trade, 828093.601, 71, B05, S02, 1
B05, Trade, 828548.718, 72, B05, S02, 1
B05, Trade, 828935.118, 71, B05, S02, 1
B05, Trade, 828976.951, 73, B05, S02, 1
B05, Trade, 829683.351, 72, B05, S02, 1
B05, Trade, 832337.184, 73, B05, S01, 1
B05, Trade, 832437.551, 73, B05, S02, 1
B05, Trade, 833193.418, 73, B05, S05, 1
B05, Trade, 833631.368, 72, B05, S02, 1
B05, Trade, 834550.884, 73, B05, S05, 1
B05, Trade, 835109.968, 73, B05, S02, 1
B06, 100
B06, Trade, 798719.851, 74, B06, S03, 1
B06, Trade, 800261.917, 76, B06, S03, 1
B06, Trade, 800338.634, 76, B06, S02, 1
B06, Trade, 800490.401, 76, B06, S03, 1
B06, Trade, 800826.967, 76, B06, S02, 1
B06, Trade, 800936.951, 76, B06, S05, 1
B06, Trade, 801038.101, 75, B06, S02, 1
B06, Trade, 801445.001, 74, B06, S05, 1
B06, Trade, 801460.434, 76, B06, S01, 1
B06, Trade, 801584.267, 75, B06, S02, 1
B06, Trade, 803066.734, 76, B06, S02, 1
B06, Trade, 803491.717, 76, B06, S02, 1
B06, Trade, 804462.634, 76, B06, S05, 1
B06, Trade, 806676.317, 75, B06, S02, 1
B06, Trade, 813775.134, 76, B06, S05, 1
B06, Trade, 814780.768, 76, B06, S05, 1
B06, Trade, 815066.701, 76, B06, S02, 1
B06, Trade, 815211.884, 76, B06, S04, 1
B06, Trade, 816066.968, 75, B06, S02, 1
B06, Trade, 816643.884, 76, B06, S02, 1
B06, Trade, 816800.784, 76, B06, S01, 1
B06, Trade, 817175.201, 75, B06, S02, 1
B06, Trade, 817707.184, 76, B06, S05, 1
B06, Trade, 817945.351, 76, B06, S02, 1
B06, Trade, 818055.801, 75, B06, S02, 1
B06, Trade, 818773.268, 76, B06, S02, 1
B06, Trade, 819075.401, 76, B06, S02, 1
B06, Trade, 819085.451, 76, B06, S02, 1
B06, Trade, 819288.584, 76, B06, S01, 1
B06, Trade, 819479.251, 76, B06, S02, 1
B06, Trade, 820156.634, 76, B06, S02, 1
B06, Trade, 820236.484, 76, B06, S02, 1
B06, Trade, 820374.834, 76, B06, S01, 1
B06, Trade, 820544.701, 76, B06, S02, 1
B06, Trade, 828205.051, 76, B06, S02, 1
B06, Trade, 828321.901, 76, B06, S02, 1
B06, Trade, 828798.118, 73, S05, B06, 1
B06, Trade, 828928.168, 76, B06, S05, 1
B06, Trade, 829217.118, 75, B06, S02, 1
B06, Trade, 829527.384, 75, B06, S02, 1
B06, Trade, 829615.468, 75, B06, S02, 1
B06, Trade, 830677.401, 76, B06, S02, 1
B06, Trade, 830843.518, 76, B06, S05, 1
B06, Trade, 830996.834, 74, B06, S02, 1
B06, Trade, 831143.418, 76, B06, S02, 1
B06, Trade, 831293.334, 75, B06, S05, 1
B06, Trade, 831591.701, 76, B06, S02, 1
B06, Trade, 831601.068, 75, B06, S02, 1
B06, Trade, 831629.834, 75, B06, S02, 1
B06, Trade, 831960.884, 75, B06, S05, 1
B06, Trade, 831966.418, 75, B06, S02, 1
B06, Trade, 832487.434, 76, B06, S05, 1
B06, Trade, 832742.051, 72, B06, S02, 1
B06, Trade, 833007.818, 76, B06, S02, 1
B06, Trade, 833053.718, 76, B06, S05, 1
B06, Trade, 833193.318, 75, B06, S05, 1
B06, Trade, 833540.634, 75, B06, S02, 1
B06, Trade, 833588.868, 74, B06, S02, 1
B06, Trade, 834103.568, 74, B06, S02, 1
B06, Trade, 834280.601, 76, B06, S05, 1
B06, Trade, 835040.718, 74, B06, S02, 1
B06, Trade, 842711.568, 76, B06, S01, 1
B06, Trade, 842923.568, 75, B06, S05, 1
B06, Trade, 843379.184, 76, B06, S01, 1
B06, Trade, 843729.218, 76, B06, S01, 1
B06, Trade, 843811.468, 76, B06, S05, 1
B06, Trade, 843886.201, 75, B06, S01, 1
B06, Trade, 844143.168, 76, B06, S03, 1
B06, Trade, 845270.151, 76, B06, S01, 1
B06, Trade, 845306.301, 76, B06, S04, 1
B06, Trade, 845526.868, 76, B06, S05, 1
B06, Trade, 845570.651, 76, B06, S04, 1
B06, Trade, 846452.601, 76, B06, S03, 1
B06, Trade, 846619.068, 76, B06, S05, 1
B06, Trade, 846690.384, 76, B06, S04, 1
B06, Trade, 847351.651, 76, B06, S05, 1
B06, Trade, 847507.284, 73, B06, S01, 1
B06, Trade, 847623.768, 76, B06, S01, 1
B06, Trade, 847732.784, 76, B06, S05, 1
B06, Trade, 848598.134, 76, B06, S01, 1
B06, Trade, 848874.418, 76, B06, S05, 1
B06, Trade, 848887.518, 76, B06, S03, 1
B06, Trade, 848987.901, 76, B06, S01, 1
B06, Trade, 848989.401, 76, B06, S03, 1
B06, Trade, 849110.318, 76, B06, S05, 1
B06, Trade, 849346.234, 76, B06, S01, 1
B06, Trade, 849539.468, 76, B06, S05, 1
B06, Trade, 852302.901, 76, B06, S02, 1
B06, Trade, 853169.551, 73, B06, S02, 1
B06, Trade, 853212.801, 76, B06, S01, 1
B06, Trade, 853693.801, 76, B06, S04, 1
B06, Trade, 854083.201, 76, B06, S01, 1
B06, Trade, 855043.534, 76, B06, S02, 1
B06, Trade, 857144.951, 76, B06, S05, 1
B06, Trade, 857695.034, 74, B06, S01, 1
B06, Trade, 858872.284, 76, B06, S04, 1
B06, Trade, 859435.234, 75, B06, S02, 1
B06, Trade, 859901.768, 76, B06, S05, 1
B06, Trade, 862620.734, 76, B06, S01, 1
B06, Trade, 862912.701, 76, B06, S05, 1
B07, 100
B07, Trade, 426624.483, 79, B07, S01, 1
B07, Trade, 429188.300, 79, B07, S03, 1
B07, Trade, 429205.483, 79, B07, S03, 1
B07, Trade, 430098.783, 79, B07, S01, 1
B07, Trade, 432034.700, 79, B07, S04, 1
B07, Trade, 433110.617, 79, B07, S03, 1
B07, Trade, 433587.067, 79, B07, S01, 1
B07, Trade, 433813.333, 79, B07, S04, 1
B07, Trade, 434811.367, 79, B07, S03, 1
B07, Trade, 435318.800, 79, B07, S02, 1
B07, Trade, 435848.233, 79, B07, S03, 1
B07, Trade, 436020.233, 79, B07, S02, 1
B07, Trade, 436786.083, 79, B07, S05, 1
B07, Trade, 436795.383, 79, B07, S02, 1
B07, Trade, 436873.183, 79, B07, S05, 1
B07, Trade, 436992.733, 79, S04, B07, 1
B07, Trade, 437160.950, 78, B07, S02, 1
B07, Trade, 437515.367, 77, B07, S02, 1
B07, Trade, 438989.250, 79, B07, S02, 1
B07, Trade, 439061.150, 79, B07, S02, 1
B07, Trade, 445657.017, 77, B07, S01, 1
B07, Trade, 449343.833, 76, B07, S04, 1
B07, Trade, 452559.283, 75, B07, S00, 1
B07, Trade, 461438.183, 77, B07, S03, 1
B07, Trade, 462438.667, 79, B07, S02, 1
B07, Trade, 463043.300, 76, B07, S03, 1
B07, Trade, 463776.917, 79, B07, S02, 1
B07, Trade, 465881.600, 76, B07, S02, 1
B07, Trade, 472093.617, 78, B07, S06, 1
B07, Trade, 490720.167, 75, B07, S03, 1
B07, Trade, 496926.733, 79, B07, S04, 1
B07, Trade, 497215.883, 75, B07, S02, 1
B07, Trade, 498651.067, 72, B07, S02, 1
B07, Trade, 499726.667, 79, B07, S01, 1
B07, Trade, 500931.517, 72, B07, S02, 1
B07, Trade, 503684.117, 77, B07, S01, 1
B07, Trade, 505751.283, 78, B07, S05, 1
B07, Trade, 506778.200, 78, B07, S03, 1
B07, Trade, 522131.233, 78, B07, S01, 1
B07, Trade, 525210.183, 77, B07, S02, 1
B07, Trade, 525988.950, 78, B07, S02, 1
B07, Trade, 530945.833, 79, B07, S00, 1
B07, Trade, 532322.617, 79, B07, S02, 1
B07, Trade, 546714.183, 79, B07, S04, 1
B07, Trade, 547298.233, 77, B07, S02, 1
B07, Trade, 551350.917, 77, S01, B07, 1
B07, Trade, 563228.733, 77, B07, S00, 1
B07, Trade, 564412.150, 79, S04, B07, 1
B07, Trade, 566462.550, 77, B07, S01, 1
B07, Trade, 566781.833, 78, B07, S02, 1
B07, Trade, 578660.033, 75, B07, S02, 1
B07, Trade, 579627.017, 75, B07, S02, 1
B07, Trade, 580116.417, 78, B07, S02, 1
B07, Trade, 581938.200, 78, B07, S02, 1
B07, Trade, 590981.383, 77, B07, S03, 1
B07, Trade, 593203.817, 79, B07, S03, 1
B07, Trade, 594334.800, 74, B07, S03, 1
B07, Trade, 594335.667, 75, B07, S02, 1
B07, Trade, 624525.334, 79, B07, S05, 1
B07, Trade, 624687.467, 79, B07, S01, 1
B07, Trade, 625027.634, 79, B07, S05, 1
B07, Trade, 626606.700, 79, B07, S03, 1
B07, Trade, 626796.717, 79, B07, S05, 1
B07, Trade, 627359.000, 79, B07, S05, 1
B07, Trade, 628236.017, 79, B07, S03, 1
B07, Trade, 630179.684, 79, B07, S07, 1
B07, Trade, 631103.617, 79, B07, S01, 1
B07, Trade, 631365.800, 79, B07, S05, 1
B07, Trade, 632314.534, 79, B07, S05, 1
B07, Trade, 636834.400, 77, B07, S00, 1
B07, Trade, 641396.600, 79, B07, S04, 1
B07, Trade, 646578.984, 79, B07, S02, 1
B07, Trade, 664399.467, 79, B07, S03, 1
B07, Trade, 665919.184, 79, B07, S03, 1
B07, Trade, 691333.600, 79, B07, S02, 1
B07, Trade, 694941.467, 78, B07, S02, 1
B07, Trade, 695481.750, 79, B07, S02, 1
B07, Trade, 741891.684, 79, B07, S02, 1
B07, Trade, 743860.234, 79, B07, S01, 1
B07, Trade, 755848.484, 79, B07, S03, 1
B07, Trade, 756186.634, 79, B07, S03, 1
B07, Trade, 757452.534, 76, B07, S02, 1
B07, Trade, 761034.951, 77, B07, S03, 1
B07, Trade, 762113.451, 76, S05, B07, 1
B07, Trade, 770747.017, 78, S05, B07, 1
B07, Trade, 793205.951, 76, B07, S05, 1
B07, Trade, 797602.551, 74, B07, S00, 1
B07, Trade, 797937.084, 78, B07, S01, 1
B07, Trade, 801225.601, 78, B07, S02, 1
B07, Trade, 816385.801, 76, B07, S05, 1
B07, Trade, 820984.801, 79, B07, S02, 1
B07, Trade, 821823.018, 79, B07, S02, 1
B07, Trade, 825991.351, 79, B07, S01, 1
B07, Trade, 829116.951, 77, B07, S04, 1
B07, Trade, 842599.818, 79, B07, S05, 1
B07, Trade, 844204.251, 76, B07, S03, 1
B07, Trade, 846604.001, 79, B07, S05, 1
