B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 585188.300, 65, B03, S01, 1
B04, 21
B04, Trade, 112317.267, 68, B04, S01, 1
B04, Trade, 114037.667, 68, B04, S01, 1
B04, Trade, 314171.917, 70, B04, S01, 1
B04, Trade, 381872.117, 71, B04, S00, 1
B04, Trade, 422639.350, 70, B04, S00, 1
B04, Trade, 454947.333, 71, B04, S02, 1
B04, Trade, 455683.700, 71, B04, S00, 1
B04, Trade, 457296.517, 71, B04, S00, 1
B04, Trade, 457825.633, 71, B04, S02, 1
B04, Trade, 458085.683, 71, B04, S00, 1
B04, Trade, 459199.400, 71, B04, S00, 1
B04, Trade, 561461.100, 69, B04, S00, 1
B04, Trade, 673040.250, 71, B04, S00, 1
B04, Trade, 728336.717, 71, B04, S03, 1
B04, Trade, 750091.384, 71, B04, S01, 1
B04, Trade, 751017.067, 71, B04, S01, 1
B04, Trade, 752952.217, 71, B04, S01, 1
B04, Trade, 755343.017, 71, B04, S02, 1
B04, Trade, 771322.267, 71, B04, S00, 1
B04, Trade, 771722.367, 71, B04, S01, 1
B04, Trade, 844663.934, 71, B04, S03, 1
B05, 23
B05, Trade, 20191.267, 73, B05, S03, 1
B05, Trade, 20618.350, 73, B05, S02, 1
B05, Trade, 24161.417, 73, B05, S01, 1
B05, Trade, 25046.467, 73, B05, S04, 1
B05, Trade, 166958.000, 73, B05, S00, 1
B05, Trade, 184926.667, 73, B05, S01, 1
B05, Trade, 193221.683, 73, B05, S02, 1
B05, Trade, 238693.483, 71, B05, S00, 1
B05, Trade, 283328.617, 72, B05, S00, 1
B05, Trade, 303783.700, 73, B05, S02, 1
B05, Trade, 305978.267, 69, B05, S01, 1
B05, Trade, 306645.567, 72, B05, S02, 1
B05, Trade, 329413.617, 72, B05, S02, 1
B05, Trade, 382667.350, 71, B05, S00, 1
B05, Trade, 442368.083, 71, B05, S02, 1
B05, Trade, 453717.433, 73, B05, S00, 1
B05, Trade, 459157.450, 72, B05, S03, 1
B05, Trade, 490926.100, 72, B05, S00, 1
B05, Trade, 519390.700, 73, B05, S02, 1
B05, Trade, 533134.883, 73, B05, S04, 1
B05, Trade, 600524.150, 71, B05, S01, 1
B05, Trade, 617620.100, 72, B05, S00, 1
B05, Trade, 721301.917, 73, B05, S00, 1
B06, 100
B06, Trade, 725119.684, 76, B06, S04, 1
B06, Trade, 725447.101, 76, B06, S04, 1
B06, Trade, 725553.501, 76, B06, S02, 1
B06, Trade, 725566.151, 76, B06, S02, 1
B06, Trade, 726290.017, 76, B06, S02, 1
B06, Trade, 726397.601, 76, B06, S03, 1
B06, Trade, 726436.201, 76, B06, S04, 1
B06, Trade, 726756.984, 76, B06, S00, 1
B06, Trade, 727174.267, 76, B06, S05, 1
B06, Trade, 749707.151, 76, B06, S05, 1
B06, Trade, 749744.901, 76, B06, S05, 1
B06, Trade, 749875.767, 76, B06, S01, 1
B06, Trade, 749881.801, 76, B06, S02, 1
B06, Trade, 750091.051, 76, B06, S05, 1
B06, Trade, 750237.984, 76, B06, S04, 1
B06, Trade, 750339.384, 76, B06, S01, 1
B06, Trade, 750510.867, 76, B06, S05, 1
B06, Trade, 751217.284, 76, B06, S05, 1
B06, Trade, 751468.217, 76, B06, S05, 1
B06, Trade, 751540.251, 76, B06, S01, 1
B06, Trade, 751709.501, 76, B06, S04, 1
B06, Trade, 752262.151, 76, B06, S05, 1
B06, Trade, 752321.484, 76, B06, S02, 1
B06, Trade, 752466.884, 76, B06, S01, 1
B06, Trade, 752497.884, 76, B06, S01, 1
B06, Trade, 752569.034, 76, B06, S05, 1
B06, Trade, 752869.617, 76, B06, S02, 1
B06, Trade, 752969.301, 76, B06, S05, 1
B06, Trade, 753153.417, 76, B06, S02, 1
B06, Trade, 753291.684, 76, B06, S03, 1
B06, Trade, 753419.801, 76, B06, S05, 1
B06, Trade, 753562.367, 76, B06, S01, 1
B06, Trade, 753613.351, 76, B06, S05, 1
B06, Trade, 753666.051, 76, B06, S01, 1
B06, Trade, 753948.534, 76, B06, S01, 1
B06, Trade, 754223.401, 76, B06, S01, 1
B06, Trade, 754461.001, 76, B06, S02, 1
B06, Trade, 754675.067, 76, B06, S01, 1
B06, Trade, 755234.151, 76, B06, S01, 1
B06, Trade, 755451.701, 76, B06, S02, 1
B06, Trade, 755607.934, 76, B06, S01, 1
B06, Trade, 755845.967, 76, B06, S01, 1
B06, Trade, 756041.351, 76, B06, S02, 1
B06, Trade, 758025.167, 76, B06, S03, 1
B06, Trade, 758077.467, 76, B06, S04, 1
B06, Trade, 758310.001, 76, B06, S02, 1
B06, Trade, 758377.484, 76, B06, S03, 1
B06, Trade, 758750.251, 76, B06, S05, 1
B06, Trade, 761449.501, 76, B06, S00, 1
B06, Trade, 761912.351, 73, B06, S01, 1
B06, Trade, 764084.834, 76, B06, S05, 1
B06, Trade, 765141.834, 76, B06, S00, 1
B06, Trade, 766074.667, 76, B06, S04, 1
