B00, 0
B01, 0
B02, 0
B03, 4
B03, Trade, 100362.017, 62, B03, S00, 1
B03, Trade, 131359.333, 68, B03, S03, 1
B03, Trade, 140448.100, 68, B03, S03, 1
B03, Trade, 216297.083, 68, B03, S01, 1
B04, 1
B04, Trade, 220065.933, 70, B04, S01, 1
B05, 4
B05, Trade, 86808.867, 73, B05, S01, 1
B05, Trade, 364884.150, 71, B05, S02, 1
B05, Trade, 445859.617, 70, B05, S03, 1
B05, Trade, 807192.467, 73, B05, S04, 1
B06, 70
B06, Trade, 24341.267, 76, B06, S01, 1
B06, Trade, 36309.350, 70, B06, S03, 1
B06, Trade, 41122.650, 75, B06, S02, 1
B06, Trade, 41974.000, 75, B06, S03, 1
B06, Trade, 57649.000, 76, B06, S01, 1
B06, Trade, 60548.000, 74, B06, S01, 1
B06, Trade, 137662.950, 75, B06, S03, 1
B06, Trade, 140251.967, 76, B06, S03, 1
B06, Trade, 140342.667, 73, B06, S03, 1
B06, Trade, 142241.217, 71, B06, S00, 1
B06, Trade, 145796.317, 72, B06, S02, 1
B06, Trade, 158823.867, 76, B06, S00, 1
B06, Trade, 196815.900, 76, B06, S00, 1
B06, Trade, 209026.950, 73, B06, S02, 1
B06, Trade, 212137.600, 74, B06, S04, 1
B06, Trade, 219313.267, 76, B06, S01, 1
B06, Trade, 220491.883, 76, B06, S06, 1
B06, Trade, 220529.967, 75, B06, S01, 1
B06, Trade, 234888.483, 71, B06, S03, 1
B06, Trade, 246852.200, 75, B06, S01, 1
B06, Trade, 260288.167, 76, B06, S00, 1
B06, Trade, 261617.483, 69, B06, S02, 1
B06, Trade, 262971.400, 75, B06, S03, 1
B06, Trade, 292654.350, 75, B06, S00, 1
B06, Trade, 325372.283, 72, B06, S03, 1
B06, Trade, 329507.617, 75, B06, S00, 1
B06, Trade, 365087.483, 72, S00, B06, 1
B06, Trade, 384996.333, 74, B06, S01, 1
B06, Trade, 385955.917, 72, B06, S02, 1
B06, Trade, 404093.783, 76, B06, S01, 1
B06, Trade, 405538.450, 71, B06, S01, 1
B06, Trade, 405611.967, 76, B06, S01, 1
B06, Trade, 406476.017, 74, B06, S03, 1
B06, Trade, 414478.150, 73, B06, S02, 1
B06, Trade, 447444.767, 76, B06, S02, 1
B06, Trade, 458754.633, 75, B06, S01, 1
B06, Trade, 469454.983, 76, B06, S03, 1
B06, Trade, 485443.550, 76, B06, S01, 1
B06, Trade, 493774.283, 76, B06, S03, 1
B06, Trade, 495694.383, 76, B06, S03, 1
B06, Trade, 513015.183, 71, B06, S00, 1
B06, Trade, 568553.383, 76, B06, S04, 1
B06, Trade, 637823.934, 76, B06, S02, 1
B06, Trade, 682622.750, 75, B06, S00, 1
B06, Trade, 683747.517, 75, B06, S01, 1
B06, Trade, 687819.734, 74, B06, S00, 1
B06, Trade, 703302.434, 74, B06, S00, 1
B06, Trade, 705286.284, 75, B06, S00, 1
B06, Trade, 718138.817, 68, B06, S02, 1
B06, Trade, 738327.034, 76, B06, S00, 1
B06, Trade, 738676.784, 75, B06, S03, 1
B06, Trade, 743838.434, 76, B06, S02, 1
B06, Trade, 747760.267, 73, B06, S00, 1
B06, Trade, 756439.734, 76, B06, S01, 1
B06, Trade, 771147.351, 74, S01, B06, 1
B06, Trade, 771576.934, 73, B06, S00, 1
B06, Trade, 771941.484, 76, B06, S00, 1
B06, Trade, 773403.067, 75, B06, S05, 1
B06, Trade, 780304.567, 76, B06, S01, 1
B06, Trade, 780557.917, 67, B06, S01, 1
B06, Trade, 788229.917, 72, B06, S01, 1
B06, Trade, 789502.034, 74, B06, S02, 1
B06, Trade, 790124.201, 75, B06, S00, 1
B06, Trade, 793225.267, 73, B06, S00, 1
B06, Trade, 804833.851, 71, B06, S01, 1
B06, Trade, 814986.684, 74, B06, S01, 1
B06, Trade, 823042.318, 75, B06, S00, 1
B06, Trade, 836221.468, 74, B06, S01, 1
B06, Trade, 851451.651, 74, B06, S04, 1
B06, Trade, 862613.618, 74, B06, S01, 1
B07, 100
B07, Trade, 794858.017, 78, B07, S00, 1
B07, Trade, 795075.701, 79, B07, S02, 1
B07, Trade, 795311.784, 79, B07, S06, 1
B07, Trade, 795627.151, 77, B07, S00, 1
B07, Trade, 796204.384, 79, B07, S00, 1
B07, Trade, 796733.701, 77, B07, S01, 1
B07, Trade, 797074.617, 79, B07, S04, 1
B07, Trade, 797316.951, 76, B07, S01, 1
B07, Trade, 797544.667, 79, B07, S03, 1
B07, Trade, 797675.067, 79, B07, S01, 1
B07, Trade, 798790.517, 79, B07, S01, 1
B07, Trade, 799369.951, 79, B07, S01, 1
B07, Trade, 799428.817, 77, B07, S01, 1
B07, Trade, 801409.767, 74, B07, S02, 1
B07, Trade, 801693.284, 77, B07, S01, 1
B07, Trade, 801880.851, 78, B07, S02, 1
B07, Trade, 802269.234, 74, B07, S03, 1
B07, Trade, 803177.884, 78, B07, S00, 1
B07, Trade, 804269.734, 79, B07, S02, 1
B07, Trade, 804830.301, 79, B07, S04, 1
B07, Trade, 805187.117, 78, B07, S00, 1
B07, Trade, 805496.451, 79, B07, S04, 1
B07, Trade, 805534.967, 79, B07, S02, 1
B07, Trade, 805768.867, 79, B07, S01, 1
B07, Trade, 806006.567, 78, B07, S02, 1
B07, Trade, 819765.201, 79, B07, S02, 1
B07, Trade, 828137.701, 79, B07, S02, 1
B07, Trade, 828204.368, 79, B07, S01, 1
B07, Trade, 828209.684, 79, B07, S02, 1
B07, Trade, 828640.401, 79, B07, S01, 1
B07, Trade, 828780.768, 78, B07, S03, 1
B07, Trade, 828833.934, 78, B07, S00, 1
B07, Trade, 828871.101, 77, B07, S03, 1
B07, Trade, 828956.668, 78, B07, S02, 1
B07, Trade, 829962.201, 79, B07, S03, 1
B07, Trade, 830010.934, 79, B07, S04, 1
B07, Trade, 830183.234, 79, B07, S02, 1
B07, Trade, 830344.801, 79, B07, S06, 1
B07, Trade, 830429.001, 79, B07, S03, 1
B07, Trade, 830845.651, 79, B07, S06, 1
B07, Trade, 830891.701, 79, B07, S01, 1
B07, Trade, 831018.201, 79, B07, S03, 1
B07, Trade, 831094.334, 79, B07, S01, 1
B07, Trade, 831292.468, 79, B07, S03, 1
B07, Trade, 831620.284, 79, B07, S00, 1
B07, Trade, 831697.451, 78, B07, S00, 1
B07, Trade, 831843.851, 79, B07, S05, 1
B07, Trade, 832274.601, 79, B07, S01, 1
B07, Trade, 832401.851, 78, B07, S06, 1
B07, Trade, 832483.184, 79, B07, S06, 1
B07, Trade, 832819.368, 79, B07, S03, 1
B07, Trade, 832851.534, 79, B07, S02, 1
B07, Trade, 832994.634, 79, B07, S01, 1
B07, Trade, 833773.201, 79, B07, S04, 1
B07, Trade, 833894.218, 79, B07, S00, 1
B07, Trade, 834399.734, 78, B07, S00, 1
B07, Trade, 834462.701, 79, B07, S03, 1
B07, Trade, 834862.218, 78, B07, S03, 1
B07, Trade, 834902.784, 79, B07, S02, 1
B07, Trade, 835053.151, 79, B07, S03, 1
B07, Trade, 838519.501, 77, B07, S02, 1
B07, Trade, 838980.451, 78, B07, S02, 1
B07, Trade, 839634.634, 77, B07, S04, 1
B07, Trade, 839753.751, 77, B07, S02, 1
B07, Trade, 841265.001, 78, B07, S04, 1
B07, Trade, 842665.284, 79, B07, S00, 1
B07, Trade, 843709.034, 79, B07, S01, 1
B07, Trade, 844048.084, 78, B07, S02, 1
B07, Trade, 845640.918, 79, B07, S01, 1
B07, Trade, 845705.468, 79, B07, S01, 1
B07, Trade, 845971.234, 79, B07, S05, 1
B07, Trade, 846035.201, 79, B07, S03, 1
B07, Trade, 846219.334, 79, B07, S01, 1
B07, Trade, 846252.934, 79, B07, S01, 1
B07, Trade, 846257.968, 79, B07, S05, 1
B07, Trade, 846317.318, 79, B07, S01, 1
B07, Trade, 846848.918, 79, B07, S01, 1
B07, Trade, 848038.401, 78, B07, S01, 1
B07, Trade, 848195.818, 79, B07, S04, 1
B07, Trade, 849040.351, 79, B07, S05, 1
B07, Trade, 849378.901, 78, B07, S01, 1
B07, Trade, 849457.718, 79, B07, S00, 1
B07, Trade, 850019.018, 76, B07, S00, 1
B07, Trade, 850133.701, 76, B07, S02, 1
B07, Trade, 850281.451, 78, B07, S03, 1
B07, Trade, 850595.634, 79, B07, S00, 1
B07, Trade, 851710.118, 78, B07, S03, 1
B07, Trade, 851858.168, 79, B07, S01, 1
B07, Trade, 852197.768, 79, B07, S02, 1
B07, Trade, 852369.084, 79, B07, S02, 1
B07, Trade, 853195.351, 78, B07, S02, 1
B07, Trade, 853604.401, 77, B07, S01, 1
B07, Trade, 854126.618, 78, B07, S05, 1
B07, Trade, 854142.584, 78, B07, S04, 1
B07, Trade, 855124.068, 77, B07, S03, 1
B07, Trade, 855339.468, 79, B07, S03, 1
B07, Trade, 855867.851, 78, B07, S06, 1
B07, Trade, 855990.051, 79, B07, S02, 1
B07, Trade, 856062.584, 78, B07, S01, 1
B07, Trade, 856607.468, 79, B07, S02, 1
B08, 100
B08, Trade, 797440.667, 82, B08, S03, 1
B08, Trade, 797703.884, 80, B08, S03, 1
B08, Trade, 798170.384, 80, B08, S07, 1
B08, Trade, 798234.584, 80, B08, S01, 1
B08, Trade, 798644.234, 81, B08, S01, 1
B08, Trade, 799415.734, 80, B08, S04, 1
B08, Trade, 799615.451, 80, B08, S02, 1
B08, Trade, 800691.967, 79, B08, S04, 1
B08, Trade, 802399.034, 80, B08, S01, 1
B08, Trade, 803714.101, 78, B08, S02, 1
B08, Trade, 804284.884, 79, B08, S05, 1
B08, Trade, 804313.134, 80, B08, S01, 1
B08, Trade, 804668.284, 81, B08, S00, 1
B08, Trade, 805450.884, 77, B08, S01, 1
B08, Trade, 805533.501, 80, B08, S01, 1
B08, Trade, 806541.884, 82, B08, S02, 1
B08, Trade, 807930.951, 82, B08, S05, 1
B08, Trade, 808763.801, 80, B08, S00, 1
B08, Trade, 809804.767, 79, B08, S02, 1
B08, Trade, 810754.567, 82, B08, S01, 1
B08, Trade, 811479.134, 82, B08, S02, 1
B08, Trade, 811589.184, 82, B08, S01, 1
B08, Trade, 812172.234, 82, B08, S01, 1
B08, Trade, 812983.218, 82, B08, S04, 1
B08, Trade, 813396.584, 77, B08, S01, 1
B08, Trade, 818061.601, 82, B08, S05, 1
B08, Trade, 818649.818, 80, B08, S05, 1
B08, Trade, 818754.784, 79, B08, S01, 1
B08, Trade, 818764.584, 82, B08, S03, 1
B08, Trade, 819020.901, 82, B08, S03, 1
B08, Trade, 819367.418, 81, B08, S06, 1
B08, Trade, 819893.568, 81, B08, S01, 1
B08, Trade, 820343.451, 81, B08, S00, 1
B08, Trade, 822874.234, 80, B08, S02, 1
B08, Trade, 824544.918, 82, B08, S06, 1
B08, Trade, 825027.418, 81, B08, S01, 1
B08, Trade, 825562.051, 81, B08, S01, 1
B08, Trade, 826964.051, 81, B08, S03, 1
B08, Trade, 827270.584, 76, B08, S01, 1
B08, Trade, 827395.334, 82, B08, S01, 1
B08, Trade, 828377.184, 81, B08, S02, 1
B08, Trade, 828834.068, 81, S04, B08, 1
B08, Trade, 830455.318, 82, B08, S05, 1
B08, Trade, 830651.651, 79, B08, S02, 1
B08, Trade, 832040.668, 79, B08, S03, 1
B08, Trade, 832228.868, 79, B08, S03, 1
B08, Trade, 833283.618, 81, B08, S00, 1
B08, Trade, 833336.818, 81, B08, S03, 1
B08, Trade, 833401.018, 82, B08, S00, 1
B08, Trade, 833736.968, 81, B08, S04, 1
B08, Trade, 833893.668, 79, B08, S05, 1
B08, Trade, 834787.334, 80, B08, S02, 1
B08, Trade, 835192.701, 82, B08, S01, 1
B08, Trade, 835716.401, 81, B08, S01, 1
B08, Trade, 835772.568, 75, B08, S01, 1
B08, Trade, 836112.784, 80, B08, S03, 1
B08, Trade, 836424.168, 79, B08, S02, 1
B08, Trade, 836647.801, 82, B08, S03, 1
B08, Trade, 836665.418, 80, B08, S02, 1
B08, Trade, 837285.984, 81, B08, S02, 1
B08, Trade, 837420.884, 79, B08, S00, 1
B08, Trade, 837651.501, 81, B08, S02, 1
B08, Trade, 837714.118, 80, S01, B08, 1
B08, Trade, 837767.834, 80, B08, S01, 1
B08, Trade, 837957.368, 79, B08, S02, 1
B08, Trade, 838086.284, 76, B08, S03, 1
B08, Trade, 838351.718, 72, B08, S01, 1
B08, Trade, 838655.568, 80, B08, S03, 1
B08, Trade, 838679.901, 79, S02, B08, 1
B08, Trade, 838685.118, 76, B08, S02, 1
B08, Trade, 839484.818, 81, B08, S03, 1
B08, Trade, 839692.084, 81, B08, S03, 1
B08, Trade, 840581.568, 81, B08, S06, 1
B08, Trade, 841207.968, 81, B08, S05, 1
B08, Trade, 841272.634, 76, B08, S01, 1
B08, Trade, 841563.534, 77, S06, B08, 1
B08, Trade, 842136.868, 81, B08, S03, 1
B08, Trade, 842466.651, 80, B08, S06, 1
B08, Trade, 843320.401, 75, B08, S01, 1
B08, Trade, 844038.601, 79, B08, S01, 1
B08, Trade, 845708.984, 81, B08, S01, 1
B08, Trade, 846384.301, 82, B08, S05, 1
B08, Trade, 847312.018, 81, B08, S00, 1
B08, Trade, 849875.584, 82, B08, S01, 1
B08, Trade, 850629.184, 79, B08, S02, 1
B08, Trade, 850985.634, 82, B08, S02, 1
B08, Trade, 851227.501, 80, B08, S02, 1
B08, Trade, 852472.768, 81, B08, S07, 1
B08, Trade, 853017.001, 80, B08, S06, 1
B08, Trade, 853476.701, 82, B08, S02, 1
B08, Trade, 854645.968, 75, B08, S00, 1
B08, Trade, 857526.284, 80, B08, S01, 1
B08, Trade, 858354.551, 80, B08, S05, 1
B08, Trade, 859090.551, 71, S03, B08, 1
B08, Trade, 859496.534, 82, B08, S01, 1
B08, Trade, 861205.984, 82, B08, S02, 1
B08, Trade, 861877.918, 77, B08, S00, 1
B08, Trade, 862375.384, 78, B08, S03, 1
B08, Trade, 863805.468, 79, B08, S01, 1
B08, Trade, 863825.568, 82, B08, S01, 1
B09, 100
B09, Trade, 858066.668, 84, B09, S03, 1
B09, Trade, 858136.918, 84, B09, S00, 1
B09, Trade, 858182.851, 83, B09, S02, 1
B09, Trade, 858237.034, 84, B09, S00, 1
B09, Trade, 858375.951, 84, B09, S06, 1
B09, Trade, 858457.368, 84, B09, S00, 1
B09, Trade, 858516.718, 84, B09, S05, 1
B09, Trade, 858525.951, 81, B09, S01, 1
B09, Trade, 858587.834, 84, B09, S00, 1
B09, Trade, 858590.051, 84, B09, S03, 1
B09, Trade, 858604.518, 83, B09, S06, 1
B09, Trade, 858612.668, 83, B09, S00, 1
B09, Trade, 858652.751, 84, B09, S02, 1
B09, Trade, 858700.368, 84, B09, S03, 1
B09, Trade, 858708.984, 84, B09, S01, 1
B09, Trade, 858731.351, 83, B09, S05, 1
B09, Trade, 858749.368, 84, B09, S02, 1
B09, Trade, 858878.934, 84, B09, S04, 1
B09, Trade, 858906.968, 83, B09, S06, 1
B09, Trade, 858989.101, 84, B09, S03, 1
B09, Trade, 859090.284, 83, B09, S00, 1
B09, Trade, 859149.751, 84, B09, S07, 1
B09, Trade, 859155.384, 84, B09, S03, 1
B09, Trade, 859197.784, 84, B09, S09, 1
B09, Trade, 859199.501, 84, B09, S02, 1
B09, Trade, 859255.134, 84, B09, S02, 1
B09, Trade, 859373.768, 83, B09, S01, 1
B09, Trade, 859496.601, 82, B09, S02, 1
B09, Trade, 859523.084, 84, B09, S01, 1
B09, Trade, 859572.934, 84, B09, S01, 1
B09, Trade, 859606.951, 83, B09, S01, 1
B09, Trade, 859642.334, 84, B09, S00, 1
B09, Trade, 859691.368, 84, B09, S02, 1
B09, Trade, 859792.651, 83, B09, S05, 1
B09, Trade, 859892.251, 84, B09, S08, 1
B09, Trade, 859943.684, 83, B09, S07, 1
B09, Trade, 859949.268, 84, B09, S03, 1
B09, Trade, 860002.701, 84, B09, S01, 1
B09, Trade, 860242.984, 83, B09, S05, 1
B09, Trade, 860255.134, 83, B09, S04, 1
B09, Trade, 860277.984, 84, B09, S03, 1
B09, Trade, 860290.534, 84, B09, S02, 1
B09, Trade, 860314.701, 83, B09, S08, 1
B09, Trade, 860516.184, 83, B09, S03, 1
B09, Trade, 860563.018, 84, B09, S00, 1
B09, Trade, 860579.884, 84, B09, S02, 1
B09, Trade, 860653.401, 84, B09, S00, 1
B09, Trade, 860714.201, 84, B09, S01, 1
B09, Trade, 860824.884, 84, B09, S01, 1
B09, Trade, 860856.268, 84, B09, S06, 1
B09, Trade, 860915.118, 84, B09, S05, 1
B09, Trade, 861033.818, 84, B09, S03, 1
B09, Trade, 861071.984, 84, B09, S02, 1
B09, Trade, 861112.684, 84, B09, S02, 1
B09, Trade, 861140.951, 84, B09, S03, 1
B09, Trade, 861172.434, 83, B09, S00, 1
B09, Trade, 861226.468, 84, B09, S03, 1
B09, Trade, 861277.101, 84, B09, S02, 1
B09, Trade, 861316.851, 84, B09, S00, 1
B09, Trade, 861390.418, 84, B09, S03, 1
B09, Trade, 861567.334, 84, B09, S04, 1
B09, Trade, 861584.401, 84, B09, S00, 1
B09, Trade, 861726.368, 84, B09, S03, 1
B09, Trade, 861803.884, 84, B09, S01, 1
B09, Trade, 861877.168, 83, B09, S03, 1
B09, Trade, 862063.034, 84, B09, S03, 1
B09, Trade, 862068.318, 84, B09, S00, 1
B09, Trade, 862179.068, 84, B09, S06, 1
B09, Trade, 862205.118, 84, B09, S02, 1
B09, Trade, 862285.251, 82, B09, S07, 1
B09, Trade, 862323.534, 84, B09, S02, 1
B09, Trade, 862351.151, 84, B09, S02, 1
B09, Trade, 862374.401, 84, B09, S00, 1
B09, Trade, 862611.918, 84, B09, S06, 1
B09, Trade, 862711.868, 84, B09, S01, 1
B09, Trade, 862729.484, 84, B09, S00, 1
B09, Trade, 862737.601, 84, B09, S01, 1
B09, Trade, 862869.601, 82, B09, S01, 1
B09, Trade, 862928.384, 81, B09, S01, 1
B09, Trade, 862998.801, 83, B09, S00, 1
B09, Trade, 863069.234, 83, B09, S00, 1
B09, Trade, 863190.501, 84, B09, S01, 1
B09, Trade, 863208.651, 84, B09, S02, 1
B09, Trade, 863214.151, 84, B09, S00, 1
B09, Trade, 863315.951, 84, B09, S00, 1
B09, Trade, 863343.251, 84, B09, S00, 1
B09, Trade, 863421.684, 84, B09, S00, 1
B09, Trade, 863466.918, 84, B09, S00, 1
B09, Trade, 863504.401, 84, B09, S02, 1
B09, Trade, 863530.018, 84, B09, S00, 1
B09, Trade, 863560.434, 84, B09, S07, 1
B09, Trade, 863563.418, 84, B09, S02, 1
B09, Trade, 863571.068, 80, S04, B09, 1
B09, Trade, 863637.001, 84, B09, S01, 1
B09, Trade, 863648.634, 84, B09, S06, 1
B09, Trade, 863742.818, 84, B09, S02, 1
B09, Trade, 863800.468, 83, B09, S06, 1
B09, Trade, 863816.734, 84, B09, S04, 1
B09, Trade, 863828.184, 84, B09, S00, 1
B09, Trade, 863912.084, 84, B09, S02, 1
B10, 100
B10, Trade, 861994.101, 87, B10, S07, 1
B10, Trade, 862033.684, 87, B10, S02, 1
B10, Trade, 862055.851, 87, S08, B10, 1
B10, Trade, 862061.018, 87, B10, S01, 1
B10, Trade, 862066.668, 87, B10, S02, 1
B10, Trade, 862096.484, 87, B10, S03, 1
B10, Trade, 862127.101, 87, B10, S01, 1
B10, Trade, 862132.451, 87, B10, S00, 1
B10, Trade, 862155.601, 86, B10, S01, 1
B10, Trade, 862164.068, 87, B10, S09, 1
B10, Trade, 862189.651, 87, B10, S02, 1
B10, Trade, 862202.818, 86, B10, S06, 1
B10, Trade, 862224.284, 87, B10, S03, 1
B10, Trade, 862230.534, 87, B10, S04, 1
B10, Trade, 862231.384, 86, B10, S03, 1
B10, Trade, 862239.968, 85, B10, S01, 1
B10, Trade, 862252.384, 86, B10, S05, 1
B10, Trade, 862284.251, 87, B10, S00, 1
B10, Trade, 862322.251, 87, B10, S00, 1
B10, Trade, 862329.434, 86, B10, S09, 1
B10, Trade, 862332.534, 87, S09, B10, 1
B10, Trade, 862362.084, 87, B10, S02, 1
B10, Trade, 862373.901, 86, B10, S07, 1
B10, Trade, 862395.968, 87, B10, S05, 1
B10, Trade, 862416.818, 84, B10, S05, 1
B10, Trade, 862435.568, 87, B10, S06, 1
B10, Trade, 862485.668, 87, B10, S03, 1
B10, Trade, 862503.301, 87, B10, S00, 1
B10, Trade, 862514.468, 86, B10, S02, 1
B10, Trade, 862532.151, 85, B10, S02, 1
B10, Trade, 862549.034, 85, B10, S00, 1
B10, Trade, 862630.234, 87, B10, S08, 1
B10, Trade, 862634.868, 87, B10, S02, 1
B10, Trade, 862666.384, 87, B10, S02, 1
B10, Trade, 862687.084, 87, B10, S01, 1
B10, Trade, 862697.634, 87, B10, S01, 1
B10, Trade, 862707.801, 87, B10, S03, 1
B10, Trade, 862726.734, 86, B10, S00, 1
B10, Trade, 862736.284, 87, B10, S01, 1
B10, Trade, 862784.668, 87, B10, S09, 1
B10, Trade, 862832.601, 85, B10, S08, 1
B10, Trade, 862865.084, 87, B10, S01, 1
B10, Trade, 862869.518, 84, B10, S04, 1
B10, Trade, 862998.418, 87, B10, S01, 1
B10, Trade, 863002.184, 87, B10, S07, 1
B10, Trade, 863068.784, 87, B10, S03, 1
B10, Trade, 863097.284, 85, B10, S01, 1
B10, Trade, 863117.834, 87, B10, S04, 1
B10, Trade, 863126.868, 86, B10, S06, 1
B10, Trade, 863134.334, 87, B10, S05, 1
B10, Trade, 863182.534, 87, B10, S01, 1
B10, Trade, 863190.101, 87, B10, S06, 1
B10, Trade, 863203.384, 87, B10, S02, 1
B10, Trade, 863216.784, 85, B10, S06, 1
B10, Trade, 863218.251, 86, B10, S01, 1
B10, Trade, 863226.518, 85, B10, S04, 1
B10, Trade, 863269.484, 87, B10, S09, 1
B10, Trade, 863278.051, 86, B10, S04, 1
B10, Trade, 863313.751, 87, B10, S01, 1
B10, Trade, 863326.968, 87, B10, S01, 1
B10, Trade, 863343.018, 86, B10, S03, 1
