B00, 0
B01, 0
B02, 0
B03, 2
B03, Trade, 26594.667, 68, B03, S00, 1
B03, Trade, 330394.433, 67, B03, S02, 1
B04, 19
B04, Trade, 125837.667, 64, B04, S00, 1
B04, Trade, 127982.617, 64, B04, S00, 1
B04, Trade, 128876.700, 64, B04, S00, 1
B04, Trade, 129309.817, 65, B04, S01, 1
B04, Trade, 135926.117, 71, B04, S00, 1
B04, Trade, 257067.050, 71, B04, S01, 1
B04, Trade, 265936.233, 71, B04, S01, 1
B04, Trade, 277130.267, 71, B04, S03, 1
B04, Trade, 328241.983, 69, B04, S02, 1
B04, Trade, 330395.667, 70, B04, S01, 1
B04, Trade, 450963.683, 71, B04, S01, 1
B04, Trade, 451560.383, 69, B04, S02, 1
B04, Trade, 452213.767, 71, B04, S03, 1
B04, Trade, 475202.400, 71, B04, S01, 1
B04, Trade, 532154.467, 68, S03, B04, 1
B04, Trade, 691439.984, 71, B04, S02, 1
B04, Trade, 853020.418, 71, B04, S03, 1
B04, Trade, 854941.251, 71, B04, S02, 1
B04, Trade, 856610.268, 71, B04, S03, 1
B05, 79
B05, Trade, 45530.433, 73, B05, S01, 1
B05, Trade, 102767.150, 73, B05, S05, 1
B05, Trade, 124653.467, 67, B05, S00, 1
B05, Trade, 148574.500, 71, B05, S03, 1
B05, Trade, 152311.267, 73, B05, S00, 1
B05, Trade, 154091.950, 73, B05, S01, 1
B05, Trade, 154615.850, 73, B05, S00, 1
B05, Trade, 202262.967, 73, B05, S01, 1
B05, Trade, 239390.233, 73, B05, S00, 1
B05, Trade, 240510.917, 73, B05, S02, 1
B05, Trade, 240863.433, 73, B05, S01, 1
B05, Trade, 242958.917, 73, B05, S00, 1
B05, Trade, 242989.867, 71, B05, S00, 1
B05, Trade, 244324.750, 73, B05, S00, 1
B05, Trade, 261739.683, 73, B05, S05, 1
B05, Trade, 268656.300, 73, B05, S01, 1
B05, Trade, 273752.100, 73, B05, S05, 1
B05, Trade, 273895.083, 72, B05, S02, 1
B05, Trade, 276080.550, 73, B05, S01, 1
B05, Trade, 276758.267, 73, B05, S03, 1
B05, Trade, 277220.700, 73, B05, S00, 1
B05, Trade, 277639.883, 73, B05, S03, 1
B05, Trade, 278103.350, 73, B05, S01, 1
B05, Trade, 278767.433, 73, B05, S01, 1
B05, Trade, 279579.183, 73, B05, S00, 1
B05, Trade, 280636.867, 73, B05, S01, 1
B05, Trade, 297189.117, 73, B05, S02, 1
B05, Trade, 325166.683, 71, B05, S01, 1
B05, Trade, 326728.650, 73, B05, S01, 1
B05, Trade, 328767.900, 73, B05, S03, 1
B05, Trade, 329896.150, 72, B05, S02, 1
B05, Trade, 330510.633, 73, B05, S01, 1
B05, Trade, 330591.117, 73, B05, S03, 1
B05, Trade, 330908.150, 73, B05, S03, 1
B05, Trade, 338774.850, 73, B05, S03, 1
B05, Trade, 344935.333, 73, B05, S05, 1
B05, Trade, 350154.717, 72, B05, S01, 1
B05, Trade, 362354.267, 73, B05, S02, 1
B05, Trade, 406417.967, 73, B05, S03, 1
B05, Trade, 407012.750, 73, S03, B05, 1
B05, Trade, 407692.850, 73, B05, S03, 1
B05, Trade, 448087.833, 73, B05, S02, 1
B05, Trade, 448311.133, 73, B05, S03, 1
B05, Trade, 448691.850, 73, B05, S02, 1
B05, Trade, 448714.083, 73, B05, S03, 1
B05, Trade, 448913.700, 73, B05, S03, 1
B05, Trade, 449651.183, 73, B05, S03, 1
B05, Trade, 450027.733, 73, B05, S02, 1
B05, Trade, 450199.967, 71, B05, S03, 1
B05, Trade, 451337.233, 73, B05, S03, 1
B05, Trade, 451437.967, 73, B05, S02, 1
B05, Trade, 451471.600, 72, B05, S02, 1
B05, Trade, 452019.367, 71, B05, S03, 1
B05, Trade, 452061.517, 73, B05, S02, 1
B05, Trade, 452087.450, 73, B05, S02, 1
B05, Trade, 456056.967, 73, B05, S01, 1
B05, Trade, 474073.550, 73, B05, S03, 1
B05, Trade, 487852.383, 72, B05, S03, 1
B05, Trade, 489342.767, 73, B05, S02, 1
B05, Trade, 528488.983, 73, B05, S05, 1
B05, Trade, 530941.300, 72, B05, S01, 1
B05, Trade, 532153.867, 73, B05, S01, 1
B05, Trade, 532708.383, 73, B05, S01, 1
B05, Trade, 578028.083, 73, B05, S01, 1
B05, Trade, 694561.634, 73, B05, S03, 1
B05, Trade, 758372.251, 73, B05, S01, 1
B05, Trade, 765800.734, 73, B05, S03, 1
B05, Trade, 818240.218, 73, B05, S03, 1
B05, Trade, 820650.618, 73, B05, S03, 1
B05, Trade, 850059.651, 73, B05, S02, 1
B05, Trade, 851640.568, 73, B05, S03, 1
B05, Trade, 852142.334, 73, B05, S02, 1
B05, Trade, 852959.951, 72, B05, S02, 1
B05, Trade, 853020.134, 73, B05, S01, 1
B05, Trade, 854940.401, 73, B05, S02, 1
B05, Trade, 855064.018, 73, B05, S02, 1
B05, Trade, 855768.568, 73, B05, S03, 1
B05, Trade, 856036.968, 72, B05, S02, 1
B05, Trade, 856610.118, 73, B05, S01, 1
B06, 100
B06, Trade, 618379.750, 76, B06, S02, 1
B06, Trade, 661019.650, 76, B06, S05, 1
B06, Trade, 661987.117, 76, B06, S05, 1
B06, Trade, 669677.200, 76, B06, S03, 1
B06, Trade, 672935.934, 76, B06, S03, 1
B06, Trade, 691518.584, 75, B06, S03, 1
B06, Trade, 692183.667, 76, B06, S03, 1
B06, Trade, 692387.417, 76, B06, S01, 1
B06, Trade, 692611.984, 75, B06, S02, 1
B06, Trade, 692668.817, 75, B06, S02, 1
B06, Trade, 693131.100, 76, B06, S02, 1
B06, Trade, 693332.034, 76, B06, S02, 1
B06, Trade, 693426.584, 76, B06, S03, 1
B06, Trade, 694115.950, 76, B06, S03, 1
B06, Trade, 694593.117, 76, B06, S01, 1
B06, Trade, 694920.834, 76, B06, S05, 1
B06, Trade, 695506.450, 76, B06, S03, 1
B06, Trade, 696572.184, 75, B06, S02, 1
B06, Trade, 696695.834, 76, B06, S06, 1
B06, Trade, 697643.500, 76, B06, S01, 1
B06, Trade, 698385.884, 75, B06, S01, 1
B06, Trade, 737558.501, 76, B06, S00, 1
B06, Trade, 756393.467, 76, B06, S03, 1
B06, Trade, 757884.801, 76, B06, S03, 1
B06, Trade, 758685.784, 76, B06, S03, 1
B06, Trade, 760635.167, 75, B06, S02, 1
B06, Trade, 761850.017, 76, B06, S02, 1
B06, Trade, 762068.284, 75, B06, S01, 1
B06, Trade, 763638.951, 76, B06, S02, 1
B06, Trade, 769386.851, 76, B06, S03, 1
B06, Trade, 772072.817, 76, B06, S03, 1
B06, Trade, 802127.851, 76, B06, S05, 1
B06, Trade, 814302.551, 76, B06, S01, 1
B06, Trade, 814541.268, 76, B06, S03, 1
B06, Trade, 814548.684, 76, B06, S03, 1
B06, Trade, 814552.868, 76, B06, S01, 1
B06, Trade, 816715.501, 76, B06, S01, 1
B06, Trade, 817222.851, 76, B06, S01, 1
B06, Trade, 817436.868, 76, B06, S01, 1
B06, Trade, 817448.368, 76, B06, S01, 1
B06, Trade, 818000.801, 76, B06, S01, 1
B06, Trade, 819156.468, 76, B06, S03, 1
B06, Trade, 820116.184, 76, B06, S02, 1
B06, Trade, 820530.268, 76, B06, S01, 1
B06, Trade, 820607.101, 76, B06, S01, 1
B06, Trade, 849752.051, 76, B06, S02, 1
B06, Trade, 849980.418, 76, B06, S04, 1
B06, Trade, 849983.234, 76, B06, S02, 1
B06, Trade, 850026.418, 76, B06, S03, 1
B06, Trade, 850090.868, 76, B06, S03, 1
B06, Trade, 850121.484, 76, B06, S03, 1
B06, Trade, 850230.068, 76, B06, S03, 1
B06, Trade, 850347.018, 76, B06, S06, 1
B06, Trade, 850588.318, 76, B06, S03, 1
B06, Trade, 850980.184, 76, B06, S02, 1
B06, Trade, 851075.151, 76, B06, S03, 1
B06, Trade, 851200.334, 76, B06, S03, 1
B06, Trade, 851640.268, 76, B06, S01, 1
B06, Trade, 851698.651, 76, B06, S04, 1
B06, Trade, 851710.418, 76, B06, S02, 1
B06, Trade, 851958.968, 76, B06, S04, 1
B06, Trade, 852121.284, 76, B06, S02, 1
B06, Trade, 852418.618, 76, B06, S03, 1
B06, Trade, 852553.534, 76, B06, S02, 1
B06, Trade, 852565.218, 76, B06, S02, 1
B06, Trade, 852800.284, 76, B06, S01, 1
B06, Trade, 852875.418, 76, B06, S03, 1
B06, Trade, 852945.568, 76, B06, S03, 1
B06, Trade, 852960.834, 76, B06, S04, 1
B06, Trade, 853063.384, 76, B06, S03, 1
B06, Trade, 853482.518, 76, B06, S01, 1
B06, Trade, 853496.684, 76, B06, S02, 1
B06, Trade, 853577.201, 76, B06, S04, 1
B06, Trade, 853717.968, 76, B06, S02, 1
B06, Trade, 853967.951, 76, B06, S03, 1
B06, Trade, 854186.834, 76, B06, S03, 1
B06, Trade, 854280.718, 76, B06, S02, 1
B06, Trade, 854485.401, 76, B06, S04, 1
B06, Trade, 854568.768, 76, B06, S02, 1
B06, Trade, 854705.184, 76, B06, S03, 1
B06, Trade, 854730.584, 76, B06, S01, 1
B06, Trade, 854940.618, 72, B06, S04, 1
B06, Trade, 855119.134, 76, B06, S04, 1
B06, Trade, 855191.301, 76, B06, S01, 1
B06, Trade, 855759.984, 76, B06, S04, 1
B06, Trade, 855768.484, 76, B06, S04, 1
B06, Trade, 855851.234, 76, B06, S03, 1
B06, Trade, 855899.134, 75, B06, S04, 1
B06, Trade, 855935.701, 76, B06, S02, 1
B06, Trade, 856025.234, 76, B06, S04, 1
B06, Trade, 856036.851, 76, B06, S04, 1
B06, Trade, 856052.234, 76, B06, S02, 1
B06, Trade, 856172.051, 76, B06, S04, 1
B06, Trade, 856220.434, 76, B06, S02, 1
B06, Trade, 856269.584, 75, B06, S04, 1
B06, Trade, 856419.368, 76, B06, S04, 1
B06, Trade, 856546.601, 76, B06, S03, 1
B06, Trade, 856609.534, 76, B06, S04, 1
B06, Trade, 856714.601, 76, B06, S04, 1
B06, Trade, 863007.318, 76, B06, S06, 1
B07, 100
B07, Trade, 528488.950, 77, B07, S01, 1
B07, Trade, 529564.533, 79, B07, S03, 1
B07, Trade, 531312.567, 77, B07, S03, 1
B07, Trade, 531437.033, 74, B07, S05, 1
B07, Trade, 532154.817, 74, S05, B07, 1
B07, Trade, 532931.250, 79, B07, S02, 1
B07, Trade, 533478.483, 79, B07, S05, 1
B07, Trade, 534555.983, 79, B07, S03, 1
B07, Trade, 534815.067, 79, B07, S05, 1
B07, Trade, 534893.450, 78, B07, S01, 1
B07, Trade, 534983.950, 79, B07, S01, 1
B07, Trade, 535580.967, 79, B07, S00, 1
B07, Trade, 536729.583, 79, B07, S03, 1
B07, Trade, 537472.683, 79, B07, S03, 1
B07, Trade, 537603.867, 79, B07, S05, 1
B07, Trade, 538471.617, 78, B07, S03, 1
B07, Trade, 538527.700, 79, B07, S00, 1
B07, Trade, 538702.633, 79, B07, S02, 1
B07, Trade, 538768.317, 77, B07, S00, 1
B07, Trade, 539099.917, 79, B07, S03, 1
B07, Trade, 539475.950, 79, B07, S03, 1
B07, Trade, 542836.267, 76, B07, S03, 1
B07, Trade, 543990.033, 78, B07, S03, 1
